Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R15,R16,R17,R18,R19,R20,R21,R22,R23,EF,Tot
"Barrass, Tom",,,,,,,,,,,,-,-,-,-,-,-,,-,-,,-,-,
"Bennell, Jamie",1,-,,,,,,,,,,,,,,,,,,,,,,1.0
"Brown, Mitch",,,,,,,,,,,,,,-,1,-,,,,,,,-,1.0
"Butler, Sam",-,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,-,,-,-,-,-,
"Cole, Tom",,,,,,,,,,-,-,,,,,,,,,,,,,
"Cripps, Jamie",1,-,-,2,1,-,1,-,3,2,2,-,3,2,1,1,1,2,1,-,1,1,-,25.0
"Darling, Jack",2,-,-,-,-,1,-,-,-,-,2,1,2,1,-,-,-,-,-,2,-,-,-,11.0
"Duggan, Liam",1,-,-,1,-,1,-,2,-,2,-,1,,,,,-,2,,,,,,10.0
"Ellis, Xavier",-,,,,,,,,,,,-,,,,,,,,,,,,
"Gaff, Andrew",1,-,-,2,-,-,-,-,1,,-,-,2,-,1,1,-,1,-,-,1,1,-,11.0
"Giles, Jonathan",,,,,,,,,,,,,-,,,,-,,,,,-,-,
"Hill, Josh",1,1,-,-,-,2,2,1,1,-,-,-,-,,-,1,-,-,-,-,-,1,-,10.0
"Hurn, Shannon",2,1,-,-,-,-,1,1,-,-,1,-,-,-,-,-,-,1,1,-,-,-,-,8.0
"Hutchings, Mark",,,,1,,-,-,-,1,-,-,1,-,-,1,-,,1,-,1,-,-,-,6.0
"Jetta, Lewis",,-,-,-,-,1,-,,,2,,,-,-,-,,,,,,-,1,,4.0
"Karpany, Malcolm",,,,,,,,,,,,,,,,,,-,,,,,,
"Kennedy, Josh",4,-,1,2,-,-,1,1,1,1,-,1,-,1,-,-,-,-,1,1,-,-,-,15.0
"LeCras, Mark",2,-,-,2,1,2,-,1,1,2,-,-,-,1,1,3,1,-,-,1,-,-,-,18.0
"Lycett, Scott",-,-,-,-,,1,-,-,-,-,-,-,,-,-,-,-,-,-,-,1,-,-,2.0
"Mackenzie, Eric",-,-,-,-,-,-,-,-,-,-,-,,,,,,-,-,,,,,,
"Masten, Chris",,,2,-,-,-,1,1,2,-,1,1,-,1,1,1,1,-,1,-,1,1,-,15.0
"McGinnity, Patrick",,,,,,,,,,,,,,3,-,-,,,,,,,,3.0
"McGovern, Jeremy",-,-,-,-,-,-,-,1,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"McInnes, Fraser",,,,,-,,,,,,,,-,,,,,,,,,,,
"Naitanui, Nic",1,-,1,-,-,1,1,1,-,-,-,1,,,,,,,-,1,-,,,7.0
"Nelson, Jackson",-,1,-,-,,,,,,,,,,2,,,-,,1,,1,,,5.0
"Priddis, Matt",2,1,-,,-,-,1,-,-,-,-,-,-,-,1,-,-,-,3,-,1,-,-,9.0
"Redden, Jack",2,1,-,-,-,2,1,1,-,2,1,-,-,,,-,-,,,,,,,10.0
"Schofield, Will",-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,,1,-,-,-,-,-,2.0
"Sheed, Dom",,,,,,,,,,,,,,,,,,-,-,-,1,-,-,1.0
"Sheppard, Brad",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,-,3.0
"Shuey, Luke",1,-,2,-,-,2,-,3,-,-,1,1,2,1,3,-,-,1,3,2,-,1,1,24.0
"Tunbridge, Simon",,,,,,,,,,,,,,,,,,-,-,1,,,,1.0
"Wellingham, Sharrod",,,,,-,1,-,1,-,2,-,-,-,-,1,-,1,-,-,-,-,-,-,6.0
"Yeo, Elliot",-,-,1,2,1,,1,-,-,,1,-,3,-,-,1,-,,-,1,-,-,-,11.0
Totals,21,5,7,12,3,15,10,14,10,13,9,7,12,12,11,8,4,9,12,11,7,7,1,220.0
Opponent,BL,HW,FR,RI,SY,CW,GE,SK,PA,GC,WB,AD,BL,ES,NM,CA,ME,CW,FR,GW,HW,AD,WB,
