Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R15,R16,R17,R18,R19,R20,R21,R22,R23,EF,Tot
"Barrass, Tom",,,,,,,,,,,,-,-,-,-,-,-,,-,-,,-,-,
"Bennell, Jamie",2,-,,,,,,,,,,,,,,,,,,,,,,2.0
"Brown, Mitch",,,,,,,,,,,,,,1,-,-,,,,,,,-,1.0
"Butler, Sam",-,-,-,1,1,-,,-,-,-,-,,-,-,-,-,-,-,,-,-,-,-,2.0
"Cole, Tom",,,,,,,,,,-,-,,,,,,,,,,,,,
"Cripps, Jamie",3,1,-,-,-,1,-,1,-,1,-,-,3,-,3,1,3,2,-,1,-,-,-,20.0
"Darling, Jack",3,2,4,5,-,1,2,2,-,3,2,2,5,4,1,4,1,4,1,-,2,2,2,52.0
"Duggan, Liam",-,-,-,2,-,1,-,-,-,-,1,1,,,,,-,-,,,,,,5.0
"Ellis, Xavier",-,,,,,,,,,,,-,,,,,,,,,,,,
"Gaff, Andrew",1,-,2,1,1,-,-,-,1,,-,1,1,2,-,1,-,-,-,-,-,1,-,12.0
"Giles, Jonathan",,,,,,,,,,,,,-,,,,-,,,,,1,-,1.0
"Hill, Josh",1,1,1,1,1,-,3,1,-,2,1,1,2,,-,2,1,1,1,-,-,-,1,21.0
"Hurn, Shannon",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Hutchings, Mark",,,,-,,-,-,2,-,-,-,-,1,1,-,-,,-,1,1,1,-,-,7.0
"Jetta, Lewis",,-,1,-,1,-,-,,,-,,,-,-,-,,,,,,-,-,,2.0
"Karpany, Malcolm",,,,,,,,,,,,,,,,,,-,,,,,,
"Kennedy, Josh",10,-,2,2,2,8,1,4,4,7,2,3,1,2,5,3,1,5,6,6,4,6,3,87.0
"LeCras, Mark",2,1,1,2,-,4,1,3,2,2,3,-,2,2,1,1,-,-,5,2,1,3,2,40.0
"Lycett, Scott",-,-,2,3,,2,2,2,2,3,-,-,,1,-,-,1,-,-,-,-,-,-,18.0
"Mackenzie, Eric",-,-,-,-,-,-,-,-,-,-,-,,,,,,-,-,,,,,,
"Masten, Chris",,,-,-,-,-,-,1,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,3.0
"McGinnity, Patrick",,,,,,,,,,,,,,1,1,-,,,,,,,,2.0
"McGovern, Jeremy",-,1,-,-,-,-,-,-,-,-,,-,-,1,-,-,-,-,-,-,-,-,-,2.0
"McInnes, Fraser",,,,,-,,,,,,,,-,,,,,,,,,,,
"Naitanui, Nic",2,-,1,-,1,-,-,-,-,1,1,-,,,,,,,-,1,-,,,7.0
"Nelson, Jackson",-,-,-,-,,,,,,,,,,1,,,-,,-,,-,,,1.0
"Priddis, Matt",-,-,-,,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,2.0
"Redden, Jack",-,-,-,1,-,1,-,1,-,1,-,-,-,,,-,-,,,,,,,4.0
"Schofield, Will",-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,,-,-,-,-,-,-,2.0
"Sheed, Dom",,,,,,,,,,,,,,,,,,-,-,-,1,1,-,2.0
"Sheppard, Brad",-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Shuey, Luke",-,-,1,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,3.0
"Tunbridge, Simon",,,,,,,,,,,,,,,,,,-,-,-,,,,
"Wellingham, Sharrod",,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Yeo, Elliot",1,1,-,2,-,,-,-,1,,2,-,-,-,1,-,-,,-,-,4,-,1,13.0
Totals,25,7,15,20,8,19,9,17,10,21,12,8,16,18,13,13,8,12,14,11,13,14,9,312.0
Opponent,BL,HW,FR,RI,SY,CW,GE,SK,PA,GC,WB,AD,BL,ES,NM,CA,ME,CW,FR,GW,HW,AD,WB,
