Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R15,R16,R17,R18,R19,R20,R21,R22,R23,EF,Tot
"Barrass, Tom",,,,,,,,,,,,-,-,-,-,-,-,,-,-,,1,-,1.0
"Bennell, Jamie",-,-,,,,,,,,,,,,,,,,,,,,,,
"Brown, Mitch",,,,,,,,,,,,,,-,-,-,,,,,,,-,
"Butler, Sam",-,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,-,,-,-,-,-,
"Cole, Tom",,,,,,,,,,-,-,,,,,,,,,,,,,
"Cripps, Jamie",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1.0
"Darling, Jack",-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Duggan, Liam",-,-,-,-,-,-,-,-,-,-,-,-,,,,,-,-,,,,,,
"Ellis, Xavier",-,,,,,,,,,,,-,,,,,,,,,,,,
"Gaff, Andrew",-,-,2,3,-,-,-,1,-,,-,-,3,3,-,3,-,-,-,-,3,3,-,21.0
"Giles, Jonathan",,,,,,,,,,,,,-,,,,-,,,,,-,-,
"Hill, Josh",-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,
"Hurn, Shannon",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Hutchings, Mark",,,,-,,-,-,-,-,-,-,-,-,2,-,-,,-,-,-,-,-,-,2.0
"Jetta, Lewis",,-,-,-,-,-,-,,,-,,,-,-,-,,,,,,-,-,,
"Karpany, Malcolm",,,,,,,,,,,,,,,,,,-,,,,,,
"Kennedy, Josh",3,-,-,-,-,-,-,-,3,3,-,-,-,-,1,-,-,-,3,-,2,2,-,17.0
"LeCras, Mark",-,-,-,-,-,3,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.0
"Lycett, Scott",-,-,-,-,,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,
"Mackenzie, Eric",-,-,-,-,-,-,-,-,-,-,-,,,,,,-,-,,,,,,
"Masten, Chris",,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"McGinnity, Patrick",,,,,,,,,,,,,,1,-,-,,,,,,,,1.0
"McGovern, Jeremy",-,-,-,-,1,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,1,-,-,2.0
"McInnes, Fraser",,,,,-,,,,,,,,-,,,,,,,,,,,
"Naitanui, Nic",1,-,-,-,-,-,-,-,-,-,-,-,,,,,,,-,-,-,,,1.0
"Nelson, Jackson",-,-,-,-,,,,,,,,,,-,,,-,,-,,-,,,
"Priddis, Matt",2,-,3,,-,-,-,3,2,-,-,-,-,-,2,-,3,-,2,-,-,-,-,17.0
"Redden, Jack",-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,,,,,,,
"Schofield, Will",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,
"Sheed, Dom",,,,,,,,,,,,,,,,,,-,-,-,-,-,-,
"Sheppard, Brad",-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Shuey, Luke",-,-,-,-,-,1,-,-,-,2,-,-,-,-,3,-,-,-,1,3,-,-,-,10.0
"Tunbridge, Simon",,,,,,,,,,,,,,,,,,-,-,-,,,,
"Wellingham, Sharrod",,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Yeo, Elliot",-,-,-,2,-,,-,-,-,,-,-,1,-,-,-,-,,-,-,-,-,-,3.0
Totals,6,0,6,5,1,4,0,6,5,6,0,0,4,6,6,4,3,0,6,3,6,6,0,83.0
Opponent,BL,HW,FR,RI,SY,CW,GE,SK,PA,GC,WB,AD,BL,ES,NM,CA,ME,CW,FR,GW,HW,AD,WB,
