Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R15,R16,R17,R18,R19,R20,R21,R22,R23,EF,Tot
"Barrass, Tom",,,,,,,,,,,,-,-,-,-,-,-,,-,-,,-,-,
"Bennell, Jamie",-,-,,,,,,,,,,,,,,,,,,,,,,
"Brown, Mitch",,,,,,,,,,,,,,-,-,-,,,,,,,-,
"Butler, Sam",-,-,-,-,-,-,,-,-,-,-,,-,-,-,-,-,-,,1,-,-,-,1.0
"Cole, Tom",,,,,,,,,,-,-,,,,,,,,,,,,,
"Cripps, Jamie",-,-,-,-,1,1,-,-,-,-,-,6,8,-,-,-,1,-,6,-,-,1,-,24.0
"Darling, Jack",2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.0
"Duggan, Liam",1,-,-,-,-,1,-,-,-,-,-,-,,,,,-,-,,,,,,2.0
"Ellis, Xavier",-,,,,,,,,,,,-,,,,,,,,,,,,
"Gaff, Andrew",1,-,-,-,-,1,-,-,1,,1,-,-,-,1,-,-,-,1,-,1,-,1,8.0
"Giles, Jonathan",,,,,,,,,,,,,-,,,,-,,,,,-,-,
"Hill, Josh",-,-,-,-,-,2,-,3,-,1,1,1,-,,-,-,-,-,-,-,-,-,-,8.0
"Hurn, Shannon",-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,5.0
"Hutchings, Mark",,,,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,
"Jetta, Lewis",,-,1,-,-,-,-,,,1,,,-,-,-,,,,,,-,-,,2.0
"Karpany, Malcolm",,,,,,,,,,,,,,,,,,-,,,,,,
"Kennedy, Josh",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"LeCras, Mark",-,-,-,-,-,-,-,2,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,4.0
"Lycett, Scott",-,-,-,-,,-,-,-,-,-,-,-,,-,-,1,-,-,-,-,-,1,-,2.0
"Mackenzie, Eric",-,-,-,-,-,-,-,-,-,-,-,,,,,,-,-,,,,,,
"Masten, Chris",,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"McGinnity, Patrick",,,,,,,,,,,,,,-,-,-,,,,,,,,
"McGovern, Jeremy",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,1,1,2.0
"McInnes, Fraser",,,,,-,,,,,,,,-,,,,,,,,,,,
"Naitanui, Nic",-,2,-,-,-,-,-,-,-,-,-,-,,,,,,,-,-,-,,,2.0
"Nelson, Jackson",-,-,1,-,,,,,,,,,,-,,,-,,-,,-,,,1.0
"Priddis, Matt",-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Redden, Jack",-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,,,,,,,
"Schofield, Will",-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,,-,-,-,-,-,-,2.0
"Sheed, Dom",,,,,,,,,,,,,,,,,,-,-,-,-,-,-,
"Sheppard, Brad",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Shuey, Luke",1,1,-,-,-,-,-,2,-,2,-,3,1,1,-,1,-,-,3,2,-,1,-,18.0
"Tunbridge, Simon",,,,,,,,,,,,,,,,,,-,-,-,,,,
"Wellingham, Sharrod",,,,,-,-,-,-,-,-,2,-,-,-,-,-,-,1,1,-,-,-,1,5.0
"Yeo, Elliot",-,-,-,-,-,,-,1,-,,-,3,-,-,-,-,-,,1,-,-,-,-,5.0
Totals,6,3,2,1,2,6,0,9,1,4,4,14,9,2,2,2,1,2,12,3,1,4,4,94.0
Opponent,BL,HW,FR,RI,SY,CW,GE,SK,PA,GC,WB,AD,BL,ES,NM,CA,ME,CW,FR,GW,HW,AD,WB,
