Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,Tot
"Ackerly, David",8,5,,12,11,13,,,8,9,8,15,9,7,11,11,12,6,3,13,7,10,178.0
"Allender, Stephen",,,,,,11,11,7,3,,,,7,5,3,,7,,,7,1,,62.0
"Boyse, Maurice",,,,,,,8,17,13,9,6,,,,,,,,,,,,53.0
"Browning, Mark",9,16,7,,,,,,,,,,,19,15,24,12,15,19,18,19,21,194.0
"Carroll, Dennis",,,,,,,,13,7,12,9,11,8,,5,7,12,11,19,17,7,10,148.0
"Carroll, Wayne",,6,,3,,,,,,5,,,,,7,5,,2,11,7,,,46.0
"Carter, Rod",3,,10,9,8,9,5,9,18,14,9,11,10,5,4,7,13,11,12,13,5,6,191.0
"Conlen, Bernie",,,,,,,,,,,,,,,,,,,,,13,4,17.0
"Cowton, Gary",,,,13,8,11,4,12,6,8,1,,,,,,,,,,,,63.0
"Daniher, Anthony",,,,,6,-,,,,,14,10,5,,,,,4,7,6,2,,54.0
"Eather, Stephen",,-,,,,,,,,,,,,,,,,,8,4,,,12.0
"Evans, Bernie",11,14,10,7,10,15,16,5,6,2,22,19,8,26,16,19,19,15,16,11,,,267.0
"Fields, Neville",9,14,1,,,,18,22,18,,,,,,,,,,,,,,82.0
"Foschini, Silvio",,,14,10,9,,9,,,17,11,12,15,8,9,12,11,4,10,5,12,11,179.0
"Fraser, Mark",5,7,,-,,,,4,,11,15,10,5,,,5,,,,,,10,72.0
"Goss, Kevin",,9,7,10,9,10,7,,,,2,,,11,,,,,,,,5,70.0
"Hounsell, Colin",,,10,11,15,13,2,13,16,,,5,,,15,12,14,15,13,9,11,14,188.0
"Jackson, Francis",10,12,12,9,15,16,6,,6,7,7,15,15,11,26,,3,3,,,3,,176.0
"James, Max",14,9,11,9,4,10,4,,,,,,,7,9,9,,,,12,14,,112.0
"Jenkinson, Noel",,,,,,,,,,,,,4,,,,,,,,,,4.0
"Koop, Doug",,3,,,,,,10,3,,,,,,,,,,7,,,,23.0
"Kruse, Max",11,2,5,,15,9,,4,,12,8,5,,,,,,,13,3,,6,93.0
"McGhie, Robert",-,,,,,,,,,,,,,,,,,,,,,,
"Melesso, Peter",,,,,,,,,,,,,,,,,,,,,,4,4.0
"Moir, Phillip",,,,,,,,,,,5,,5,,,,,,,,5,,15.0
"Morrison, Peter",,,,,,,,,,,,,,,,,,,,,,7,7.0
"Morwood, Paul",9,,,,,14,13,16,6,15,20,7,9,13,14,11,20,21,2,,,14,204.0
"Morwood, Shane",,,,,,,,,,,,,,2,,11,10,5,,,,,28.0
"Morwood, Tony",7,11,16,11,11,11,2,7,3,3,,21,7,14,12,5,6,10,10,10,6,,183.0
"Oaten, Michael",,,,,,,,,,,,4,,,,,,,,,,,4.0
"Plumb, Phillip",3,3,,,6,,,-,,,,,,,,,,,,,2,,14.0
"Rhys-Jones, David",7,4,9,9,7,2,20,9,9,12,9,6,1,11,18,16,17,9,,,,,175.0
"Roberts, Ian",,,,,,,8,,,,,9,8,2,,,,,,,11,4,42.0
"Roberts, John",5,8,8,7,7,10,9,9,4,4,8,7,8,6,17,6,5,7,7,5,,9,156.0
"Round, Barry",10,12,8,9,11,14,17,14,12,9,9,9,13,8,9,12,12,8,11,10,5,16,238.0
"Scott, Brett",,11,10,6,5,10,,,,,,,,,,,,,,,9,12,63.0
"Smith, Greg",21,,12,21,21,17,14,16,21,27,,,19,25,17,21,18,19,18,16,8,20,351.0
"Smith, Michael",,8,6,,,,,,,,,,,,,,,,,,,,14.0
"Taylor, Kevin",10,,16,14,10,12,13,18,5,5,9,10,,,,,5,,2,6,,,135.0
"Teasdale, Graham",8,,10,11,,,,,12,11,13,9,10,5,6,15,8,10,8,10,2,7,155.0
"Whitzell, Mark",,,,,,,,,,,,,,10,,,,,,,,,10.0
"Winbanks, David",,,,,,,,,,,,,,,13,5,5,2,,,,,25.0
"Wright, Stephen",8,12,18,12,20,13,13,23,9,19,16,18,17,9,16,14,17,16,15,11,11,23,330.0
Totals,168,166,200,193,208,220,199,228,185,211,201,213,183,204,242,227,226,193,211,193,153,213,4437.0
Opponent,NM,RI,HW,FI,FO,SK,CW,ME,CA,GE,ES,RI,HW,FI,FO,SK,CW,ME,CA,GE,ES,NM,
