Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,GF,Tot
"Adcock, Jed",,,,,,,1,,1,,,,,,,,,,,,,,,,,2.0
"Akermanis, Jason",1,2,-,1,2,2,-,-,2,2,3,-,2,1,-,1,1,-,1,3,2,4,1,-,1,32.0
"Black, Simon",-,-,-,1,1,-,-,2,2,-,-,-,2,-,-,-,-,1,-,1,-,-,1,-,-,11.0
"Bradshaw, Daniel",-,1,,-,,,1,2,-,-,-,1,1,-,-,1,-,-,-,-,1,-,1,2,2,13.0
"Brennan, Jared",1,-,,,,-,-,-,-,-,-,-,,,,,,,,,,,,,,1.0
"Brown, Jonathan",,,-,-,5,-,2,1,,,2,1,-,1,5,,,,,-,1,-,2,-,1,21.0
"Caracella, Blake",-,2,1,1,,,,,,,,,,-,2,2,1,-,-,-,1,-,1,-,-,11.0
"Charman, Jamie",-,-,-,-,-,-,-,1,,,-,-,-,-,-,-,1,,,,,,,,,2.0
"Copeland, Robert",-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,3.0
"Corrie, Anthony",,,,1,-,-,-,,-,,-,-,,,,,,,1,,,,,,,2.0
"Hadley, Richard",-,-,-,,,-,-,-,-,-,-,-,-,-,1,2,1,1,-,1,-,-,-,-,-,6.0
"Hart, Shaun",-,1,-,1,-,1,1,-,-,-,,,,-,-,1,,1,-,-,-,-,-,-,,6.0
"Johnson, Chris",-,-,-,-,-,-,-,-,-,1,-,-,-,1,1,-,-,-,-,1,-,-,-,-,-,4.0
"Keating, Clark",1,-,,,,,,-,-,,,,,,,,,-,3,1,-,1,,2,-,8.0
"Lappin, Nigel",1,2,1,3,-,-,-,-,-,2,1,-,2,-,1,-,2,-,-,-,1,-,1,-,-,17.0
"Leppitsch, Justin",-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,,1,-,-,-,-,-,-,2.0
"Lynch, Alastair",,,2,,5,2,1,,,,,,,2,-,2,1,1,,,1,1,,4,-,22.0
"Macdonald, Joel",,,,,,,,,,-,3,-,-,-,-,1,1,-,-,,,,-,,,5.0
"McGrath, Ashley",-,-,-,-,1,,,3,-,1,1,3,2,1,1,-,-,1,-,-,,,-,,,14.0
"McLaren, Dylan",,,-,-,1,,,,,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,3.0
"McRae, Craig",2,1,-,3,-,-,-,1,,-,,,,,,1,1,1,-,1,-,1,2,1,2,17.0
"Michael, Mal",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Notting, Tim",2,-,2,2,1,1,-,-,1,1,-,1,-,-,1,-,1,1,-,-,1,3,-,-,3,21.0
"Pike, Martin",2,1,-,-,2,-,-,-,1,1,1,-,1,3,1,-,-,-,1,2,1,1,-,-,-,18.0
"Power, Luke",-,,-,1,-,-,2,-,2,2,1,-,-,1,1,-,-,-,-,1,-,2,-,-,1,14.0
"Pratt, Daniel",,,,,,,,,-,-,,,-,,,,,,,,,,,,,
"Rischitelli, Michael",,,,,,,,,,,,,,,,,-,,,,,,,,,
"Scott, Brad",-,-,-,-,-,-,-,-,-,-,1,,-,,,,,,,,,,-,-,-,1.0
"Scott, Chris",,,,,,,,,,,,1,-,-,-,-,-,-,,-,-,-,-,-,-,1.0
"Shattock, Aaron",,-,,-,1,-,-,-,-,,,,,,,,,,,,,,,,,1.0
"Voss, Michael",-,2,-,1,-,-,,3,1,-,-,-,1,1,1,1,1,-,2,-,1,-,1,1,-,17.0
"White, Darryl",-,-,-,,-,-,,,,1,-,-,-,,,,,-,-,-,-,-,,,-,1.0
Totals,10,12,6,15,20,6,8,13,10,12,13,9,11,11,15,12,12,8,9,11,10,13,10,10,10,276.0
Opponent,SY,AD,CW,WC,HW,SK,KA,CA,FR,ME,PA,ES,GE,RI,WB,CW,AD,SY,WC,HW,SK,KA,SK,GE,PA,
