Player,R1,R2,R3,R4,R5,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R18,R19,R20,R21,R22,R23,R24,QF,SF,PF,Tot
"Bailey, Max",,,,,,,,1,2,6,,2,-,3,3,9,1,2,2,2,5,,1,2,1,42.0
"Bateman, Chance",1,-,2,2,1,3,3,1,1,,,,2,-,,,,,-,-,,3,-,1,-,20.0
"Birchall, Grant",1,2,-,-,1,-,-,-,-,1,1,1,1,-,-,-,2,1,-,-,-,,3,-,1,15.0
"Breust, Luke",,,,,,,-,-,-,-,1,1,2,2,-,1,-,2,-,1,-,1,2,,,13.0
"Bruce, Cameron",2,-,-,2,1,,,,,,,,,,,,,,3,2,-,5,,,,15.0
"Burgoyne, Shaun",3,2,4,5,1,4,2,2,3,5,3,-,-,3,-,-,1,1,2,1,2,,3,3,4,54.0
"Cheney, Kyle",,,,,,,,,,1,,,1,-,-,-,-,-,,,,-,,,,2.0
"Ellis, Xavier",,,1,-,-,1,,,,,,,,,1,3,2,,,,,4,,,,12.0
"Franklin, Lance",-,-,3,-,-,1,1,-,-,,-,-,,1,1,2,3,2,1,-,-,,-,-,-,15.0
"Gibson, Josh",-,-,1,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,2,-,-,1,1,-,7.0
"Gilham, Stephen",-,1,1,-,-,-,-,,,,,,,,,,,,,,,,,,,2.0
"Guerra, Brent",,,1,-,-,2,1,1,-,-,1,,1,1,-,-,-,3,1,1,-,-,-,-,1,14.0
"Hale, David",1,2,2,-,2,,1,,,,,1,1,-,1,-,1,2,1,6,1,-,-,2,-,24.0
"Hodge, Luke",,1,2,2,1,3,4,5,3,4,-,5,-,7,6,3,,3,2,5,6,,7,7,4,80.0
"Johnson, Paul",,,,,,,,,,,,,,,,,,,,,,3,,,,3.0
"Ladson, Rick",3,1,5,-,4,1,,,,,,1,,,,,-,1,,,,-,,,,16.0
"Lewis, Jordan",2,2,4,1,1,1,3,4,-,4,3,3,4,,,7,2,5,4,2,7,,3,7,7,76.0
"Lisle, Jordan",,,,,,,,,,-,,-,-,-,,,,,,,,-,,,,
"Milne, Riley",,,,,,,,,,,,,,,2,,,,,,,,,,,2.0
"Mitchell, Sam",5,6,,8,4,2,6,4,6,6,6,3,9,3,7,9,9,6,6,5,,5,4,5,7,131.0
"Murphy, Tom",,,,,,-,1,-,-,-,-,-,,1,-,-,-,1,-,1,-,-,-,1,-,5.0
"Osborne, Michael",-,1,3,,,,1,-,2,2,2,-,1,1,1,-,1,3,,,1,-,-,4,-,23.0
"Puopolo, Paul",,,,,,-,2,2,1,2,2,2,1,-,2,-,1,1,1,-,1,1,-,1,-,20.0
"Renouf, Brent",4,-,4,1,1,2,,,,,2,,,,,,,,,,,,,,,14.0
"Rioli, Cyril",5,2,,-,2,,,-,-,2,2,-,1,,,1,2,-,-,4,-,,1,2,-,24.0
"Roughead, Jarryd",1,3,1,1,2,3,3,4,2,6,2,,,,,,,,,,,,,,,28.0
"Savage, Shane",3,2,3,-,-,1,1,2,2,,3,3,-,1,5,-,,,,,1,5,,,,32.0
"Schoenmakers, Ryan",,,,,,,,-,-,-,1,,,,,,,,-,-,-,-,1,-,-,2.0
"Sewell, Brad",4,8,3,5,10,1,5,5,3,5,6,2,5,,,6,6,5,3,2,7,,3,2,4,100.0
"Shiels, Liam",2,4,3,3,2,4,4,3,3,2,3,1,4,4,4,4,7,4,9,1,-,3,3,2,2,81.0
"Smith, Isaac",,,,,,-,2,,,,,-,-,1,1,-,2,3,3,2,1,-,1,1,1,18.0
"Stratton, Ben",-,1,1,,,,,,,,,,,,,,,,,,,-,,-,1,3.0
"Suckling, Matt",-,2,-,1,-,,1,-,-,-,-,1,1,1,-,,1,1,-,-,1,1,1,1,1,14.0
"Whitecross, Brendan",-,,,,,1,1,2,-,1,1,-,-,1,1,2,1,2,-,-,1,5,1,2,-,22.0
"Young, Clinton",-,-,-,3,1,-,,,,1,-,,,1,-,,,,,,,,,,,6.0
Totals,37,40,44,34,34,30,42,36,28,48,39,26,35,31,36,47,42,48,38,37,34,36,35,44,34,935.0
Opponent,AD,ME,RI,WC,GE,PA,SK,SY,WB,FR,GE,GC,ES,CW,BL,ME,FR,NM,PA,CA,WB,GC,GE,SY,CW,
