Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,Tot
"Borrack, Les",-,-,-,-,-,,,-,-,-,,,,-,1,-,-,-,1.0
"Bourke, Martin",,,,,,,,,,,,,,,-,-,-,,
"Brown, Clive",-,-,-,-,-,,-,,,,,,-,,-,-,,-,
"Brown, John",-,,,,,,,,,,,,,,,,,,
"Byron, Alan",,3,-,,-,-,-,-,-,,,,,-,,,,,3.0
"Callan, Terry",,,,,,,,,-,,,-,-,1,1,1,1,,4.0
"Cook, Allan",,,,,1,4,5,6,3,-,1,3,-,1,,,,,24.0
"Cook, Bill",,,,,,,,-,,1,,,,1,1,1,-,,4.0
"Devine, John",-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,2.0
"Falconer, Peter",-,3,1,1,-,,,,,-,,,,,,,,,5.0
"Ferrari, Bruce",-,1,1,,,,,,,,-,,,,,,-,1,3.0
"Fox, John",,,,,-,,,,,,,,,,,,,,
"Goggin, Bill",-,2,1,1,2,4,2,2,,-,-,,,1,3,2,-,-,20.0
"Goggin, Matt",-,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,-,
"Harrison, Stan",,,,,,,,-,2,-,-,,,,,,,,2.0
"Helmer, John",1,-,,,,,,,,,,-,,,,,,,1.0
"Hinchliffe, David",,,,,,,,,,,-,-,-,,,,,,
"Hovey, Ron",-,-,-,-,-,,,,,,,,,,,,,,
"Long, Doug",-,1,1,-,1,2,4,-,-,-,,-,-,,-,1,2,2,14.0
"Lord, Alistair",1,1,2,-,-,3,1,1,2,,1,1,2,1,1,1,1,-,19.0
"Lord, Stewart",1,4,-,1,2,1,1,-,1,1,-,-,1,,,,,-,13.0
"Major, Greg",-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,,-,-,1.0
"Mather, Dale",,,,,,,,,,,,-,-,-,-,-,-,-,
"McGrath, George",,-,-,-,,-,-,-,,-,-,-,-,-,-,-,-,-,
"Miller, Bill",,,,-,,-,-,-,-,-,-,-,,,,,,,
"Nicholls, Eric",,,,,-,-,-,-,-,-,-,,,,,,,,
"OConnell, John",-,1,1,-,-,1,-,-,-,-,-,,1,-,-,-,-,1,5.0
"ONeill, John",,,,-,-,1,-,-,-,1,-,-,-,-,1,-,-,1,4.0
"Peake, Bruce",,,,-,,,,,,1,,,,,,,,-,1.0
"Pomeroy, Frank",,,,,,,,,,,2,3,2,2,3,1,-,1,14.0
"Rice, Colin",-,,,,,-,-,-,2,-,-,,,,,,,3,5.0
"Routley, Hugh",,,,,,-,-,,,,,,,,,,-,,
"Thomas, John",,,,,,,,,,,,-,1,-,-,-,,,1.0
"Vinar, Paul",-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,1,-,-,3.0
"Walker, Peter",,,-,,,-,-,,-,,,-,,,,-,,,
"Ward, Barry",,,,,,,,,,,,,,-,-,-,-,-,
"Webb, Bruce",,,,,,,,,,,2,1,-,-,,,,,3.0
"Wooller, Fred",5,3,-,1,1,1,1,1,1,-,4,3,3,-,2,2,1,-,29.0
"Yeates, John",2,1,1,-,,,,,,,,,-,-,,,,,4.0
"Zanoni, Denis",-,-,-,-,-,-,,,-,-,,,,,,,,,
Totals,10,20,8,4,7,17,14,11,12,6,10,11,11,7,13,10,5,9,185.0
Opponent,FO,SM,FI,SK,NM,CA,HW,ES,RI,ME,CW,FO,SM,FI,SK,NM,CA,HW,
