Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,GF,Tot
"Armstrong, Steven",,,,,,,,,,,,,3,,,,2,-,1,2,,2,1,2,2,-,15.0
"Banfield, Drew",,,,,,,,,1,4,1,-,2,,3,3,-,,,3,2,1,1,,3,3,27.0
"Braun, Michael",2,5,3,3,3,3,3,2,2,2,1,-,,4,7,5,2,-,3,3,2,2,6,4,3,3,73.0
"Butler, Sam",,,,,,,,,,,,,-,5,6,6,3,2,3,7,4,5,6,6,2,4,59.0
"Chick, Daniel",3,,3,1,1,2,3,2,2,4,6,2,5,6,,1,1,3,6,,2,4,3,4,3,4,71.0
"Cousins, Ben",1,1,1,,,,2,2,2,3,4,2,3,2,2,,2,1,2,-,2,2,1,2,-,2,39.0
"Cox, Dean",3,4,2,-,1,2,2,-,-,-,2,4,2,,,,,,1,-,-,1,3,-,-,-,27.0
"Embley, Andrew",1,1,-,1,2,2,2,-,2,1,1,2,2,2,4,3,,4,1,1,-,,,1,-,-,33.0
"Fletcher, Chad",-,6,4,1,-,2,1,3,2,4,3,6,1,2,-,,,2,5,2,2,1,3,5,1,3,59.0
"Gardiner, Michael",,,,,,,,,,,,,2,3,-,,,,,,,,,,,,5.0
"Glass, Darren",1,2,1,2,2,-,-,1,2,1,1,3,2,4,,3,-,3,-,1,1,-,2,2,4,6,44.0
"Graham, Jaymie",-,-,-,4,1,2,2,-,1,2,-,2,-,1,1,-,2,1,2,2,1,-,5,,1,,30.0
"Hansen, Ashley",1,,,,,,-,2,1,-,1,,,-,1,,2,3,-,,,,,2,1,-,14.0
"Hunter, Adam",2,3,2,1,1,3,2,-,-,-,2,1,3,-,2,2,,,,,1,1,2,2,1,3,34.0
"Hurn, Shannon",,,,,2,-,,-,,,,1,,,3,-,,,,,,,,,,,6.0
"Jones, Brett",,-,,1,1,3,,,,,,,,,-,1,1,3,,-,-,1,2,1,2,5,21.0
"Jones, Rowan",6,6,8,3,-,2,-,,,4,4,2,2,,2,3,2,3,1,2,2,-,1,1,3,-,57.0
"Judd, Chris",4,8,7,5,8,6,6,2,5,,,,6,4,6,7,3,6,4,2,3,5,3,6,3,3,112.0
"Kerr, Daniel",3,5,4,-,,8,1,-,1,4,2,3,2,3,,3,5,4,4,3,,,,6,1,5,67.0
"LeCras, Mark",,,,,,,,,,,,,,2,2,,,,,,,1,1,,,,6.0
"Lynch, Quinten",1,1,-,1,2,1,-,-,-,1,1,2,1,3,1,-,4,1,2,1,-,2,-,2,-,-,27.0
"McDougall, Andrew",,,,,,,,,,,,,,,,-,,,,,,,,,,,
"Morton, Mitch",,,,,,,,,,,,,,,,,3,,,,,,,,,,3.0
"Nicoski, Mark",1,3,-,1,,,-,3,2,1,1,2,4,3,,,,,,,,,,,,,21.0
"Priddis, Matt",,,,,,,,,,5,,4,,,,,,,,,,,,,,,9.0
"Rosa, Matt",,2,2,-,4,1,-,-,4,6,1,,1,,,1,,,,,,5,-,1,,,28.0
"Sampi, Ashley",2,1,1,1,4,4,2,,,,,,,,,,5,3,4,2,6,,,,,,35.0
"Seaby, Mark",2,2,1,-,5,5,1,1,-,,1,-,,1,1,3,2,3,2,3,1,1,,1,-,-,36.0
"Selwood, Adam",5,3,2,2,4,1,1,3,2,3,6,4,1,5,3,-,1,4,4,3,1,1,8,2,2,1,72.0
"Staker, Brent",4,-,3,1,1,3,1,-,-,4,3,2,2,1,4,1,5,1,-,1,-,1,3,,,,41.0
"Stenglein, Tyson",4,-,-,1,4,4,8,8,5,5,6,1,2,8,7,6,10,5,6,3,4,9,5,6,3,6,126.0
"Waters, Beau",2,2,1,5,-,,,2,3,4,2,5,,2,4,2,4,2,4,4,2,2,2,1,2,1,58.0
"Wirrpanda, David",3,2,1,1,3,-,1,3,1,2,2,1,6,1,5,3,-,2,2,1,-,,3,1,,4,48.0
"Wooden, Josh",,,,,2,1,,,,,,,,,,,,,,,,,,,,,3.0
Totals,51,57,46,35,51,55,38,34,38,60,51,49,52,62,64,53,59,56,57,46,36,47,61,58,37,53,1306.0
Opponent,SK,AD,RI,KA,BL,FR,CW,ES,ME,GE,CA,PA,WB,HW,SY,CW,AD,SK,KA,BL,FR,RI,SY,WB,AD,SY,
