Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,Tot
"Adkins, Damien",1,1,2,-,2,-,-,,,,,,,-,-,1,1,2,-,1,1,1,-,13.0
"Banfield, Drew",-,,,,,,,,,,,,,-,-,1,-,-,-,-,-,-,1,2.0
"Beeck, Zach",,,,,,,,,,,,,,,,,-,,,,,,,
"Braun, Michael",1,-,1,-,1,-,-,1,-,-,1,-,-,-,1,1,1,-,-,1,-,-,-,9.0
"Butler, Sam",,,,,,,,,,1,-,-,-,-,-,-,-,-,,,-,-,-,1.0
"Carroll, Trent",-,-,-,-,-,,,,,,-,-,-,,,,,,,,,,,
"Chambers, Callum",,,,-,,-,1,2,-,3,-,1,1,,,,,,,,,,,8.0
"Chick, Daniel",1,1,1,1,,,,,-,-,1,-,-,-,,-,-,1,-,-,-,-,-,6.0
"Cousins, Ben",-,1,3,-,-,-,-,2,-,-,-,-,1,-,-,,,,,,,1,-,8.0
"Cox, Dean",1,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,1,-,5.0
"Embley, Andrew",2,1,-,2,-,-,1,1,-,-,1,-,,,,,,,1,2,-,3,-,14.0
"Fletcher, Chad",1,-,1,-,-,-,,1,-,-,-,-,-,1,-,-,-,1,1,1,-,-,-,7.0
"Gardiner, Michael",3,1,-,,,,,,,,,,,,,,,,,,,,,4.0
"Gaspar, Travis",,,,,,-,-,-,2,-,,,,,,,,,,,,,,2.0
"Glass, Darren",,,,,,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,2.0
"Green, Kasey",-,-,-,,-,-,-,,,,,,,,,,,,,,,,,
"Hansen, Ashley",,,,,,,,,,,1,4,-,2,-,-,,,,,,,,7.0
"Humm, Jeremy",-,-,,,,,-,-,-,,,,,,,,,,,,,,,
"Hunter, Adam",,,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,1,-,-,1.0
"Jakovich, Glen",-,1,1,,,-,-,3,,,,,,,,,,,,,,,,5.0
"Jones, Brett",,,,,,,-,-,-,-,-,-,-,-,,,,,,,,,,
"Jones, Rowan",-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,-,,-,,
"Judd, Chris",4,2,-,1,1,-,-,-,-,1,-,2,-,1,3,1,1,1,-,2,2,-,2,24.0
"Kerr, Daniel",,-,2,-,-,3,-,-,-,-,2,1,1,-,-,-,1,1,-,1,1,,-,13.0
"Lynch, Quinten",-,-,-,-,-,-,,-,-,-,-,1,-,-,-,1,1,1,1,-,-,1,-,6.0
"Matera, Phillip",5,3,3,3,-,4,2,5,2,6,1,3,3,1,2,3,4,3,3,1,2,2,-,61.0
"McDougall, Andrew",1,-,3,3,-,,1,-,1,-,2,2,3,1,3,3,,3,4,2,1,2,-,35.0
"Morrison, Chad",-,-,-,-,-,-,,,1,,,,-,-,-,2,-,-,1,-,-,-,-,4.0
"Nicoski, Mark",,,,,-,-,-,-,-,1,-,-,-,-,-,,,,,,,,,1.0
"Sampi, Ashley",2,5,3,1,2,3,2,1,2,-,-,,1,1,-,3,-,-,1,1,2,1,1,32.0
"Seaby, Mark",,,,1,-,-,,,,1,1,1,1,-,3,2,-,-,-,2,-,2,-,14.0
"Selwood, Adam",,,,,,,-,1,1,,,,,,,,,,,,,,,2.0
"Staker, Brent",-,1,,-,-,,3,-,-,-,-,-,,,,,-,-,-,-,2,-,-,6.0
"Waters, Beau",,,-,-,-,,,,,-,,,,,,-,-,-,-,-,-,,,
"Wirrpanda, David",-,-,-,-,-,-,1,-,-,-,-,-,-,,-,-,-,1,-,-,-,-,-,2.0
"Wooden, Josh",,,,,,,,,,,,,,,-,-,-,-,-,1,1,1,-,3.0
Totals,22,17,20,12,6,11,11,18,9,14,11,15,11,7,12,18,9,15,12,15,13,15,4,297.0
Opponent,WB,PA,ES,BL,CA,FR,ME,SY,SK,RI,CW,AD,KA,GE,HW,ES,PA,WB,BL,CA,FR,ME,SY,
