Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,Tot
"Adkins, Damien",5,1,-,7,1,3,6,,,,,,,-,-,1,-,3,3,4,-,-,2,36.0
"Banfield, Drew",-,,,,,,,,,,,,,1,-,1,2,-,1,1,7,-,1,14.0
"Beeck, Zach",,,,,,,,,,,,,,,,,-,,,,,,,
"Braun, Michael",1,2,2,1,2,3,2,3,-,1,6,-,3,2,-,3,3,2,1,1,-,1,1,40.0
"Butler, Sam",,,,,,,,,,3,-,1,1,1,1,-,1,5,,,2,2,1,18.0
"Carroll, Trent",2,1,4,1,4,,,,,,7,3,3,,,,,,,,,,,25.0
"Chambers, Callum",,,,3,,-,1,-,-,-,2,3,3,,,,,,,,,,,12.0
"Chick, Daniel",2,2,2,1,,,,,-,1,1,2,2,3,,4,2,-,2,2,1,1,3,31.0
"Cousins, Ben",6,1,1,2,3,1,1,3,3,4,2,3,1,3,1,,,,,,,-,3,38.0
"Cox, Dean",2,6,1,3,5,2,-,2,2,-,-,1,3,-,4,6,1,2,2,1,5,4,4,56.0
"Embley, Andrew",2,3,4,1,6,-,5,2,2,3,2,2,,,,,,,1,2,1,3,8,47.0
"Fletcher, Chad",4,1,4,1,2,4,,1,3,-,2,4,1,6,5,2,-,4,4,2,4,3,4,61.0
"Gardiner, Michael",-,-,1,,,,,,,,,,,,,,,,,,,,,1.0
"Gaspar, Travis",,,,,,1,2,1,-,-,,,,,,,,,,,,,,4.0
"Glass, Darren",,,,,,-,1,-,1,2,3,-,-,-,1,-,1,1,-,3,1,1,2,17.0
"Green, Kasey",-,2,2,,1,1,1,,,,,,,,,,,,,,,,,7.0
"Hansen, Ashley",,,,,,,,,,,-,1,4,2,-,-,,,,,,,,7.0
"Humm, Jeremy",4,2,,,,,2,-,1,,,,,,,,,,,,,,,9.0
"Hunter, Adam",,,1,-,3,-,1,1,,,,,,2,5,-,2,2,-,3,5,2,3,30.0
"Jakovich, Glen",3,1,1,,,2,1,1,,,,,,,,,,,,,,,,9.0
"Jones, Brett",,,,,,,2,-,-,2,-,1,1,-,,,,,,,,,,6.0
"Jones, Rowan",1,-,-,-,1,-,,,,,,-,-,-,2,-,-,2,-,1,,1,,8.0
"Judd, Chris",5,4,1,3,2,-,5,3,2,4,-,5,3,5,4,3,1,3,1,-,3,-,2,59.0
"Kerr, Daniel",,4,1,2,3,-,2,1,2,2,3,3,1,-,2,4,1,-,6,2,-,,2,41.0
"Lynch, Quinten",3,5,-,3,5,2,,2,3,1,2,1,4,1,3,1,3,3,-,1,2,1,4,50.0
"Matera, Phillip",5,5,2,2,-,4,4,-,1,-,5,1,2,2,2,2,1,-,-,-,4,1,1,44.0
"McDougall, Andrew",2,-,8,1,2,,-,-,1,3,2,1,1,1,1,3,,3,2,2,2,-,-,35.0
"Morrison, Chad",2,1,1,-,3,-,,,1,,,,1,1,-,1,2,4,1,2,1,1,1,23.0
"Nicoski, Mark",,,,,1,-,1,3,-,2,1,2,2,2,-,,,,,,,,,14.0
"Sampi, Ashley",2,-,2,-,1,1,1,-,-,2,-,,1,-,1,4,-,2,1,1,3,1,-,23.0
"Seaby, Mark",,,,-,1,-,,,,2,1,2,1,1,1,1,1,4,1,2,1,-,1,20.0
"Selwood, Adam",,,,,,,3,4,-,,,,,,,,,,,,,,,7.0
"Staker, Brent",2,1,,1,3,,3,3,1,-,4,2,,,,,-,3,1,-,4,-,2,30.0
"Waters, Beau",,,4,-,2,,,,,2,,,,,,2,4,3,2,2,2,,,23.0
"Wirrpanda, David",1,-,-,2,1,1,-,-,2,-,3,3,-,,1,1,-,2,1,1,3,6,6,34.0
"Wooden, Josh",,,,,,,,,,,,,,,1,2,-,-,-,1,2,1,3,10.0
Totals,54,42,42,34,52,25,44,30,25,34,46,41,38,33,35,41,25,48,30,34,53,29,54,889.0
Opponent,WB,PA,ES,BL,CA,FR,ME,SY,SK,RI,CW,AD,KA,GE,HW,ES,PA,WB,BL,CA,FR,ME,SY,
