Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,SF,PF,Tot
"Brown, Luke",,,,,,,,,,,,,,,-,,,,,-,On,,,,,1/0
"Callinan, Ian",-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,On,-,-,1/0
"Dangerfield, Patrick",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Doughty, Michael",-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,
"Douglas, Richard",-,Off,,,,,,,On,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1/1
"Henderson, Ricky",Off,-,,On,On,-,Off,-,-,,,,,-,Off,,,,,,,,,-,-,2/3
"Jacobs, Sam",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,
"Jaensch, Matthew",,,,-,-,-,-,-,-,-,-,-,,,,,,,,,,On,,,,1/0
"Jenkins, Josh",,,,,,,-,-,-,Off,Off,,,,-,-,-,-,-,-,,,,,,0/2
"Johncock, Graham",-,-,-,,-,-,-,-,Off,On,,,,,,-,-,-,-,-,-,-,-,Off,Off,1/3
"Johnston, Lewis",,,,,,,,,,,,,,,,,,,Off,,,,,,,0/1
"Kerridge, Sam",,,On,,,,,,,,,,,,,,,,,,,,,,,1/0
"Knights, Chris",,,,,,,,,,,On,,-,-,On,,,,,On,,,,,,3/0
"Lynch, Tom",On,On,Off,,,,,On,,,,,,,-,,,,,,,-,,,,3/1
"Lyons, Jarryd",,,,,-,On,On,,,,,,,,,,,,,,,,,,,2/0
"Mackay, David",-,-,-,-,-,-,-,Off,-,,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,0/1
"Martin, Brodie",,,-,-,,,,,,,-,-,On,On,-,,,,,,,,,,,2/0
"McIntyre, Tim",,,,,,,,,,,,,,-,,,,,,,,,,,,
"McKernan, Shaun",,,,-,-,Off,,,,,,-,,Off,,,-,,,,,,,,,0/2
"Otten, Andy",-,-,-,,-,,,,,,,,,,,-,,,,,,,,,-,
"Petrenko, Jared",-,-,-,Off,-,-,-,-,-,-,-,On,-,,,-,-,-,-,-,-,-,-,-,On,2/1
"Porplyzia, Jason",-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,Off,,,-,-,-,-,-,0/1
"Reilly, Brent",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Riley, Aidan",,,,,,,,,,,,,,,,,,-,On,,-,-,Off,,,1/1
"Rutten, Ben",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Off,-,-,-,-,-,-,-,-,0/1
"Shaw, Sam",,,,-,,,,,,-,-,-,-,-,-,,,-,-,-,-,-,-,On,,1/0
"Sloane, Rory",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,
"Smith, Brodie",-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,,-,-,-,-,-,
"Symes, Brad",,,,,,,,,,,,,,,,On,On,,,,,,,,,2/0
"Talia, Daniel",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Off,-,Off,-,,,0/2
"Tambling, Richard",,,,,,,,,,,,,,,,,,On,,,,,,,,1/0
"Thompson, Luke",,,,,,,,,,,,,,,,,-,,,,,,,-,-,
"Thompson, Scott",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Tippett, Kurt",-,-,-,-,-,-,-,-,-,-,-,Off,-,-,,Off,,,,-,-,-,-,-,-,0/2
"Vince, Bernie",-,-,-,-,,,,-,-,-,,-,-,-,-,-,-,-,-,-,Off,,-,-,-,0/1
"Walker, Taylor",-,-,-,-,-,-,-,,,-,-,-,-,,,,-,-,-,-,-,,-,-,-,
"Wright, Matthew",,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"van Berlo, Nathan",-,-,-,-,Off,-,-,-,-,-,-,-,Off,-,-,-,-,-,-,-,-,-,-,-,-,0/2
Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
Opponent,GC,WB,HW,GW,PA,SY,GE,CA,CW,FR,SK,NM,RI,PA,GW,WC,GE,ES,FR,BL,ME,GC,SY,FR,HW,
