Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,EF,Tot
"Ambrose, Patrick",-,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,
"Baguley, Mark",-,-,-,-,-,-,-,,-,,-,,,,,,,,,-,,,,
"Begley, Josh",,,,,,,,,-,-,-,-,-,-,,,,,,-,,-,,
"Bellchambers, Tom",-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,-,-,
"Brown, Mitch",-,-,,-,-,-,,,,,,,-,1,-,-,-,-,-,-,-,-,-,1.0
"Clarke, Dylan",,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,,-,,
"Clarke, Zac",,,-,-,,,,-,,,,,,,-,-,,-,-,-,-,,,
"Daniher, Joe",,,,,-,-,-,,-,,,,,,,,,,,,,,,
"Fantasia, Orazio",-,-,3,1,1,,,-,,,,-,-,-,-,-,,,-,-,-,,2,7.0
"Francis, Aaron",-,-,-,,,,-,-,-,-,-,,,-,-,-,-,-,-,,-,-,-,
"Gleeson, Martin",,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,,
"Guelfi, Matt",-,-,-,,-,-,-,1,1,-,-,-,-,,-,-,-,-,-,,,,,2.0
"Ham, Brayden",,,,,-,,,-,,,,,,,,,,,,,-,-,1,1.0
"Hartley, Michael",,,,,,,,,,,,,,,,,-,,-,,,-,,
"Heppell, Dyson",-,-,-,-,-,-,-,1,2,-,-,-,-,-,,,-,,,-,-,,-,3.0
"Hooker, Cale",,,,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,,,-,2.0
"Hurley, Michael",-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,,,,,-,-,-,2.0
"Jok, Tom",,,,,,,,,,,,,,,,,,,,,,-,,
"Langford, Kyle",1,-,,,,,-,,-,-,1,-,-,-,2,-,-,-,1,-,1,2,1,9.0
"Laverde, Jayden",,,,,,,,,,-,-,-,-,-,-,-,,1,,,,-,-,1.0
"McDonald-Tipungwuti, Anthony",1,-,3,2,1,-,-,-,1,-,1,-,-,2,3,-,-,2,-,1,-,3,1,21.0
"McGrath, Andrew",1,1,-,1,-,-,1,1,-,-,-,-,1,2,2,1,-,2,1,-,1,-,2,17.0
"McKenna, Conor",2,2,1,-,2,1,3,-,3,3,6,7,6,10,5,8,7,,3,3,1,5,1,79.0
"McKernan, Shaun",-,-,-,,,,,,,-,-,-,-,-,-,-,-,-,,-,-,-,-,
"McNiece, Ben",,,,,,,,,-,-,-,,,,,,,-,,-,,,,
"Merrett, Zach",-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,1,-,1,-,1,-,1,8.0
"Mutch, Kobe",,,-,,,,,,,,,,,,,,,,,,,,,
"Myers, David",-,-,,-,-,-,,-,,,,,,,,,,,,-,,,,
"Parish, Darcy",,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,1,-,5.0
"Redman, Mason",,,,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,3,3,1,-,-,9.0
"Ridley, Jordan",-,,1,2,-,-,-,,,,,,,,,,,,,,,,,3.0
"Saad, Adam",4,1,2,1,1,2,2,2,2,-,2,3,-,5,1,2,1,1,2,,6,1,10,51.0
"Shiel, Dylan",-,1,-,-,3,-,3,-,-,-,,1,-,1,1,-,5,-,5,-,-,-,3,23.0
"Smith, Devon",1,2,1,2,,-,4,-,,,,,,,,,,,,,,,,10.0
"Snelling, Will",,,,,,,,,,,,,,,,,-,-,-,,,,-,
"Stringer, Jake",1,-,-,-,-,-,-,-,-,-,,-,,,-,-,-,1,-,-,-,,-,2.0
"Zaharakis, David",-,-,2,-,,-,-,-,-,-,-,-,-,-,2,-,1,-,-,-,-,,,5.0
"Zerk-Thatcher, Brandon",,,,,,,,,,,,,,,,,,,,,-,,,
Totals,11,7,17,9,9,3,14,6,10,3,10,11,10,24,16,11,15,7,16,7,11,12,22,261.0
Opponent,GW,SK,ME,BL,NM,CW,GE,SY,FR,RI,CA,HW,WC,GW,SY,NM,AD,GC,PA,WB,FR,CW,WC,
