Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,EF,Tot
"Ambrose, Patrick",-,-,-,-,-,-,-,-,-,2,-,-,-,,,,-,-,-,-,-,1,-,3.0
"Baguley, Mark",-,-,-,1,-,-,-,,1,,-,,,,,,,,,-,,,,2.0
"Begley, Josh",,,,,,,,,4,2,-,-,-,1,,,,,,-,,-,,7.0
"Bellchambers, Tom",1,-,-,-,1,-,-,-,1,-,-,1,-,-,,,,,,,,-,-,4.0
"Brown, Mitch",1,-,,1,3,-,,,,,,,-,-,2,2,-,-,3,1,-,-,-,13.0
"Clarke, Dylan",,,,,,,,,,,-,-,-,-,-,-,-,-,-,1,,-,,1.0
"Clarke, Zac",,,1,1,,,,2,,,,,,,-,-,,-,1,-,1,,,6.0
"Daniher, Joe",,,,,1,-,-,,4,,,,,,,,,,,,,,,5.0
"Fantasia, Orazio",3,4,-,-,1,,,-,,,,1,-,-,1,-,,,-,-,-,,2,12.0
"Francis, Aaron",-,-,-,,,,2,-,-,-,-,,,-,-,-,1,-,-,,-,-,-,3.0
"Gleeson, Martin",,,,,,,,,,,,,,-,-,-,-,-,-,-,1,-,,1.0
"Guelfi, Matt",-,-,-,,-,-,-,-,-,-,-,-,-,,-,-,-,-,2,,,,,2.0
"Ham, Brayden",,,,,-,,,1,,,,,,,,,,,,,1,-,-,2.0
"Hartley, Michael",,,,,,,,,,,,,,,,,-,,-,,,-,,
"Heppell, Dyson",-,-,1,-,-,1,-,-,-,1,-,2,-,-,,,-,,,-,-,,-,5.0
"Hooker, Cale",,,,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,,,-,2.0
"Hurley, Michael",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,-,-,-,
"Jok, Tom",,,,,,,,,,,,,,,,,,,,,,-,,
"Langford, Kyle",1,-,,,,,2,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.0
"Laverde, Jayden",,,,,,,,,,1,2,3,-,1,2,2,,1,,,,1,-,13.0
"McDonald-Tipungwuti, Anthony",-,-,-,1,-,-,-,-,-,1,1,1,-,-,1,2,-,1,2,-,-,1,2,13.0
"McGrath, Andrew",-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,3.0
"McKenna, Conor",-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,1.0
"McKernan, Shaun",1,2,1,,,,,,,-,1,2,-,-,1,1,-,1,,-,-,1,-,11.0
"McNiece, Ben",,,,,,,,,-,-,-,,,,,,,-,,-,,,,
"Merrett, Zach",-,1,-,-,-,-,-,1,-,2,1,-,1,1,-,-,3,-,-,-,-,-,-,10.0
"Mutch, Kobe",,,-,,,,,,,,,,,,,,,,,,,,,
"Myers, David",1,-,,-,-,1,,-,,,,,,,,,,,,-,,,,2.0
"Parish, Darcy",,-,3,-,1,-,1,-,-,-,-,1,-,-,-,1,1,-,-,,-,-,1,9.0
"Redman, Mason",,,,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,2.0
"Ridley, Jordan",-,,-,-,-,-,-,,,,,,,,,,,,,,,,,
"Saad, Adam",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,
"Shiel, Dylan",1,1,2,-,1,2,-,-,-,-,,-,1,-,3,-,-,-,1,1,2,-,-,15.0
"Smith, Devon",-,-,-,1,,-,1,-,,,,,,,,,,,,,,,,2.0
"Snelling, Will",,,,,,,,,,,,,,,,,-,-,-,,,,-,
"Stringer, Jake",-,2,1,4,2,2,2,2,1,2,,-,,,-,2,-,2,2,1,2,,-,27.0
"Zaharakis, David",-,-,-,-,,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,,,2.0
"Zerk-Thatcher, Brandon",,,,,,,,,,,,,,,,,,,,,-,,,
Totals,9,10,9,9,11,6,9,7,11,12,7,11,3,3,10,10,6,6,12,4,7,4,5,181.0
Opponent,GW,SK,ME,BL,NM,CW,GE,SY,FR,RI,CA,HW,WC,GW,SY,NM,AD,GC,PA,WB,FR,CW,WC,
