Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,Tot
"Aitken, Ken",,,,,,,,,,,,-,,,,,,,
"Baird, Jim",1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,2.0
"Baxter, Bernie",-,,,,1,1,-,1,-,-,,,-,-,,,,,3.0
"Beasy, Doug",-,-,,,,,,,,,,,,-,-,1,-,-,1.0
"Blake, Johnny",,,,,,,,,,,,,-,-,-,,,,
"Brown, John",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Calder, Don",-,-,1,-,,,,-,,-,,,-,,-,,,,1.0
"Caspar, Harry",-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Clark, Jim",-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,
"Comben, Bruce",2,-,-,2,1,1,-,-,2,-,-,1,-,1,1,1,1,3,16.0
"Conley, Jack",,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,
"Davies, Fred",1,-,-,4,4,-,1,1,-,4,1,1,1,-,1,1,1,-,21.0
"Deacon, Bert",-,-,-,,,-,-,-,-,,-,,,,,,,,
"Dern, Harry",,-,,,,,,,,-,,,,,,,,,
"Dunn, Harvey",,,,,,,,-,,-,-,,,,,,,,
"English, Vin",-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,2.0
"Green, Richie",-,-,-,-,-,-,,,,,,,,,,,,,
"Grieve, Ollie",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Guy, Doug",,,,,,,-,,-,,-,-,1,-,,,,,1.0
"Hands, Ken",-,-,3,-,2,3,2,1,3,1,1,2,1,1,-,,5,1,26.0
"Henfry, Ern",-,-,1,-,-,-,-,-,-,-,,-,,,,,,,1.0
"Hodgson, Arthur",-,-,-,-,-,-,-,,,,-,-,1,-,-,-,-,-,1.0
"Huntington, Bill",,,,-,-,,,,,,,,,,,,,,
"Inglis, Adam",,,5,-,,,,,,,,,,,,,,,5.0
"Jones, Tom",,,,,,,,,,,,,,,,1,,,1.0
"Kerr, Laurie",-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1.0
"Mills, Jack",2,1,-,2,5,-,3,1,3,3,2,-,-,-,1,-,-,-,23.0
"Milroy, Bill",,,,,,,,,,,,,,,,2,-,-,2.0
"Stafford, Fred",-,-,-,-,-,-,4,1,3,-,-,-,1,-,-,1,2,1,13.0
"Stafford, George",,,,,,,,,,,,,,,,-,-,-,
"Sullivan, Harry",,,,,1,1,1,2,1,-,-,1,-,-,1,1,1,1,11.0
"Thynne, Alan",,,,,,,,,,,,,,,-,-,-,-,
"Warburton, Keith",7,3,1,-,4,2,2,-,3,5,1,2,3,2,1,5,5,2,48.0
"Williams, Doug",,,1,-,1,-,,,-,-,2,-,,,,,,,4.0
Totals,13,4,12,9,19,8,13,7,15,14,7,7,8,4,7,13,15,9,184.0
Opponent,HW,FO,RI,GE,FI,ME,ES,CW,SK,NM,SM,HW,FO,RI,GE,FI,ME,ES,
