Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,SF,PF,GF,Tot
"Aliir, Aliir",,,,,,-,,,,,,,-,,-,-,1,-,-,-,-,-,-,-,-,,1.0
"Cunningham, Harry",-,2,-,1,-,3,1,-,-,-,1,-,,,,,-,-,-,-,-,-,,,,,8.0
"Foote, Jordan",,,,,,,,,,,,,,,,,-,,,,,,,,,,
"Franklin, Lance",1,2,-,1,1,-,1,1,2,-,-,-,-,1,1,1,-,1,-,1,-,-,2,-,2,1,19.0
"Grundy, Heath",-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.0
"Hannebery, Dan",2,1,-,-,1,1,1,1,-,1,-,-,-,-,1,-,-,1,-,3,1,1,-,-,-,-,15.0
"Heeney, Isaac",1,-,-,2,-,-,2,2,-,-,1,-,-,-,,,-,3,-,1,1,2,-,-,-,-,15.0
"Hewett, George",1,-,-,,1,-,-,-,-,2,-,,-,-,-,-,1,1,2,1,1,1,-,1,-,1,13.0
"Hiscox, Jack",,,,,,,,-,,,,,,,,,,,,,,,,,,,
"Jack, Kieren",2,2,1,1,-,-,2,-,-,-,-,-,3,-,1,-,1,1,1,2,,1,-,1,1,3,23.0
"Jones, Zak",-,1,-,,,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,-,-,1.0
"Kennedy, Josh",3,-,1,-,2,-,-,,2,1,1,-,2,-,2,-,-,1,1,1,-,3,-,2,-,-,22.0
"Laidler, Jeremy",-,-,-,-,-,-,-,-,-,-,-,-,,-,,,,,,,,,,-,-,-,
"Lloyd, Jake",-,1,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,6.0
"Marsh, Harrison",,,,,,,,,,-,-,-,,,,,,,,,,-,-,-,-,,
"McGlynn, Ben",,,-,-,1,-,2,,1,-,1,-,-,1,,1,,,,,2,2,-,1,1,-,13.0
"McVeigh, Jarrad",,,,2,-,1,-,-,-,-,-,1,1,1,-,-,,2,-,1,-,-,-,-,,-,9.0
"Mills, Callum",1,1,1,-,-,-,-,-,-,-,,-,1,1,-,-,-,-,-,-,-,,-,,,-,5.0
"Mitchell, Tom",-,3,2,1,-,1,1,-,1,2,-,-,-,-,-,-,-,-,2,-,-,-,-,3,1,-,17.0
"Naismith, Sam",,,,,,,,,,,,,,,-,1,-,-,-,-,-,1,-,-,-,-,2.0
"Nankervis, Toby",,,,-,,,,,,,,,-,-,,,,1,-,-,,,,1,,,2.0
"Papley, Tom",-,-,-,-,-,1,1,-,,,,,,,1,-,-,2,-,2,-,1,-,-,2,1,11.0
"Parker, Luke",1,1,1,-,-,-,-,-,-,-,1,-,-,-,2,1,-,-,2,3,1,3,1,-,1,1,19.0
"Rampe, Dane",-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Richards, Ted",,-,-,-,-,,,-,-,,,,,,-,-,,,,,,,,,,,
"Richards, Xavier",,,,,,,,,,,,,,,,,-,2,1,1,1,2,1,3,-,-,11.0
"Robinson, Dan",-,2,1,1,1,-,-,,,,,,,,,,,,,,,,,,,,5.0
"Rohan, Gary",,,,,,,,,-,-,1,-,1,-,1,1,1,1,1,-,-,2,-,-,1,-,10.0
"Rose, James",,,,,,,,,,,-,-,-,2,-,,,,,,,,,,,,2.0
"Sinclair, Callum",1,-,1,,1,1,-,1,1,-,-,-,-,-,-,-,1,,,,,,,,,,7.0
"Smith, Nick",-,-,-,-,-,,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Talia, Michael",-,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tippett, Kurt",1,-,-,-,1,-,2,2,-,-,1,2,,,,,,,,,-,-,1,,-,-,10.0
"Towers, Dean",-,1,,-,,,,2,,,,,2,2,-,-,1,1,-,-,-,,,,,,9.0
Totals,14,17,8,9,10,9,14,10,7,7,7,4,11,8,9,5,6,17,10,18,7,19,5,12,9,7,259.0
Opponent,CW,CA,GW,AD,WC,BL,ES,RI,HW,NM,GC,GW,ME,WB,GE,HW,CA,FR,PA,SK,NM,RI,GW,AD,GE,WB,
