Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,Tot
"Armstrong, Steven",-,-,-,-,-,2,-,,-,,,,-,,-,,,,1,-,,,,,3.0
"Braun, Michael",-,-,2,-,-,2,2,2,-,1,-,-,-,-,-,-,1,-,-,-,-,2,1,-,13.0
"Brown, Mitch",1,-,,,,,-,,,-,-,,,,,,,,,,,,,,1.0
"Chick, Daniel",-,1,-,-,-,-,2,-,,1,-,-,,-,2,1,1,1,,,,-,-,-,9.0
"Cousins, Ben",,,,,,,,,,,,,,,,-,5,-,2,,8,2,-,,17.0
"Cox, Dean",,,-,2,1,1,,2,-,2,2,2,-,2,-,-,-,-,-,1,-,1,-,-,16.0
"Embley, Andrew",,1,3,-,9,,,,,,,,-,-,-,3,1,-,-,,,,-,5,22.0
"Fletcher, Chad",,,,,,,,4,-,-,-,,1,1,,,,,,2,2,6,,2,18.0
"Glass, Darren",-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,1,-,-,-,1,-,-,4.0
"Graham, Jaymie",-,2,,,,,,,,,,1,1,-,,,,,,,,,,,4.0
"Hansen, Ashley",,,-,-,-,-,-,1,-,,,,,,,2,-,-,2,-,-,,,-,5.0
"Hunter, Adam",-,-,-,1,-,1,-,-,-,-,-,-,-,1,2,-,-,3,-,-,1,-,-,-,9.0
"Hurn, Shannon",-,-,-,2,1,1,2,1,-,1,-,-,2,1,3,-,1,-,2,-,-,5,-,-,22.0
"Jones, Brett",-,2,-,-,1,-,2,1,-,1,5,1,4,1,1,-,1,1,4,3,3,3,-,1,35.0
"Jones, Chad",,,,,,,,,,,,,-,-,-,,,,,,,-,,,
"Jones, Rowan",-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,5,,-,-,-,-,-,7.0
"Judd, Chris",-,-,2,-,-,1,1,1,-,-,1,,,1,-,-,-,-,-,,-,,-,,7.0
"Kerr, Daniel",4,1,-,3,4,3,1,5,,,-,2,7,2,,3,6,4,6,3,,,,,54.0
"LeCras, Mark",-,,,,,-,-,,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,2.0
"Lynch, Quinten",-,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,4.0
"Mackenzie, Eric",,,,,,,,,,,,,,,-,,,,,,,,,,
"McKinley, Ben",,,,,,,,,,,,,,,-,,,,,,,,,,
"McNamara, Jamie",,,,,,,,,,,,,,,,,,,,,-,,,-,
"Morton, Mitch",,,,,,,,1,-,1,-,-,,,1,,,,,-,,3,,,6.0
"Nicoski, Mark",,,,,,,,,,,,-,-,,,,,,,,,-,-,-,
"Priddis, Matt",-,-,-,-,1,1,3,1,4,4,2,1,1,1,-,-,-,-,-,3,2,-,1,-,25.0
"Rosa, Matt",-,-,-,-,-,-,2,1,2,3,3,2,-,2,-,-,,,1,-,3,6,1,1,27.0
"Schofield, Will",,,,,,,,,,,,,,,,,-,,-,1,,,,,1.0
"Seaby, Mark",-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,2,-,-,-,-,-,-,3.0
"Selwood, Adam",2,3,-,2,3,-,-,3,1,1,2,-,-,2,1,-,-,-,1,2,2,,-,3,28.0
"Staker, Brent",-,-,1,-,-,-,1,1,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,3.0
"Stenglein, Tyson",-,-,-,-,-,-,-,-,-,2,-,2,,,,-,-,-,-,-,3,2,3,-,12.0
"Waters, Beau",-,-,-,-,-,-,-,1,-,-,,-,2,1,1,1,1,-,,,4,3,-,,14.0
"Wirrpanda, David",3,-,2,-,-,-,1,-,-,-,-,-,-,-,,,,4,-,2,-,1,1,1,15.0
Totals,10,10,11,10,20,12,17,25,8,17,17,11,19,15,12,10,19,21,19,17,29,37,7,13,386.0
Opponent,SY,CW,FR,CA,RI,WB,GE,ME,HW,KA,ES,SK,AD,BL,PA,SY,WB,FR,KA,RI,SK,ES,PA,CW,
