Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,Tot
"Armstrong, Steven",-,2,1,-,-,1,-,,-,,,,-,,-,,,,-,-,,,,,4.0
"Braun, Michael",-,-,-,1,1,1,1,-,-,-,1,1,-,2,2,2,-,2,-,-,1,1,-,-,16.0
"Brown, Mitch",-,-,,,,,-,,,-,-,,,,,,,,,,,,,,
"Chick, Daniel",1,1,2,-,1,-,2,3,,1,2,4,,-,2,1,1,-,,,,-,2,-,23.0
"Cousins, Ben",,,,,,,,,,,,,,,,-,-,1,-,,1,-,1,,3.0
"Cox, Dean",,,3,-,-,-,,-,-,1,3,1,-,-,-,1,1,-,-,1,-,1,2,-,14.0
"Embley, Andrew",,-,2,-,-,,,,,,,,1,1,1,-,1,-,-,,,,-,-,6.0
"Fletcher, Chad",,,,,,,,4,-,1,3,,3,-,,,,,,1,1,2,,1,16.0
"Glass, Darren",-,-,1,2,-,-,1,2,1,-,-,-,2,1,1,-,-,2,1,-,-,-,-,-,14.0
"Graham, Jaymie",-,-,,,,,,,,,,1,-,1,,,,,,,,,,,2.0
"Hansen, Ashley",,,2,-,1,-,-,-,1,,,,,,,-,-,-,-,2,-,,,-,6.0
"Hunter, Adam",-,1,1,1,1,-,2,-,-,-,1,1,-,-,-,2,1,1,1,-,3,1,-,3,20.0
"Hurn, Shannon",1,-,-,-,1,-,1,-,1,1,1,2,1,1,-,1,2,-,-,-,-,1,1,-,15.0
"Jones, Brett",3,-,1,-,-,-,2,-,-,-,-,2,-,-,2,1,4,-,2,-,-,1,-,3,21.0
"Jones, Chad",,,,,,,,,,,,,-,-,-,,,,,,,-,,,
"Jones, Rowan",1,1,-,-,2,2,-,-,1,-,-,1,-,-,-,-,-,-,,2,1,1,3,-,15.0
"Judd, Chris",5,-,-,-,-,1,1,1,1,2,-,,,1,1,1,1,-,1,,1,,1,,18.0
"Kerr, Daniel",1,1,-,-,1,4,-,1,,,1,1,3,-,,1,1,1,1,3,,,,,20.0
"LeCras, Mark",1,,,,,-,-,,-,1,3,2,1,-,1,-,-,-,2,-,1,-,1,-,13.0
"Lynch, Quinten",-,-,-,-,-,1,2,-,-,-,1,-,-,1,1,1,2,2,1,2,-,-,1,1,16.0
"Mackenzie, Eric",,,,,,,,,,,,,,,2,,,,,,,,,,2.0
"McKinley, Ben",,,,,,,,,,,,,,,-,,,,,,,,,,
"McNamara, Jamie",,,,,,,,,,,,,,,,,,,,,1,,,1,2.0
"Morton, Mitch",,,,,,,,1,-,1,-,2,,,-,,,,,1,,-,,,5.0
"Nicoski, Mark",,,,,,,,,,,,2,1,,,,,,,,,2,-,-,5.0
"Priddis, Matt",1,1,-,-,-,-,-,1,1,-,-,2,2,1,1,-,-,2,1,2,1,-,-,1,17.0
"Rosa, Matt",-,-,-,-,1,-,4,1,1,1,-,1,1,1,2,2,,,-,-,-,2,1,1,19.0
"Schofield, Will",,,,,,,,,,,,,,,,,-,,-,1,,,,,1.0
"Seaby, Mark",4,2,2,3,-,1,1,1,-,-,2,1,-,1,1,1,3,2,3,2,1,1,-,1,33.0
"Selwood, Adam",1,1,1,-,2,1,-,-,-,-,-,-,-,-,-,-,1,-,1,-,1,,2,1,12.0
"Staker, Brent",-,1,3,1,-,-,2,1,-,-,2,-,,,,-,-,1,2,1,-,1,2,3,20.0
"Stenglein, Tyson",2,-,1,1,1,2,-,1,-,1,2,-,,,,-,-,-,2,-,-,2,1,-,16.0
"Waters, Beau",-,2,-,-,1,-,-,-,1,-,,4,-,-,-,1,1,-,,,-,6,1,,17.0
"Wirrpanda, David",-,2,2,1,-,1,-,-,2,-,1,1,1,2,,,,-,1,2,2,-,1,-,19.0
Totals,21,15,22,10,13,15,19,17,10,10,23,29,16,13,17,15,19,14,19,20,15,22,20,16,410.0
Opponent,SY,CW,FR,CA,RI,WB,GE,ME,HW,KA,ES,SK,AD,BL,PA,SY,WB,FR,KA,RI,SK,ES,PA,CW,
