Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,Tot
"Ballantyne, Hayden",-,-,,,1,1,-,1,1,-,-,-,-,-,-,,,,,,,,2,1,7.0
"Ballard, Jacob",,,,,,,,,,,,,,,,,,,,,,-,,,
"Barlow, Michael",-,-,-,-,2,2,2,-,1,-,-,-,1,1,2,2,-,2,-,-,3,1,1,-,20.0
"Blakely, Connor",,,,,,,,,,,,,,,,,,,,,,-,,,
"Clarke, Zac",1,-,-,-,1,2,-,1,-,-,,,-,-,,,,,,,,-,-,,5.0
"Crozier, Hayden",,,-,,,,,,,-,-,-,,,-,1,1,1,1,-,,2,,,6.0
"Dawson, Zac",,,,,,,,,,,,,,,,,-,,,1,1,,3,-,5.0
"Duffield, Paul",2,3,3,1,1,-,-,-,5,1,,,1,1,,,,,,,1,6,,,25.0
"Duffy, Max",,,,,,,,,,,,,,,,,,,,,,-,,,
"Fyfe, Nat",1,1,-,1,-,1,1,3,2,-,3,1,-,2,2,3,,,-,1,,,1,1,24.0
"Grey, Brady",,,,,,,,,,,,,,,,,,,,,,3,,,3.0
"Griffin, Jonathon",,,,,,,,,,,,,,,-,-,-,-,-,-,1,,,-,1.0
"Hannath, Jack",,,,,,,,,,,-,-,,,,,,,,,,-,,,
"Hill, Stephen",2,2,2,4,2,1,-,1,3,3,3,3,1,5,3,2,6,2,3,2,2,,2,2,56.0
"Hughes, Ethan",,,,,,,,,,,,,,,,,,,,,,2,,,2.0
"Ibbotson, Garrick",2,4,4,4,1,3,1,4,4,1,2,5,4,3,3,3,2,6,2,1,3,1,2,3,68.0
"Johnson, Michael",1,6,1,5,2,2,4,4,3,1,,,,,,,,,4,4,2,,3,4,46.0
"Langdon, Ed",,,,,,,,,,,,,,,,,,,,,-,1,,,1.0
"Mayne, Chris",-,-,-,-,-,-,1,-,-,1,,1,1,1,1,-,-,1,-,-,-,,-,-,7.0
"McPharlin, Luke",6,5,4,3,3,,,3,6,3,1,-,2,2,5,4,-,3,,1,3,,,,54.0
"Mundy, David",-,2,1,1,2,5,-,3,4,2,-,3,2,-,3,3,-,2,-,1,2,,1,1,38.0
"Mzungu, Tendai",,,,-,,,,,,,1,,,4,,,1,2,1,1,1,1,7,1,20.0
"Neale, Lachie",1,2,3,-,4,2,6,4,2,1,4,5,1,1,-,-,1,3,2,-,1,1,2,-,46.0
"Pavlich, Matthew",-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,,-,-,1.0
"Pearce, Alex",,,,,,1,1,,,,1,2,2,1,1,3,-,-,-,-,,3,,,15.0
"Pearce, Clancee",1,1,1,6,3,4,2,3,2,1,2,-,-,-,,1,,,,,-,1,-,,28.0
"Pearce, Danyle",3,1,3,2,-,2,4,3,-,2,2,-,-,1,-,-,-,2,1,1,1,,1,4,33.0
"Sandilands, Aaron",1,-,-,-,-,-,-,-,4,-,-,-,-,1,-,-,-,2,-,2,-,,2,-,12.0
"Sheridan, Tom",2,,,,,,1,1,1,-,-,1,2,1,-,7,1,3,2,2,3,7,3,2,39.0
"Silvagni, Alex",,,,,,,,,,,,,,,,,,-,1,,,,,,1.0
"Smith, Tanner",,,,,,,,,,,,,,,,,,,,,,5,,,5.0
"Spurr, Lee",3,2,1,5,2,5,1,3,3,,-,-,3,4,1,2,4,-,2,4,2,,5,4,56.0
"Suban, Nick",3,-,1,-,1,1,1,4,-,-,-,-,1,2,1,3,-,3,-,1,2,5,-,-,29.0
"Sutcliffe, Cam",2,-,2,2,5,3,5,-,1,1,1,3,,,2,2,-,2,4,3,1,,4,2,45.0
"Taberner, Matthew",,-,-,-,-,-,-,-,-,2,-,,-,,-,1,,,,,,-,,-,3.0
"Walters, Michael",-,-,-,1,-,-,-,-,1,-,-,1,1,1,1,1,-,2,-,2,,,-,-,11.0
"Weller, Lachie",,,,,,,,,,,,,,,,,1,-,,,,4,,,5.0
"de Boer, Matt",-,-,-,1,-,-,,,,,,1,2,1,-,-,2,-,1,-,1,3,-,1,13.0
Totals,31,30,26,36,30,35,30,38,43,19,20,26,24,32,25,38,19,36,24,27,30,46,39,26,730.0
Opponent,PA,GE,WC,SY,ME,ES,WB,NM,AD,RI,GC,CW,BL,HW,CA,RI,GW,SK,WC,NM,ME,PA,SY,HW,
