Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,Tot
"Buntine, Matt",-,1,,-,-,-,1,-,1,,-,-,-,-,,,,,,,,,,,3.0
"Cameron, Jeremy",,,,,-,-,-,1,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,1,4.0
"Coniglio, Stephen",,3,6,8,5,5,3,9,4,5,5,8,8,3,5,7,6,4,5,6,3,6,7,8,129.0
"Corr, Aidan",1,1,-,,,,,,,,,,,,,,,,,,,,,,2.0
"Davis, Phil",-,-,-,-,-,-,-,,,,1,1,-,-,-,1,-,-,-,-,-,-,1,1,5.0
"Downie, Tom",,,,,,,,,,,,,-,,,,,,,,,,,,
"Greene, Toby",-,7,2,2,-,3,1,,1,-,-,-,1,-,1,7,6,2,1,1,2,-,-,3,40.0
"Griffen, Ryan",3,5,7,6,9,,,,,,,4,4,3,,,,1,4,5,9,2,1,2,65.0
"Haynes, Nick",,,,,,2,-,-,-,-,2,-,-,-,1,-,2,,2,-,-,-,-,1,10.0
"Himmelberg, Harry",,,,,,,,,,,,,,,,-,-,-,-,,,,,,
"Hopper, Jacob",,,,,,,,9,3,1,1,3,1,,,,,,,,4,3,1,2,28.0
"Hoskin-Elliott, Will",,-,1,,,,,,,,,,,,,,,,,,,,,,1.0
"Johnson, Steve",3,2,2,3,2,4,3,1,1,1,-,8,,3,1,2,3,3,2,-,-,2,1,,47.0
"Kelly, Josh",3,4,2,3,2,2,2,8,1,2,3,2,3,2,1,3,2,1,9,2,2,1,1,1,62.0
"Kennedy, Adam",1,-,-,-,-,2,1,-,1,-,,,,,-,-,1,1,,1,,,,,8.0
"Kennedy, Matthew",,,,,,,,,,,,,-,-,,,,,,-,,,,,
"Lobb, Rory",-,-,1,1,-,-,2,-,1,-,3,-,-,3,1,1,-,1,-,-,1,-,-,-,15.0
"Marchbank, Caleb",2,-,,,,,,,,,,,,,,,,,,,,,,,2.0
"Mohr, Tim",,,,,,,,-,-,,,,,,,,,,,,,,,,
"Mumford, Shane",2,3,3,1,4,4,5,3,3,1,3,1,,3,3,6,3,7,2,5,4,5,1,4,76.0
"Palmer, Rhys",1,-,-,-,,-,1,-,2,2,,,,-,-,,,,,,,,,-,6.0
"Patfull, Joel",,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,1,-,3.0
"Patton, Jonathon",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1.0
"Reid, Sam",,,,,,,,,,,,-,-,,,1,1,1,-,,,,,,3.0
"Scully, Tom",4,1,4,1,2,3,3,4,2,1,2,2,4,3,1,3,3,3,7,4,2,6,2,1,68.0
"Shaw, Heath",-,-,-,-,-,1,1,1,-,1,-,-,-,1,1,1,2,-,-,1,-,1,-,1,12.0
"Shiel, Dylan",5,6,3,9,6,8,3,4,7,3,7,4,6,9,5,3,8,3,,7,2,7,6,7,128.0
"Smith, Devon",-,3,1,,1,,,,,,,,,,3,4,4,3,1,2,-,1,4,-,27.0
"Steele, Jack",1,,,3,2,4,4,-,,1,1,,,,4,-,,,,,,,,,20.0
"Stewart, James",-,,,,,,,,,,,,,,,,,,,,,,,,
"Tomlinson, Adam",-,,,-,,,,,,1,1,,,,-,1,-,-,-,-,-,-,-,-,3.0
"Ward, Callan",4,3,4,6,6,5,10,4,7,6,9,4,7,11,1,9,5,6,4,6,5,7,4,1,134.0
"Whitfield, Lachie",1,-,2,1,-,1,4,3,1,1,3,-,1,-,3,,,,2,3,3,3,2,2,36.0
"Williams, Zac",,,-,1,-,3,3,2,1,-,4,3,-,4,2,3,-,1,2,-,2,2,1,2,36.0
"Wilson, Nathan",-,-,-,-,-,-,-,-,-,1,1,1,-,-,,,-,1,-,,-,-,-,1,5.0
Totals,31,39,38,45,39,47,47,49,36,27,46,41,35,45,33,52,46,38,44,44,39,46,34,38,979.0
Opponent,ME,GE,SY,PA,SK,HW,FR,GC,WB,AD,GE,SY,ES,CA,CW,BL,PA,RI,GC,WC,FR,NM,SY,WB,
