Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,Tot
"Buntine, Matt",-,-,,-,-,-,-,-,-,,-,-,-,-,,,,,,,,,,,
"Cameron, Jeremy",,,,,-,-,-,3,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,4.0
"Coniglio, Stephen",,-,-,3,-,-,3,-,-,-,-,-,2,1,-,-,2,3,2,1,-,-,-,-,17.0
"Corr, Aidan",-,-,-,,,,,,,,,,,,,,,,,,,,,,
"Davis, Phil",1,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Downie, Tom",,,,,,,,,,,,,-,,,,,,,,,,,,
"Greene, Toby",-,-,-,-,3,-,-,,2,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,6.0
"Griffen, Ryan",-,3,-,-,-,,,,,,,-,-,-,,,,-,-,-,3,-,-,-,6.0
"Haynes, Nick",,,,,,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,
"Himmelberg, Harry",,,,,,,,,,,,,,,,-,-,-,-,,,,,,
"Hopper, Jacob",,,,,,,,-,-,-,-,-,-,,,,,,,,-,-,-,-,
"Hoskin-Elliott, Will",,-,-,,,,,,,,,,,,,,,,,,,,,,
"Johnson, Steve",-,-,-,-,-,1,-,-,-,-,-,-,,2,-,-,-,-,-,-,-,2,-,,5.0
"Kelly, Josh",-,-,-,-,-,-,-,-,-,1,-,2,-,-,-,3,-,-,-,-,-,-,-,-,6.0
"Kennedy, Adam",-,-,-,-,-,-,-,-,-,-,,,,,-,-,-,-,,-,,,,,
"Kennedy, Matthew",,,,,,,,,,,,,-,-,,,,,,-,,,,,
"Lobb, Rory",-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,5.0
"Marchbank, Caleb",-,-,,,,,,,,,,,,,,,,,,,,,,,
"Mohr, Tim",,,,,,,,-,-,,,,,,,,,,,,,,,,
"Mumford, Shane",-,2,-,2,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,4.0
"Palmer, Rhys",-,-,-,-,,-,-,-,-,-,,,,-,-,,,,,,,,,-,
"Patfull, Joel",,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Patton, Jonathon",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,3,-,-,5.0
"Reid, Sam",,,,,,,,,,,,-,-,,,-,-,-,-,,,,,,
"Scully, Tom",-,1,-,-,2,-,-,-,-,-,-,-,-,-,-,-,1,2,-,-,-,1,-,-,7.0
"Shaw, Heath",-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,2.0
"Shiel, Dylan",-,-,-,-,-,-,-,1,-,-,-,-,-,3,-,-,3,-,,-,-,-,-,-,7.0
"Smith, Devon",-,-,-,,-,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,
"Steele, Jack",-,,,-,-,-,-,-,,-,-,,,,-,-,,,,,,,,,
"Stewart, James",-,,,,,,,,,,,,,,,,,,,,,,,,
"Tomlinson, Adam",-,,,-,,,,,,-,-,,,,-,-,-,-,-,-,-,-,-,-,
"Ward, Callan",-,-,-,1,-,2,1,-,3,-,-,3,-,-,-,2,-,-,-,-,-,-,-,-,12.0
"Whitfield, Lachie",-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,,,,-,-,-,-,-,-,3.0
"Williams, Zac",,,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.0
"Wilson, Nathan",-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,,-,-,-,-,
Totals,1,6,0,6,5,6,4,6,6,1,3,6,2,6,0,6,6,6,2,3,5,6,0,0,92.0
Opponent,ME,GE,SY,PA,SK,HW,FR,GC,WB,AD,GE,SY,ES,CA,CW,BL,PA,RI,GC,WC,FR,NM,SY,WB,
