Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,GF,Tot
"Baker, Oskar",,-,,,,,-,,,,,-,,,,,,,,,,,,,,
"Bowey, Jake",,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,
"Brayshaw, Angus",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Brown, Ben",,,,,,,-,-,-,,,,,,,-,-,-,-,-,-,-,-,-,-,
"Brown, Mitch",,,,,-,,,,,,,,,,,,,,,,,,,,,
"Chandler, Kade",-,,,,,-,,-,-,,,,-,,,,,,,,,,,,,
"Fritsch, Bayley",-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Gawn, Max",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Harmes, James",-,,,,,,,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,
"Hibberd, Michael",,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,,,-,-,
"Hunt, Jayden",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Off,,,,,,0/1
"Jackson, Luke",-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Jetta, Neville",-,-,-,-,,,,,,-,,,,,,,,,,,,,,,,
"Jones, Nathan",-,-,-,-,-,-,On,,,,,,,-,,,,,,,,,,,,1/0
"Jordon, James",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,On,-,-,-,-,On,-,2/0
"Langdon, Ed",-,-,-,-,-,-,-,-,-,-,Off,,-,-,-,-,-,-,-,-,-,-,-,-,-,0/1
"Lever, Jake",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"May, Steven",-,-,-,Off,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,Off,-,0/2
"McDonald, Tom",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Off,,,-,-,-,-,0/1
"Melksham, Jake",,,-,-,-,-,-,-,-,-,-,-,,,,,,,,-,-,,,,,
"Neal-Bullen, Alex",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Oliver, Clayton",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Petracca, Christian",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Petty, Harry",,,,,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Pickett, Kysaiah",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Rivers, Trent",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Salem, Christian",-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Smith, Joel",,,,,,,,,,,,,,,,,,,,,-,-,-,,,
"Spargo, Charlie",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Sparrow, Tom",-,-,-,On,-,,,,,-,On,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2/0
"Tomlinson, Adam",-,-,-,-,-,-,Off,,,,,,,,,,,,,,,,,,,0/1
"Vandenberg, Aaron",,,,,,,,,,,,,,,-,,-,,,On,-,,,,,1/0
"Viney, Jack",,-,-,-,-,-,,,,,,,,-,-,-,-,-,-,,,-,-,-,-,
"Weideman, Sam",,,,,,,,,-,-,-,-,-,,,,,,,,,,,,,
Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
Opponent,FR,SK,GW,GE,HW,RI,NM,SY,CA,AD,WB,BL,CW,ES,GW,PA,HW,WB,GC,WC,AD,GE,BL,GE,WB,
