Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,GF,Tot
"Baker, Oskar",,-,,,,,-,,,,,-,,,,,,,,,,,,,,
"Bowey, Jake",,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,
"Brayshaw, Angus",1,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,2,-,-,-,1,-,1,8.0
"Brown, Ben",,,,,,,1,4,2,,,,,,,-,2,4,3,3,2,3,1,3,4,32.0
"Brown, Mitch",,,,,3,,,,,,,,,,,,,,,,,,,,,3.0
"Chandler, Kade",-,,,,,-,,-,-,,,,-,,,,,,,,,,,,,
"Fritsch, Bayley",3,6,3,4,,3,2,-,1,2,4,2,-,2,4,1,4,1,2,1,3,1,4,3,4,60.0
"Gawn, Max",-,1,3,-,2,-,1,1,-,2,-,-,1,-,1,1,1,-,1,2,-,1,-,3,2,23.0
"Harmes, James",1,,,,,,,-,-,-,-,-,-,2,-,-,,-,2,-,-,-,1,1,-,7.0
"Hibberd, Michael",,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,,,-,-,
"Hunt, Jayden",-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,,,,,,1.0
"Jackson, Luke",3,1,1,-,-,-,-,-,,-,-,1,1,2,-,1,1,-,2,2,1,1,2,-,2,21.0
"Jetta, Neville",-,-,-,-,,,,,,-,,,,,,,,,,,,,,,,
"Jones, Nathan",1,-,-,1,1,-,-,,,,,,,-,,,,,,,,,,,,3.0
"Jordon, James",1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,3.0
"Langdon, Ed",1,2,-,-,1,-,1,-,1,-,-,,3,-,-,-,-,-,-,-,-,-,2,-,1,12.0
"Lever, Jake",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"May, Steven",-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,
"McDonald, Tom",2,2,-,-,2,3,-,2,2,1,3,2,-,1,-,3,1,1,3,,,-,1,1,2,32.0
"Melksham, Jake",,,-,1,2,-,1,1,-,1,-,-,,,,,,,,1,1,,,,,8.0
"Neal-Bullen, Alex",-,-,-,-,-,1,-,1,4,2,-,-,1,-,1,-,1,-,1,-,1,-,-,-,1,14.0
"Oliver, Clayton",-,-,1,-,1,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,1,-,-,-,-,6.0
"Petracca, Christian",2,3,1,1,2,-,2,-,-,-,-,-,1,2,1,2,-,1,2,-,-,-,1,2,-,23.0
"Petty, Harry",,,,,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Pickett, Kysaiah",1,1,1,-,3,1,-,-,1,1,3,3,1,1,1,1,1,2,-,-,1,1,1,1,-,26.0
"Rivers, Trent",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Salem, Christian",-,-,-,-,-,-,-,-,-,,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1.0
"Smith, Joel",,,,,,,,,,,,,,,,,,,,,-,-,-,,,
"Spargo, Charlie",2,-,-,1,-,-,-,-,1,-,3,-,1,2,-,1,2,-,-,1,2,-,-,1,-,17.0
"Sparrow, Tom",1,-,-,-,-,,,,,-,-,-,-,1,1,-,-,-,-,-,-,1,-,1,-,5.0
"Tomlinson, Adam",-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,
"Vandenberg, Aaron",,,,,,,,,,,,,,,-,,-,,,-,-,,,,,
"Viney, Jack",,-,1,1,-,-,,,,,,,,-,-,-,-,-,1,,,-,1,-,-,4.0
"Weideman, Sam",,,,,,,,,1,1,3,3,-,,,,,,,,,,,,,8.0
Totals,19,17,12,9,17,8,8,9,14,11,16,12,9,14,10,11,14,9,19,11,12,8,15,16,17,317.0
Opponent,FR,SK,GW,GE,HW,RI,NM,SY,CA,AD,WB,BL,CW,ES,GW,PA,HW,WB,GC,WC,AD,GE,BL,GE,WB,
