Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,GF,Tot
"Baker, Oskar",,-,,,,,1,,,,,-,,,,,,,,,,,,,,1.0
"Bowey, Jake",,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,
"Brayshaw, Angus",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,4.0
"Brown, Ben",,,,,,,-,-,-,,,,,,,-,-,-,-,-,-,-,-,-,-,
"Brown, Mitch",,,,,-,,,,,,,,,,,,,,,,,,,,,
"Chandler, Kade",-,,,,,-,,-,-,,,,-,,,,,,,,,,,,,
"Fritsch, Bayley",-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,-,-,-,3.0
"Gawn, Max",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Harmes, James",-,,,,,,,-,-,-,-,-,-,-,1,-,,-,3,-,-,-,-,-,-,4.0
"Hibberd, Michael",,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,,,-,-,
"Hunt, Jayden",-,-,2,1,3,1,-,2,1,-,-,-,-,3,3,-,1,2,3,-,,,,,,22.0
"Jackson, Luke",-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Jetta, Neville",-,-,-,-,,,,,,-,,,,,,,,,,,,,,,,
"Jones, Nathan",-,-,-,-,-,-,-,,,,,,,-,,,,,,,,,,,,
"Jordon, James",-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Langdon, Ed",-,-,4,-,1,-,2,-,-,1,-,,1,1,2,1,-,-,-,-,-,-,-,1,4,18.0
"Lever, Jake",-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"May, Steven",-,-,-,-,,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,,-,-,-,1,2.0
"McDonald, Tom",-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,1.0
"Melksham, Jake",,,-,-,-,-,-,-,-,-,-,-,,,,,,,,-,-,,,,,
"Neal-Bullen, Alex",2,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,4.0
"Oliver, Clayton",-,-,-,-,-,-,1,-,-,1,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,4.0
"Petracca, Christian",2,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,3.0
"Petty, Harry",,,,,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Pickett, Kysaiah",3,2,-,-,-,-,3,-,-,-,2,-,-,-,-,-,-,-,-,-,-,1,-,-,-,11.0
"Rivers, Trent",-,1,-,-,2,-,-,-,-,-,-,2,-,2,-,-,-,-,1,-,-,-,-,1,-,9.0
"Salem, Christian",-,-,-,1,-,-,1,1,3,,1,1,-,-,-,-,-,1,2,-,-,-,-,1,-,12.0
"Smith, Joel",,,,,,,,,,,,,,,,,,,,,-,-,-,,,
"Spargo, Charlie",-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Sparrow, Tom",-,-,-,-,-,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Tomlinson, Adam",-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,
"Vandenberg, Aaron",,,,,,,,,,,,,,,-,,-,,,-,-,,,,,
"Viney, Jack",,-,-,-,-,-,,,,,,,,-,-,-,-,-,-,,,-,-,-,-,
"Weideman, Sam",,,,,,,,,-,-,-,-,-,,,,,,,,,,,,,
Totals,7,3,6,2,6,1,9,3,5,3,4,7,1,7,7,1,1,3,9,0,2,2,0,5,7,101.0
Opponent,FR,SK,GW,GE,HW,RI,NM,SY,CA,AD,WB,BL,CW,ES,GW,PA,HW,WB,GC,WC,AD,GE,BL,GE,WB,
