Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,Tot
"Ackland, Cain",-,2,4,1,2,-,4,-,-,1,-,-,,,,,,,,,,,,,14.0
"Bassett, Scott",,,1,-,,,,,,,,,,2,,1,,,,,,,1,-,5.0
"Bishop, Matthew",,,,,,,,,,,,,-,1,-,,1,1,-,2,1,1,-,-,7.0
"Brogan, Dean",,,,,,,,,-,,,,,-,,1,1,2,1,,,,-,,5.0
"Burgoyne, Peter",1,5,3,3,2,3,1,3,1,4,,5,4,1,2,1,5,,3,3,4,9,1,-,64.0
"Carr, Josh",3,3,-,3,4,2,6,4,1,2,2,2,2,5,5,4,1,4,8,5,2,1,2,4,75.0
"Cockatoo-Collins, Che",-,-,-,-,1,-,-,-,-,1,-,1,1,-,-,,,1,-,1,-,1,2,-,9.0
"Cornes, Chad",1,1,1,1,-,-,-,1,1,1,2,1,-,1,1,1,-,-,-,-,2,2,-,1,18.0
"Cornes, Kane",,,,,,,,,,-,1,2,1,2,,1,-,,,,,,,,7.0
"Dew, Stuart",-,4,2,5,2,1,2,-,1,-,3,1,1,2,3,2,2,1,1,4,3,4,1,-,45.0
"Francis, Fabian",-,-,-,3,2,6,2,-,-,2,1,2,-,-,1,2,1,1,-,-,-,2,-,2,27.0
"Francou, Josh",9,10,8,4,6,9,4,5,6,10,8,5,,,3,2,6,9,5,9,6,8,8,7,147.0
"French, Barnaby",,,,,,,,,,,,,,,,,,,,-,-,-,,1,1.0
"Guerra, Brent",-,3,-,-,1,-,-,-,1,,1,,4,3,1,2,-,-,1,1,,-,-,-,18.0
"Harwood, Mark",,,,,,,,,,,,,,,,,,1,-,,,,,,1.0
"James, Roger",5,-,4,3,4,2,2,5,2,2,1,5,2,6,4,9,7,7,3,3,3,5,1,4,89.0
"Kingsley, Adam",2,2,-,-,-,1,-,3,3,4,-,4,,,1,,2,2,2,-,2,-,2,1,31.0
"Lockwood, Bowen",-,-,,,,,,,,,,,-,,,,-,,,,,,,,
"Lyle, Brayden",,,,,,-,1,-,2,2,-,,,,,,,,,,1,,,2,8.0
"Mead, Darren",2,-,,-,2,-,1,-,2,-,-,-,-,-,-,3,2,1,-,1,-,-,-,1,15.0
"Montgomery, Brett",-,1,-,1,-,1,-,-,-,-,1,-,-,2,1,-,1,-,2,-,1,2,2,-,15.0
"Murray, Derek",,,,,,,,,,,,,,4,2,-,,,,-,1,2,2,,11.0
"Paxman, Stephen",1,-,-,-,1,-,1,1,1,-,2,1,-,-,1,-,2,-,-,-,1,-,,,12.0
"Poulton, Jared",-,,-,,,,,,,,,1,1,2,-,,-,-,,,,,,,4.0
"Primus, Matthew",7,5,10,3,4,2,2,6,,4,5,6,4,,4,1,10,5,3,2,4,1,3,4,95.0
"Schofield, Jarrad",8,3,2,3,5,1,5,1,2,-,3,5,2,7,3,2,2,3,1,3,1,4,3,1,70.0
"Steinberner, Nathan",,,,,1,,,,,,,-,1,,,-,,,,,,,,,2.0
"Stevens, Nick",3,3,3,3,5,3,4,8,7,5,6,2,2,1,-,1,1,3,6,4,3,1,-,5,79.0
"Tredrea, Warren",,1,-,1,-,1,-,-,1,1,-,-,1,2,3,1,-,-,-,-,1,1,-,-,14.0
"Wakelin, Darryl",1,1,1,1,1,-,-,-,-,-,-,-,-,1,-,-,,-,-,1,-,1,-,1,9.0
"Wanganeen, Gavin",-,1,1,-,1,1,-,-,-,-,-,-,1,4,-,3,4,3,1,-,2,1,-,3,26.0
"Wilson, Michael",3,1,2,3,2,1,2,2,-,2,-,,,,,,,,,,,,,,18.0
Totals,46,46,42,38,46,34,37,39,31,41,36,43,27,46,35,37,48,44,37,39,38,46,28,37,941.0
Opponent,BL,ES,AD,SK,GE,WB,WC,CW,ME,HW,SY,CA,KA,FR,RI,BL,ES,AD,SK,GE,WB,WC,BL,HW,
