Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,Tot
"Ackland, Cain",-,1,1,1,-,-,-,-,1,-,-,1,,,,,,,,,,,,,5.0
"Bassett, Scott",,,-,-,,,,,,,,,,2,,-,,,,,,,2,1,5.0
"Bishop, Matthew",,,,,,,,,,,,,1,1,1,,-,1,-,2,1,-,-,5,12.0
"Brogan, Dean",,,,,,,,,2,,,,,1,,2,1,3,-,,,,2,,11.0
"Burgoyne, Peter",2,2,4,4,-,3,2,2,2,3,,4,3,3,2,1,2,,5,3,3,3,2,2,57.0
"Carr, Josh",3,1,2,4,-,2,4,2,2,1,-,4,3,4,3,1,5,2,5,1,4,-,2,-,55.0
"Cockatoo-Collins, Che",1,3,2,2,1,-,2,1,1,1,1,2,1,1,-,,,2,-,1,-,4,2,1,29.0
"Cornes, Chad",-,-,1,3,2,-,1,-,1,-,1,1,1,3,1,1,1,3,-,1,-,1,-,1,23.0
"Cornes, Kane",,,,,,,,,,-,-,4,-,2,,1,1,,,,,,,,8.0
"Dew, Stuart",-,1,-,1,2,-,3,1,-,2,4,2,-,1,1,-,1,4,-,1,-,-,-,-,24.0
"Francis, Fabian",1,2,2,2,4,1,1,-,-,2,-,1,2,2,1,2,3,-,1,-,1,2,-,3,33.0
"Francou, Josh",4,3,6,4,3,2,4,2,2,3,3,5,,,4,6,3,3,3,4,4,4,5,4,81.0
"French, Barnaby",,,,,,,,,,,,,,,,,,,,2,2,4,,-,8.0
"Guerra, Brent",1,1,-,1,1,-,2,1,-,,-,,-,4,2,1,2,-,2,-,,1,2,-,21.0
"Harwood, Mark",,,,,,,,,,,,,,,,,,3,2,,,,,,5.0
"James, Roger",2,1,-,5,1,1,-,3,1,1,1,-,1,2,2,2,1,1,2,-,2,6,-,-,35.0
"Kingsley, Adam",-,5,-,-,1,3,1,2,3,-,1,-,,,-,,2,2,-,-,4,3,1,1,29.0
"Lockwood, Bowen",-,-,,,,,,,,,,,1,,,,-,,,,,,,,1.0
"Lyle, Brayden",,,,,,1,1,-,2,-,1,,,,,,,,,,-,,,-,5.0
"Mead, Darren",1,1,,-,4,-,1,1,3,1,-,-,-,2,2,1,3,3,1,1,1,2,3,1,32.0
"Montgomery, Brett",1,1,-,3,4,2,1,2,1,1,1,2,-,4,1,3,2,2,1,1,2,1,-,1,37.0
"Murray, Derek",,,,,,,,,,,,,,3,2,2,,,,1,3,2,-,,13.0
"Paxman, Stephen",-,-,-,1,1,1,2,-,2,1,1,-,2,1,2,1,1,1,3,-,-,-,,,20.0
"Poulton, Jared",-,,-,,,,,,,,,5,-,3,-,,-,1,,,,,,,9.0
"Primus, Matthew",-,-,1,6,5,3,2,8,,2,3,1,1,,1,1,3,2,-,3,10,-,5,3,60.0
"Schofield, Jarrad",-,1,1,1,-,1,1,-,2,1,2,1,1,4,2,-,-,1,1,5,2,1,3,1,32.0
"Steinberner, Nathan",,,,,1,,,,,,,2,-,,,-,,,,,,,,,3.0
"Stevens, Nick",2,2,1,4,1,3,1,2,1,5,2,5,2,-,1,2,2,-,3,1,3,1,-,-,44.0
"Tredrea, Warren",,1,5,1,1,2,2,-,1,4,-,1,-,2,2,2,1,-,1,-,3,2,-,2,33.0
"Wakelin, Darryl",1,3,5,1,4,1,-,1,2,1,1,1,1,1,1,-,,1,-,2,-,1,-,4,32.0
"Wanganeen, Gavin",3,1,-,2,3,-,-,1,-,4,-,2,2,3,-,-,1,-,-,2,1,-,-,1,26.0
"Wilson, Michael",-,1,2,1,1,1,5,4,2,3,-,,,,,,,,,,,,,,20.0
Totals,22,31,33,47,40,27,36,33,31,36,22,44,22,49,31,29,35,35,30,31,46,38,29,31,808.0
Opponent,BL,ES,AD,SK,GE,WB,WC,CW,ME,HW,SY,CA,KA,FR,RI,BL,ES,AD,SK,GE,WB,WC,BL,HW,
