Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,Tot
"Ackland, Cain",-,1,-,-,-,-,1,-,-,1,1,-,,,,,,,,,,,,,4.0
"Bassett, Scott",,,1,1,,,,,,,,,,-,,3,,,,,,,1,3,9.0
"Bishop, Matthew",,,,,,,,,,,,,3,-,-,,-,1,1,1,-,1,-,-,7.0
"Brogan, Dean",,,,,,,,,-,,,,,1,,3,-,-,1,,,,1,,6.0
"Burgoyne, Peter",-,1,-,-,-,-,2,-,-,1,,-,-,-,-,1,-,,-,-,-,-,-,-,5.0
"Carr, Josh",-,-,-,-,1,-,-,-,1,-,-,1,2,-,-,-,1,1,-,1,1,-,-,1,10.0
"Cockatoo-Collins, Che",1,4,1,1,1,3,3,3,-,2,3,-,5,2,-,,,-,-,1,1,3,1,1,36.0
"Cornes, Chad",1,-,2,2,4,1,2,1,1,2,3,2,1,5,2,5,7,2,2,4,1,4,-,3,57.0
"Cornes, Kane",,,,,,,,,,1,-,-,-,-,,1,-,,,,,,,,2.0
"Dew, Stuart",-,-,-,-,-,-,-,1,1,-,-,-,-,-,1,-,1,1,-,1,-,-,-,1,7.0
"Francis, Fabian",-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,1,-,-,3.0
"Francou, Josh",-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,
"French, Barnaby",,,,,,,,,,,,,,,,,,,,2,1,-,,-,3.0
"Guerra, Brent",2,1,-,1,1,1,-,-,-,,-,,-,1,-,-,3,-,1,1,,1,-,-,13.0
"Harwood, Mark",,,,,,,,,,,,,,,,,,2,1,,,,,,3.0
"James, Roger",-,-,-,-,1,-,1,-,-,-,-,1,-,-,-,-,2,-,1,1,-,-,-,-,7.0
"Kingsley, Adam",-,1,-,-,-,-,-,-,1,-,1,-,,,2,,-,-,-,-,-,1,2,-,8.0
"Lockwood, Bowen",-,-,,,,,,,,,,,-,,,,-,,,,,,,,
"Lyle, Brayden",,,,,,-,-,-,-,-,-,,,,,,,,,,-,,,-,
"Mead, Darren",-,-,,1,1,-,1,-,1,-,-,2,-,-,1,1,2,-,-,-,2,2,-,-,14.0
"Montgomery, Brett",-,-,-,1,-,1,3,1,3,2,-,-,1,2,2,1,1,1,1,-,-,-,1,-,21.0
"Murray, Derek",,,,,,,,,,,,,,-,1,-,,,,-,-,-,-,,1.0
"Paxman, Stephen",1,-,1,-,1,1,1,-,-,-,-,-,2,1,-,-,1,-,1,-,-,-,,,10.0
"Poulton, Jared",-,,1,,,,,,,,,2,-,-,-,,1,-,,,,,,,4.0
"Primus, Matthew",-,1,2,1,1,2,-,1,,-,2,-,1,,-,-,3,-,-,2,1,-,1,-,18.0
"Schofield, Jarrad",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Steinberner, Nathan",,,,,-,,,,,,,-,-,,,-,,,,,,,,,
"Stevens, Nick",-,-,1,-,-,2,-,-,2,-,-,1,-,-,-,-,2,-,-,1,1,-,-,-,10.0
"Tredrea, Warren",,2,-,3,2,1,1,4,3,3,1,2,4,3,3,3,3,4,-,1,3,3,1,2,52.0
"Wakelin, Darryl",2,-,1,-,1,1,-,1,1,3,1,-,-,1,-,1,,-,-,2,2,-,1,1,19.0
"Wanganeen, Gavin",-,1,-,-,1,-,1,1,1,-,-,1,-,-,-,1,-,1,1,-,-,1,-,1,11.0
"Wilson, Michael",-,-,-,2,-,-,-,1,1,-,-,,,,,,,,,,,,,,4.0
Totals,7,12,10,13,15,13,16,14,16,15,12,12,19,16,13,21,27,13,10,18,13,17,9,13,344.0
Opponent,BL,ES,AD,SK,GE,WB,WC,CW,ME,HW,SY,CA,KA,FR,RI,BL,ES,AD,SK,GE,WB,WC,BL,HW,
