Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,Tot
"Ackland, Cain",-,-,1,-,-,-,1,-,2,1,-,-,,,,,,,,,,,,,5.0
"Bassett, Scott",,,2,-,,,,,,,,,,-,,-,,,,,,,-,2,4.0
"Bishop, Matthew",,,,,,,,,,,,,-,2,-,,-,1,2,1,2,-,-,-,8.0
"Brogan, Dean",,,,,,,,,-,,,,,-,,1,-,-,3,,,,1,,5.0
"Burgoyne, Peter",-,-,2,2,1,-,1,1,-,-,,1,1,2,2,1,2,,1,1,-,1,-,1,20.0
"Carr, Josh",1,-,1,4,2,1,-,-,2,1,-,1,2,3,1,-,3,-,-,-,-,2,-,2,26.0
"Cockatoo-Collins, Che",-,1,3,2,1,2,-,-,2,4,2,1,2,1,1,,,1,1,1,-,-,2,1,28.0
"Cornes, Chad",1,-,-,3,1,1,-,2,2,1,-,2,1,1,3,-,3,2,2,1,-,3,-,1,30.0
"Cornes, Kane",,,,,,,,,,-,5,1,-,2,,1,-,,,,,,,,9.0
"Dew, Stuart",1,1,1,2,1,-,-,-,1,-,1,1,2,-,1,-,1,3,-,1,2,1,-,1,21.0
"Francis, Fabian",-,-,1,2,1,-,1,-,-,-,1,2,1,1,-,-,2,5,-,3,-,1,-,1,22.0
"Francou, Josh",3,1,1,1,3,2,3,1,2,3,1,-,,,-,-,2,1,1,1,3,4,-,1,34.0
"French, Barnaby",,,,,,,,,,,,,,,,,,,,-,-,1,,-,1.0
"Guerra, Brent",1,1,-,-,1,1,1,-,-,,-,,2,1,1,-,-,1,3,1,,-,1,-,15.0
"Harwood, Mark",,,,,,,,,,,,,,,,,,-,-,,,,,,
"James, Roger",-,-,3,-,-,-,-,1,-,1,1,1,1,1,-,-,1,1,1,-,1,1,2,-,16.0
"Kingsley, Adam",2,1,1,1,1,1,1,2,1,-,2,-,,,1,,1,1,1,-,-,1,1,-,19.0
"Lockwood, Bowen",1,1,,,,,,,,,,,-,,,,-,,,,,,,,2.0
"Lyle, Brayden",,,,,,2,1,-,-,1,3,,,,,,,,,,-,,,-,7.0
"Mead, Darren",1,3,,1,1,1,1,1,3,1,-,1,1,2,-,-,1,4,1,-,-,-,-,3,26.0
"Montgomery, Brett",-,1,1,1,4,1,-,4,1,1,1,3,-,2,-,1,1,-,-,1,-,-,-,1,24.0
"Murray, Derek",,,,,,,,,,,,,,1,1,1,,,,1,3,-,-,,7.0
"Paxman, Stephen",-,1,1,3,2,3,-,2,-,2,1,-,1,1,-,-,-,-,2,1,-,-,,,20.0
"Poulton, Jared",-,,-,,,,,,,,,1,-,-,1,,-,1,,,,,,,3.0
"Primus, Matthew",-,1,3,2,1,1,-,-,,1,1,-,-,,-,1,2,-,-,1,-,1,-,-,15.0
"Schofield, Jarrad",-,1,1,1,1,1,1,-,3,1,-,-,-,4,2,1,1,1,1,2,4,1,-,1,28.0
"Steinberner, Nathan",,,,,1,,,,,,,-,1,,,1,,,,,,,,,3.0
"Stevens, Nick",2,2,3,6,-,2,2,2,1,3,1,1,-,1,2,6,2,-,-,-,1,2,3,3,45.0
"Tredrea, Warren",,1,1,3,3,1,-,-,2,4,1,2,-,2,-,-,3,2,1,1,2,1,-,1,31.0
"Wakelin, Darryl",-,-,-,3,1,1,1,-,-,1,1,-,1,1,-,-,,1,-,1,1,1,-,1,15.0
"Wanganeen, Gavin",1,2,-,2,-,1,2,-,-,-,1,-,3,-,2,2,1,2,2,-,-,1,-,-,22.0
"Wilson, Michael",-,3,-,1,-,1,-,2,1,1,-,,,,,,,,,,,,,,9.0
Totals,14,21,26,40,26,23,16,18,23,27,23,18,19,28,18,16,26,27,22,18,19,22,10,20,520.0
Opponent,BL,ES,AD,SK,GE,WB,WC,CW,ME,HW,SY,CA,KA,FR,RI,BL,ES,AD,SK,GE,WB,WC,BL,HW,
