Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,SF,PF,Tot
"Bartel, Jimmy",-,-,2,2,-,-,-,1,2,1,-,1,1,-,-,1,,-,-,2,3,1,2,-,1,20.0
"Blicavs, Mark",2,1,-,-,2,1,1,-,-,-,,-,1,1,-,-,,1,,-,-,2,1,-,-,13.0
"Brown, Mitch",,-,,,,,,,1,-,1,,,,,,1,,,,,,,,,3.0
"Burbury, George",,,,,,,,,1,1,,,,,,,,,,,,,,,,2.0
"Caddy, Josh",2,2,-,1,-,,,-,,,,,-,3,2,-,1,1,1,-,1,2,-,,1,17.0
"Chapman, Paul",2,4,1,3,,,,,,,,,,,,,,,,,1,1,1,1,,14.0
"Christensen, Allen",1,3,3,-,1,1,1,-,-,-,-,1,1,1,,,,,1,2,1,-,-,-,3,20.0
"Corey, Joel",,-,-,-,-,-,,1,1,-,1,1,2,3,,-,1,-,-,1,1,-,-,2,2,16.0
"Duncan, Mitch",2,2,1,-,-,-,-,1,-,1,-,2,-,-,2,1,1,1,-,1,-,1,1,1,1,19.0
"Enright, Corey",-,-,1,1,1,-,-,-,-,1,-,1,-,-,,2,1,-,1,1,-,2,-,,,12.0
"Guthrie, Cameron",,,,,-,1,1,-,1,-,-,-,-,1,-,-,-,1,1,2,-,,-,-,-,8.0
"Hawkins, Tom",3,-,-,3,,1,1,-,-,1,-,-,2,1,1,1,-,1,1,,-,1,,-,1,18.0
"Horlin-Smith, George",-,,,2,-,-,1,-,,,,,,,-,,-,,,,,,,,,3.0
"Hunt, Josh",,,,,,,,-,1,-,2,-,1,1,-,-,,-,,,,,,3,1,9.0
"Hunt, Taylor",-,-,2,-,-,-,-,,,,,-,-,-,-,,-,-,,,,-,,-,,2.0
"Johnson, Steve",,,-,1,-,3,2,,1,1,-,1,,,1,,1,-,1,-,1,-,1,1,1,16.0
"Kelly, James",,2,,,1,1,1,,,-,-,1,1,1,1,-,1,1,4,2,-,3,2,1,2,25.0
"Lonergan, Tom",1,1,3,-,1,-,1,1,-,-,1,2,-,-,-,-,1,-,-,-,-,1,4,-,-,17.0
"Mackie, Andrew",1,-,-,1,-,-,-,1,1,-,1,-,1,1,-,1,-,-,1,1,1,1,2,-,1,15.0
"Motlop, Steven",1,-,-,-,-,1,-,1,2,-,,3,4,3,3,1,-,-,-,-,-,-,-,-,-,19.0
"Murdoch, Jordan",-,,-,,,-,,,,,1,1,-,-,-,1,,,,-,,,,,-,3.0
"Podsiadly, James",1,-,-,2,2,1,1,-,-,,2,1,-,-,1,6,1,,-,1,1,-,-,3,-,23.0
"Rivers, Jared",1,,,1,-,,,,,,,,,,,,,,-,-,-,-,-,1,1,4.0
"Schroder, Jordan",,,,,,,1,-,1,-,,,,,,,,,,,,,,,,2.0
"Selwood, Joel",5,2,-,3,1,-,-,1,-,1,1,1,1,-,-,1,-,1,2,2,1,1,2,1,1,28.0
"Simpson, Dawson",,,,,,,,,,,,-,2,2,-,1,1,,,,,,,,,6.0
"Smedts, Billie",-,-,1,-,1,3,1,1,,,-,,,,1,-,-,-,,,,,,,,8.0
"Stokes, Mathew",1,1,-,1,-,-,2,2,1,-,1,-,2,1,,1,1,-,1,-,-,2,-,-,1,18.0
"Stringer, Jesse",,,,,,,,,,,1,-,-,1,-,-,,,1,,,,,,,3.0
"Taylor, Harry",2,-,-,-,1,-,-,1,-,-,,1,-,-,-,1,-,-,-,2,1,-,-,-,-,9.0
"Thurlow, Jackson",,,,,,,-,-,-,,-,,,,,,,,,,,,,,,
"Varcoe, Travis",2,-,-,,,,,,,,,,,,-,1,-,1,-,1,1,1,2,-,1,10.0
"Vardy, Nathan",,,,,,,,,,-,-,,,,,,-,1,2,-,1,,-,-,1,5.0
"Walker, Josh",,,,,,,,,,,,,,,,,,,-,2,,,1,,,3.0
"West, Trent",-,4,-,2,2,-,2,1,1,-,2,,,,,,,2,,,,1,,,,17.0
Totals,27,22,14,23,13,13,16,12,14,7,14,17,19,20,12,19,11,11,17,20,14,20,19,14,19,407.0
Opponent,HW,NM,CA,SY,WB,RI,ES,CW,PA,GC,GW,BL,FR,HW,ME,AD,SK,NM,PA,WC,SY,BL,FR,PA,HW,
