Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,SF,Tot
"Ablett, Luke",-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,
"Barlow, Ed",,-,-,-,-,-,-,,,,-,,,,,,,,,,,,,,
"Barry, Leo",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,-,-,-,-,
"Bevan, Paul",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Bird, Craig",-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,,,
"Bolton, Craig",-,3,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,5.0
"Bolton, Jude",-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,5.0
"Brabazon, Ryan",,,,,,,,,,,,,,,,,,-,,,,,,,
"Brennan, Luke",,,,-,-,,,,,,,,,,,,,-,-,,,,,,
"Buchanan, Amon",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,-,-,1,-,-,2.0
"Crouch, Jared",,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,
"Davis, Nick",-,,,,-,-,,,,,,,,,,,,,,,,,,,
"Everitt, Peter",,,,,,,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,
"Fosdike, Nic",,,,,,,,,,,,,,,,,,,,-,,,,,
"Goodes, Adam",-,-,3,2,2,3,-,-,2,3,3,1,-,,-,-,-,,2,-,-,,-,-,21.0
"Grundy, Heath",-,-,-,,,,,,,,,,,,,-,-,-,-,-,-,-,,,
"Hall, Barry",-,2,-,-,,,,,,,,-,2,-,,,-,-,-,-,-,-,-,-,4.0
"Jack, Kieren",-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,2.0
"Jolly, Darren",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,2.0
"Kennelly, Tadhg",-,-,-,3,,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.0
"Kirk, Brett",-,-,-,-,-,-,-,3,-,1,1,-,3,2,2,-,-,-,-,-,-,-,-,-,12.0
"Malceski, Nick",,,,,,,,-,-,-,-,-,-,-,,,,,,-,,-,-,-,
"Mathews, Ben",,,,,,,-,,,,,,,,,,-,,,,,,,,
"Mattner, Martin",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"McVeigh, Jarrad",-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,4.0
"Moore, Jarred",-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,,-,-,-,3,-,-,5.0
"ODwyer, Matthew",,,,,,,,,,,,,,,,-,-,,,,,,,,
"OKeefe, Ryan",-,-,-,-,-,-,1,-,-,2,-,3,-,-,-,3,1,-,-,-,-,,-,-,10.0
"OLoughlin, Michael",-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,,,,,,,,,1.0
"Playfair, Henry",,,,,,,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,
"Richards, Ted",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Roberts-Thomson, Lewis",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Schmidt, Tim",,,,,,,,,-,,,,,,,,,,,,,,,,
"Smith, Nick",,,,,-,,,,,,,,,,-,,,,,,,,,,
"Veszpremi, Patrick",,,,,,,,,,,,,,,,,,-,-,,-,2,-,-,2.0
"White, Jesse",,,,,,-,,,,,,,,,,,,-,,,,,,,
Totals,1,6,5,6,2,3,1,6,3,6,4,6,5,2,2,5,1,3,5,0,0,6,0,0,78.0
Opponent,SK,PA,BL,WC,GE,NM,WB,ES,PA,RI,WC,SK,ME,CW,HW,CA,AD,WB,FR,GE,CW,BL,NM,WB,
