Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,Tot
"Bode, Matthew",-,-,1,,,,,,,,,,,,,2,2,1,,,-,-,6.0
"Bond, Shane",4,-,-,1,5,-,2,1,,,,,,-,1,1,-,2,-,1,,,18.0
"Breuer, Shayne",,,,,,-,1,4,3,3,6,3,3,5,6,1,3,1,9,-,,,48.0
"Brown, David",,,,,,2,-,,,,,,,3,1,,,,,,,,6.0
"Burgoyne, Peter",-,1,1,1,-,,,1,,,,,,,,-,,,,1,4,1,10.0
"Carr, Tom",,,,,,,,,,,,,,,,,,,,,-,-,
"Chalmers, Brett",,,,,,,,-,-,-,,,,,,,-,-,-,-,-,-,
"Cummings, Scott",1,1,-,-,-,,,-,-,-,-,-,-,-,-,-,,,-,-,,,2.0
"Daniels, Stephen",-,-,,-,-,,,,-,-,-,-,1,-,1,-,-,1,,,,,3.0
"Dew, Stuart",-,,,,,,,,1,-,1,-,1,1,-,-,-,-,-,1,-,-,5.0
"Dickie, Donald",2,-,2,2,2,,,,1,2,6,4,5,2,3,3,1,1,1,1,4,2,44.0
"Eagleton, Nathan",3,1,-,1,1,-,-,2,1,3,2,4,-,6,5,1,-,2,2,2,3,3,42.0
"Evans, Paul",,,,,,-,-,-,-,-,-,,,,,,,,,,,,
"Fiegert, Nigel",-,-,1,1,1,-,-,-,,,-,-,,,,,,,,,,,3.0
"Francis, Fabian",,-,1,3,-,,,,,,,,,,,,,2,,,-,1,7.0
"Francou, Josh",1,1,-,5,1,2,3,-,1,8,8,2,4,3,7,1,2,3,1,6,10,7,76.0
"Harley, Tom",,,,,,,,,,,,,,-,,,,,,,,,
"Harwood, Mark",,,,,,,,,,-,-,-,,,,,,,,1,1,2,4.0
"Heaver, Brent",,,,,,,,,-,-,-,,-,,2,,,,,1,-,1,4.0
"Heuskes, Adam",-,-,-,,,2,-,1,-,-,1,-,-,,,-,1,-,-,,,,5.0
"James, Roger",,,,3,1,,,,,,,,,,,,,,1,1,-,3,9.0
"Kingsley, Adam",-,1,2,8,2,2,3,2,-,2,1,3,3,4,1,1,3,2,2,1,2,4,49.0
"Lade, Brendon",-,1,-,2,-,2,1,-,1,-,4,2,4,1,2,1,1,4,4,2,1,2,35.0
"Lockwood, Bowen",,,,,,-,-,-,1,1,2,1,-,2,-,-,3,-,-,-,1,1,12.0
"Lyle, Brayden",2,-,5,2,3,3,5,-,-,2,3,-,1,1,-,1,5,3,4,-,2,2,44.0
"Mead, Darren",-,-,-,1,-,-,-,-,-,1,-,-,2,2,-,-,-,-,-,1,-,2,9.0
"Morton, Danny",-,-,3,2,5,3,4,1,2,-,1,7,4,,,,,,,,,,32.0
"Naish, Chris",-,1,2,2,4,-,1,1,-,3,1,-,2,,,,-,-,3,,,,20.0
"Paxman, Stephen",-,-,-,-,1,-,-,-,,,,,-,-,-,-,-,-,1,-,-,-,2.0
"Poole, Darryl",1,1,2,1,2,2,1,6,1,2,5,,,-,1,,,,,,,,25.0
"Primus, Matthew",3,4,4,5,9,1,1,,,,,6,5,2,7,5,2,1,4,8,3,2,72.0
"Steinberner, Nathan",,,,,,,,,,,,-,,,,,,,,,,,
"Stevens, Nick",,,,,,3,2,1,6,-,-,2,-,-,-,1,4,-,3,-,3,2,27.0
"Tredrea, Warren",-,1,-,-,1,2,-,,,,,,-,2,-,1,3,-,3,-,1,1,15.0
"Wanganeen, Gavin",,,1,3,1,4,4,2,1,1,,3,3,1,4,2,-,,-,,,,30.0
"Wilson, Michael",2,1,1,2,4,2,-,1,-,,1,-,2,2,2,-,3,2,1,3,1,-,30.0
Totals,19,14,26,45,43,30,28,23,19,28,42,37,40,37,43,21,33,25,39,30,36,36,694.0
Opponent,SY,HW,NM,AD,ME,FR,CA,SK,CW,RI,WC,BL,WB,GE,ES,SY,HW,NM,AD,ME,FR,CA,
