Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,Tot
"Adams, Leigh",3,3,3,-,4,2,5,,,,,,,1,3,3,4,4,6,2,5,,48.0
"Anthony, Liam",3,1,6,2,2,1,1,,,,,,,,,,,,,,,,16.0
"Bastinac, Ryan",4,1,6,4,2,1,3,2,3,6,4,-,2,4,6,-,2,1,1,3,4,6,65.0
"Campbell, Matt",7,3,,,,,,,1,4,6,1,2,2,2,6,-,,,,,3,37.0
"Cunnington, Ben",,,,,-,2,-,1,3,5,2,2,-,1,1,2,1,3,3,1,2,2,31.0
"Edwards, Aaron",,,2,2,3,7,1,2,3,,,,,,,4,2,2,4,1,4,2,39.0
"Firrito, Michael",-,5,1,3,3,1,3,3,3,-,5,9,3,1,2,2,-,4,1,-,2,4,55.0
"Garlett, Cruize",,,,,,,1,2,,,2,3,3,3,-,,,,3,-,5,2,24.0
"Goldstein, Todd",1,-,3,1,3,1,-,1,-,1,4,3,-,4,5,2,-,2,2,1,,2,36.0
"Greenwood, Levi",,,,,1,5,,3,2,6,2,2,3,-,2,5,10,5,2,2,6,5,61.0
"Grima, Nathan",,-,2,1,1,1,-,-,1,-,-,-,-,,,-,,,-,-,1,1,8.0
"Hale, David",-,2,1,2,-,-,1,-,,-,-,,,,,,-,,,,-,,6.0
"Hansen, Lachlan",1,-,1,-,-,1,-,2,1,3,2,2,2,1,2,2,-,1,3,2,1,,27.0
"Harding, Leigh",3,,2,2,,,,1,3,4,,,,,,,-,2,2,5,3,1,28.0
"Harvey, Brent",3,2,6,7,6,5,4,3,6,1,6,4,7,3,9,4,7,5,2,3,5,4,102.0
"Jones, Corey",,1,,,,,,,,,,,,,,,,,,,,1,2.0
"Lower, Ed",,,,,,,,,,,-,2,-,2,-,1,1,1,,,,,7.0
"Macmillan, Jamie",,,,,,,,,,,,,,,,,2,1,3,,,2,8.0
"McIntosh, Hamish",2,2,2,4,-,3,1,,,1,3,1,3,2,3,3,1,3,6,1,4,2,47.0
"McMahon, Scott",-,,2,1,2,1,1,5,-,-,-,-,,4,,,,2,1,-,-,-,19.0
"OKeefe, Nathan",,,,,,,,,1,2,,,,,,,,,,,,,3.0
"Petrie, Drew",,,,,,,,,,1,,,,,1,,,,,,,,2.0
"Pratt, Daniel",,,,,,,,3,-,1,-,-,2,1,-,-,,,1,-,1,-,9.0
"Rawlings, Brady",1,2,-,-,4,1,-,-,1,1,4,1,3,2,3,-,2,1,4,2,2,3,37.0
"Ross, Ben",-,2,,,,,,,,,,,,,,,,,,,,,2.0
"Smith, Josh",,,,,,,,4,3,,,,,,,,-,-,,,,,7.0
"Speight, Ben",,,,,,,,,,,,,,,,,3,3,,,,,6.0
"Swallow, Andrew",1,3,3,1,2,5,1,3,4,3,2,2,3,4,1,4,7,-,4,1,4,3,61.0
"Tarrant, Robbie",,,,,,,,,,,,,,,-,-,,,,,,,
"Thomas, Lindsay",4,3,2,2,4,5,6,3,7,2,1,5,3,2,3,,,2,-,4,,,58.0
"Thompson, Scott",-,2,-,-,1,2,-,-,-,1,-,-,2,-,-,1,2,1,1,2,1,2,18.0
"Urquhart, Gavin",3,1,2,-,2,,,,,,,,3,,,1,2,,,,,,14.0
"Warren, Ben",2,1,1,3,1,1,2,,,,,3,4,1,1,4,2,,,3,4,3,36.0
"Wells, Daniel",1,1,4,4,6,6,3,6,4,,2,5,3,7,3,5,,,4,2,4,3,73.0
"White, Marcus",,,,,,,,,,,,,,,,,,2,,,1,,3.0
"Wright, Sam",-,-,3,2,,-,2,2,1,5,3,6,2,2,3,-,,3,3,-,1,2,40.0
"Ziebell, Jack",3,2,2,3,-,2,2,3,6,3,2,2,5,-,,,,,,,,,35.0
Totals,42,37,54,44,47,53,37,49,53,50,50,53,55,47,50,49,48,48,56,35,60,53,1070.0
Opponent,PA,SK,WC,SY,HW,ME,CW,AD,WB,FR,BL,CA,PA,GE,SY,RI,ES,WB,FR,SK,WC,ME,
