Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,SF,Tot
"Bateman, Chance",8,,,5,5,,8,7,5,5,6,8,5,-,12,2,6,6,7,6,1,1,3,3,109.0
"Birchall, Grant",8,3,6,7,7,5,5,13,12,2,5,3,9,5,6,7,7,9,9,2,5,5,7,6,153.0
"Boyle, Tim",2,6,1,5,8,6,7,3,7,5,2,8,3,,,,,2,5,3,1,5,2,1,82.0
"Brown, Campbell",,5,5,5,7,5,5,5,7,4,3,3,5,5,7,6,7,2,4,9,9,8,8,9,133.0
"Campbell, Robert",1,-,-,3,2,2,2,6,6,2,3,4,2,4,3,3,5,2,5,5,3,2,2,4,71.0
"Clarke, Tim",4,4,,,,,,,,,,,,,,,,,,,,,,,8.0
"Crawford, Shane",,7,3,8,6,8,5,9,1,4,4,5,5,10,6,4,4,6,7,4,2,4,7,3,122.0
"Croad, Trent",9,6,,,,7,4,6,6,,5,8,4,2,-,11,4,7,4,4,5,-,3,11,106.0
"Dixon, Ben",,3,2,3,3,3,-,3,,-,,,,,4,1,1,3,5,5,5,1,5,3,50.0
"Dowler, Beau",,,,,,,,,,,,,,,,,5,,,,,,,,5.0
"Ellis, Xavier",4,2,5,7,2,,,,,4,,2,3,7,5,3,,,,3,2,,,,49.0
"Franklin, Lance",5,4,4,6,5,8,5,4,1,8,6,,4,2,9,8,,5,9,6,10,3,7,4,123.0
"Gilham, Stephen",11,3,5,7,5,3,6,9,15,5,8,3,10,6,3,10,3,5,8,7,5,5,4,4,150.0
"Guerra, Brent",6,2,3,8,2,4,4,13,9,9,4,4,6,4,7,3,8,6,12,4,2,4,2,4,130.0
"Hodge, Luke",6,5,6,11,3,5,9,7,4,5,4,6,6,9,6,7,4,5,6,4,3,1,6,2,130.0
"Jacobs, Danny",20,3,13,7,,,,,9,3,5,8,,4,,,,,,,,,,,72.0
"Ladson, Rick",5,7,4,,8,3,3,10,7,,1,7,3,2,5,6,2,4,7,1,1,4,1,10,101.0
"Lewis, Jordan",7,6,8,10,11,8,4,11,11,5,2,4,9,8,9,5,6,11,11,3,9,3,9,7,177.0
"Little, Matthew",,,,,,,,,,,,,,,,4,,,,,,,,,4.0
"McGlynn, Ben",8,7,9,3,10,7,3,11,10,9,7,5,12,7,2,6,6,8,5,2,,5,,,142.0
"Mitchell, Sam",4,4,7,2,11,3,9,9,2,8,7,6,7,4,8,3,,7,6,3,5,2,3,-,120.0
"Moss, Garry",,,,,,,6,,,,,,,,,,,,,,,,,,6.0
"Murphy, Tom",,,,,12,3,8,,,,,,,,,,4,,,,,,,,27.0
"Osborne, Michael",6,,6,3,6,4,6,7,5,3,-,3,4,,,,,,,,,,3,4,60.0
"Roughead, Jarryd",2,,3,3,4,5,,3,2,-,5,9,4,2,5,1,2,7,7,3,2,1,6,1,77.0
"Sewell, Brad",3,10,6,4,7,4,6,8,7,5,7,11,3,5,2,6,4,3,3,3,5,2,2,8,124.0
"Smith, Joel",,,,,,,,4,6,8,2,13,6,5,9,9,5,3,7,4,3,3,3,3,93.0
"Taylor, Simon",3,3,1,1,2,6,1,2,4,4,1,3,2,2,4,4,6,1,4,3,4,6,-,4,71.0
"Thorp, Mitch",,,,,,,,,,,,,,,3,,,,,,,,,,3.0
"Thurgood, Josh",,,,,4,,,,,,,,,4,,,,,,,,,,,8.0
"Tuck, Travis",,,,,,,,,,,,,,,,,4,,,,,,,,4.0
"Vandenberg, Richard",,,,,,3,,,,,,,,,,,2,4,-,,2,3,1,4,19.0
"Williams, Mark",-,6,4,1,,,,,,,,,,,,,,,,,,,,,11.0
"Young, Clinton",12,2,5,3,,11,7,7,11,11,3,6,6,11,3,7,6,10,10,7,9,3,9,7,166.0
Totals,134,98,106,112,130,113,113,157,147,109,90,129,118,108,118,116,101,116,141,91,93,71,93,102,2706.0
Opponent,BL,ME,KA,GE,WB,ES,FR,SK,WC,PA,SY,CA,CW,AD,RI,SK,KA,ES,BL,PA,WB,SY,AD,KA,
