Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,SF,Tot
"Bateman, Chance",2,,,-,-,,2,2,-,-,1,-,3,-,1,1,1,-,-,-,-,-,1,1,15.0
"Birchall, Grant",-,-,1,1,1,-,1,1,-,1,-,-,2,2,-,-,-,2,1,1,1,2,1,-,18.0
"Boyle, Tim",-,-,3,1,-,1,-,1,-,1,3,1,-,,,,,1,-,-,-,-,-,2,14.0
"Brown, Campbell",,-,-,2,-,2,1,-,1,-,2,1,-,1,-,2,1,2,-,-,-,-,1,-,16.0
"Campbell, Robert",1,-,2,1,-,-,3,1,2,1,4,2,2,-,2,-,3,-,-,3,-,1,1,2,31.0
"Clarke, Tim",1,-,,,,,,,,,,,,,,,,,,,,,,,1.0
"Crawford, Shane",,-,-,4,-,1,2,-,-,-,2,1,-,1,1,1,-,1,2,1,1,1,1,2,22.0
"Croad, Trent",3,-,,,,2,-,1,2,,1,-,-,-,-,1,-,1,-,3,2,-,1,4,21.0
"Dixon, Ben",,1,1,2,1,1,-,-,,-,,,,,-,1,1,-,-,2,-,-,-,1,11.0
"Dowler, Beau",,,,,,,,,,,,,,,,,3,,,,,,,,3.0
"Ellis, Xavier",1,1,-,-,-,,,,,-,,-,-,1,-,1,,,,-,-,,,,4.0
"Franklin, Lance",2,3,-,1,3,2,2,2,2,3,-,,1,2,1,2,,-,2,2,4,1,4,6,45.0
"Gilham, Stephen",-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,1,2,1,1,-,8.0
"Guerra, Brent",2,-,1,1,1,1,-,1,2,-,2,1,1,1,-,-,-,3,2,-,-,1,2,-,22.0
"Hodge, Luke",5,4,2,2,-,2,1,-,-,2,3,1,1,3,-,3,1,2,1,2,-,3,-,5,43.0
"Jacobs, Danny",-,-,1,-,,,,,1,-,-,-,,1,,,,,,,,,,,3.0
"Ladson, Rick",-,-,1,,1,1,1,-,1,,-,-,-,-,1,1,3,-,-,-,-,-,1,1,12.0
"Lewis, Jordan",1,-,1,-,1,-,1,-,1,4,1,3,-,-,-,1,1,1,2,4,1,-,-,1,24.0
"Little, Matthew",,,,,,,,,,,,,,,,-,,,,,,,,,
"McGlynn, Ben",-,1,4,1,3,1,1,2,-,1,-,1,-,2,-,-,-,1,2,1,,1,,,22.0
"Mitchell, Sam",1,3,1,1,-,1,1,3,3,-,2,3,3,-,-,2,,-,2,3,-,-,4,1,34.0
"Moss, Garry",,,,,,,1,,,,,,,,,,,,,,,,,,1.0
"Murphy, Tom",,,,,-,-,2,,,,,,,,,,2,,,,,,,,4.0
"Osborne, Michael",1,,1,1,-,2,1,-,-,1,1,1,1,,,,,,,,,,1,1,12.0
"Roughead, Jarryd",-,,-,-,-,1,,1,1,-,1,1,2,-,-,-,1,-,-,-,-,-,-,-,8.0
"Sewell, Brad",1,-,-,2,1,1,-,1,1,1,2,-,-,1,-,-,1,4,-,1,3,2,-,1,23.0
"Smith, Joel",,,,,,,,-,-,-,-,1,1,1,1,-,1,-,1,-,3,-,-,1,10.0
"Taylor, Simon",2,1,1,2,-,1,2,1,1,3,3,-,2,3,2,4,4,1,3,2,-,3,-,1,42.0
"Thorp, Mitch",,,,,,,,,,,,,,,-,,,,,,,,,,
"Thurgood, Josh",,,,,-,,,,,,,,,1,,,,,,,,,,,1.0
"Tuck, Travis",,,,,,,,,,,,,,,,,1,,,,,,,,1.0
"Vandenberg, Richard",,,,,,-,,,,,,,,,,,-,2,1,,-,-,1,-,4.0
"Williams, Mark",1,-,1,1,,,,,,,,,,,,,,,,,,,,,3.0
"Young, Clinton",1,-,-,1,,1,1,1,-,-,1,-,-,1,-,1,1,1,1,1,-,3,-,-,15.0
Totals,25,14,21,24,12,21,24,18,19,19,29,17,19,21,9,21,25,22,20,27,17,19,20,30,493.0
Opponent,BL,ME,KA,GE,WB,ES,FR,SK,WC,PA,SY,CA,CW,AD,RI,SK,KA,ES,BL,PA,WB,SY,AD,KA,
