Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,EF,Tot
"Bellchambers, Tom",,-,-,1,1,4,3,-,-,-,,-,1,,,,,1,,,-,,,11.0
"Browne, Alex",,,,,,,,,,-,-,,,,,,,,,,,,,
"Carlisle, Jake",,,,,,,,,,,,,,,,,-,1,-,-,-,1,1,3.0
"Colyer, Travis",,,,,,,,-,,-,-,,,-,2,-,-,-,,,,-,1,3.0
"Crameri, Stewart",2,-,2,3,2,4,3,1,2,4,-,2,,2,2,2,4,2,-,2,1,,,40.0
"Davey, Alwyn",,1,-,,,,,,1,,,,1,1,1,2,1,-,-,2,-,3,-,13.0
"Dempsey, Courtenay",-,-,-,-,,,,,,,,,,,,,,,,,,,,
"Dyson, Ricky",,,,,,,,,,,,,,,-,-,-,-,-,-,,,,
"Fletcher, Dustin",-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,,,-,-,-,,-,
"Hardingham, Kyle",-,-,-,-,-,1,-,-,-,-,-,-,,-,1,-,-,-,-,-,-,-,-,2.0
"Heppell, Dyson",-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,1,-,3.0
"Hibberd, Michael",,,,,,-,,-,-,-,-,-,-,-,-,,,,,,,,,
"Hille, David",1,,,,2,1,2,2,2,-,1,,1,2,2,-,-,1,4,3,1,-,-,25.0
"Hocking, Heath",-,-,-,-,-,-,2,-,,,,-,-,-,1,-,,,-,-,-,,-,3.0
"Hooker, Cale",-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,-,,
"Howlett, Ben",-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,2.0
"Hurley, Michael",1,1,1,1,-,-,-,,,,-,4,-,-,-,3,3,,3,4,,6,1,28.0
"Jetta, Leroy",-,-,-,1,-,-,-,-,1,-,1,-,1,1,-,-,-,-,1,1,-,1,1,9.0
"Lonergan, Sam",1,-,1,-,-,1,-,-,-,-,,-,-,,,,,,,,,,,3.0
"Lovett-Murray, Nathan",-,-,-,-,-,-,-,-,-,-,1,,,,,,,,,,-,-,-,1.0
"McVeigh, Mark",2,-,-,-,-,-,2,-,-,-,1,-,-,-,1,-,-,-,-,-,1,-,-,7.0
"Melksham, Jake",-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,1,3.0
"Monfries, Angus",1,,-,1,-,2,-,-,-,2,-,2,1,2,1,1,-,1,-,1,-,2,2,19.0
"Myers, David",-,-,,,,,,-,-,-,-,-,-,,,,-,-,-,,2,-,-,2.0
"Pears, Tayte",,,,,,,,,,,,-,-,-,-,-,-,,,-,,-,-,
"Prismall, Brent",,,,-,,,,,,,,-,-,-,-,-,-,-,,,,,,
"Reimers, Kyle",,,,,-,4,-,1,-,,,,,-,1,1,-,1,-,2,-,1,1,12.0
"Ross, Michael",,,,,,,,,,,,,,,,,,-,-,,,,,
"Ryder, Paddy",2,5,2,-,-,2,3,-,-,2,3,4,1,1,1,1,3,-,-,1,2,2,-,35.0
"Slattery, Henry",,,,,-,-,-,,-,-,-,,,,,-,-,,,,,,,
"Stanton, Brent",2,-,-,-,-,1,-,,-,1,,2,2,1,-,1,1,1,1,2,-,-,-,15.0
"Watson, Jobe",-,1,3,1,1,2,2,2,,,-,3,-,,,,,-,-,-,-,-,-,15.0
"Welsh, Andrew",,,,,,,,,,,-,,1,2,,,,,,-,-,2,,5.0
"Winderlich, Jason",1,1,1,-,,,,,,,,,,,,,,,,,,,,3.0
"Zaharakis, David",2,-,2,1,-,2,1,1,-,-,-,-,-,2,-,-,1,-,1,2,-,2,1,18.0
Totals,15,9,12,9,6,25,18,7,6,9,8,18,9,15,13,11,14,8,10,21,7,21,9,280.0
Opponent,WB,SY,SK,CA,CW,GC,WC,BL,RI,ME,FR,NM,HW,GE,RI,AD,CA,CW,SY,WB,WC,PA,CA,
