Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R16,R17,R18,R19,R20,R21,R22,R23,QF,SF,Tot
"Birchall, Grant",-,-,-,-,1,-,-,-,-,1,1,-,-,-,-,-,-,-,1,-,1,-,-,-,5.0
"Brand, Kaiden",,,,,,,1,-,-,,,,,-,-,-,-,-,-,-,-,,,,1.0
"Breust, Luke",-,-,-,1,2,1,-,1,1,-,1,1,-,1,-,-,-,2,-,2,1,-,1,-,15.0
"Burgoyne, Shaun",-,-,1,-,-,1,2,-,-,1,-,-,-,-,1,-,-,-,-,-,1,1,-,2,10.0
"Burton, Ryan",,,,,,,,,,,,,,,,,,,,-,-,-,-,,
"Ceglar, Jonathon",,-,-,-,-,-,1,-,-,1,-,,-,-,-,-,-,-,-,-,-,,,,2.0
"Dewar, Angus",-,-,-,-,,,,,,,,-,,,,-,,,,,,,,,
"Duryea, Taylor",-,1,-,-,-,1,1,-,-,-,-,,-,-,-,1,2,-,-,-,-,-,-,-,6.0
"Fitzpatrick, Jack",,,,,,,,,,,,,,,,,,,,,,1,-,-,1.0
"Frawley, James",1,1,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,2.0
"Gibson, Josh",-,2,-,,-,1,1,1,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,8.0
"Gunston, Jack",1,-,3,-,-,-,-,-,-,2,-,-,-,2,-,-,1,-,1,1,-,-,2,1,14.0
"Hardwick, Blake",,,,,,,,,,,,,,,,,,-,,,,,,,
"Hartung, Billy",2,1,-,3,-,,-,1,-,1,-,-,-,-,1,,,,,1,-,-,,-,10.0
"Heatherley, Kurt",,,,,,,,,,,,,,,,,,,-,,,,,,
"Hill, Bradley",,,,,-,1,2,1,-,2,1,-,-,-,1,-,-,1,1,1,-,2,-,2,15.0
"Hodge, Luke",-,,,-,1,1,,,,,,,,-,-,-,-,-,-,2,2,1,-,-,7.0
"Howe, Daniel",,-,,1,,-,-,-,,,-,-,-,-,-,,,,,,,,-,,1.0
"Langford, Will",1,2,-,-,-,,2,-,1,2,,1,,,,,,-,-,-,,,,,9.0
"Lewis, Jordan",1,1,-,-,-,-,-,1,-,2,-,1,-,-,2,-,-,1,-,-,-,-,-,-,9.0
"Lovell, Kieran",,,,,,-,1,,,,,,,,,,,,,,,,,,1.0
"McEvoy, Ben",-,-,-,-,-,-,-,2,-,1,-,-,-,-,1,1,2,1,-,-,-,,1,1,10.0
"Mitchell, Sam",-,1,-,-,1,1,,-,-,-,-,,3,3,-,-,-,-,-,-,-,1,-,1,11.0
"OBrien, Tim",,,,1,-,-,1,-,-,-,-,1,-,-,,,-,-,-,,,,,,3.0
"ORourke, Jonathan",-,-,1,,,,,,,,,,,,,-,2,-,-,,,,,,3.0
"Pittonet, Marc",-,,,,,,,,,,,-,,,,,,,,,,-,,,
"Puopolo, Paul",1,-,-,-,2,-,-,1,1,2,-,3,2,1,1,-,-,,,1,-,-,1,-,16.0
"Rioli, Cyril",1,-,-,-,-,-,3,,-,-,1,-,1,,1,-,-,,1,2,1,3,1,2,17.0
"Schoenmakers, Ryan",-,-,-,,,,,,,,,,,,,,,,,,,1,1,2,4.0
"Shiels, Liam",,,1,-,-,-,1,-,1,-,-,1,-,-,-,,,,,1,1,2,-,-,8.0
"Sicily, James",1,1,1,1,1,-,-,1,-,1,-,-,-,-,-,1,-,-,-,,-,1,,-,9.0
"Smith, Isaac",-,-,2,-,-,2,-,-,1,-,-,2,-,-,-,1,1,1,-,1,-,-,-,-,11.0
"Spangher, Matthew",,,,,,,,,,-,,,,,,,,,,,,,,,
"Stewart, Kade",,,,,,,,,,,-,1,1,,,,,,,,,,,,2.0
"Stratton, Ben",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,,,,1,-,2.0
"Whitecross, Brendan",,,,,,,,,,,,,,,,-,-,-,2,1,-,-,1,-,4.0
Totals,9,10,9,7,8,9,16,9,5,16,4,12,7,8,9,5,8,6,6,13,7,13,9,11,216.0
Opponent,GE,WC,WB,SK,AD,GW,RI,FR,SY,BL,ME,ES,NM,GC,PA,SY,RI,CA,ME,NM,WC,CW,GE,WB,
