Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,Tot
"Alves, Stan",1,-,-,-,,,-,,-,-,-,-,,,-,-,-,-,-,-,,,-,-,-,1.0
"Baker, Phil",,,-,1,2,-,,,,,,,,,,,,,,,,,,,,3.0
"Blight, Malcolm",-,-,-,-,,-,-,2,2,2,-,,,,,,-,-,-,-,-,-,-,-,2,8.0
"Bond, Shane",,,-,-,,,,,,,,,,,,,,,,,,,,,,
"Boyse, Maurice",,,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,-,,-,-,-,
"Briedis, Arnold",-,-,,,,,,,,-,-,,1,-,-,1,-,,,,,,,,-,2.0
"Bryant, Kevin",-,-,-,-,,-,,,,,-,-,-,-,-,-,-,-,-,-,-,-,1,-,,1.0
"Byrne, John",-,1,-,-,-,,,-,,,,,,,,,,,,,,,,,,1.0
"Cassin, John",-,-,-,-,,-,,,,-,-,,,,,,,,-,-,-,-,-,1,-,1.0
"Cornes, Graham",1,1,,,,,,-,-,-,,,,,,,,,,,,,,,,2.0
"Crosswell, Brent",,,,,,,-,2,-,-,,-,-,-,-,,,,,,-,,,,-,2.0
"Dempsey, Gary",15,16,20,20,20,21,25,28,16,32,26,30,19,35,31,24,23,32,26,16,25,23,26,6,32,587.0
"Dench, David",-,-,-,-,-,-,-,-,,,,,,,,,,,,,-,-,-,-,-,
"Easton, Stephen",,,-,-,5,,-,,12,4,-,5,3,,,,7,5,9,,,,2,6,2,60.0
"Ebert, Russell",1,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,1,1,-,-,-,6.0
"Glendinning, Ross",-,-,,,-,1,-,,3,-,-,-,5,3,6,3,2,3,7,1,3,5,1,4,,47.0
"Good, Kerry",,,,,,,,-,,,-,-,,,,,,-,-,-,,-,,-,,
"Greig, Keith",-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,,,-,1.0
"Gumbleton, Frank",,,,,,,,,,,,,,,,,,,,-,,,,,,
"Henshaw, Ross",,,,,,,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,,,
"Icke, Stephen",,,-,-,1,-,-,1,-,-,,,,-,-,-,-,-,-,-,-,-,-,-,-,2.0
"Jarrott, Alan",,,,,-,1,-,,,,,-,-,-,-,-,-,-,-,-,-,1,-,-,-,2.0
"Law, John",-,-,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,,2.0
"McCann, Stephen",11,7,10,10,10,5,3,1,3,5,6,-,8,6,3,8,3,-,-,6,-,-,1,9,1,116.0
"Melrose, Graeme",-,-,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1.0
"Montgomery, Ken",,,,,-,-,1,,,-,,,,,,,,,,,,,,,-,1.0
"Murphy, John",,,,,,,,,,,,-,,,-,-,,,-,,-,,2,,,2.0
"Nettlefold, Bill",,,-,,-,-,-,-,-,,-,-,1,-,-,-,,-,,,,,,-,,1.0
"Nolan, Mick",,,,,,,,22,,,,,,-,,-,,,,13,10,2,,,,47.0
"Payne, Glenn",-,-,,,-,,,,-,-,-,,,,,,,,,,,,,,,
"Podolczak, Roger",,,,,,,,,,,,-,-,-,-,-,-,-,,,,,,,,
"Ramsay, Roy",-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,-,
"Schimmelbusch, Daryl",,,,,,,,,-,,,,-,-,-,-,-,,,,,-,,,,
"Schimmelbusch, Wayne",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Smith, Doug",-,-,,,,,,,,,,,,,,,,,,,,,,,,
"Sutton, Darryl",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Tanner, Xavier",,,,,,,,,1,1,-,,-,-,,,-,-,-,-,,-,-,-,-,2.0
Totals,29,25,31,32,38,28,29,56,37,44,32,35,38,44,41,36,35,40,42,38,39,32,33,27,37,898.0
Opponent,ES,FO,CW,GE,SM,RI,CA,FI,ME,HW,SK,ES,FO,GE,CW,SM,RI,CA,FI,ME,HW,SK,CW,CA,CW,
