Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R15,R16,R17,R18,R19,R20,R21,R22,R23,EF,SF,Tot
"Acres, Blake",-,-,1,-,-,-,1,,-,-,1,-,-,,,,-,-,-,1,-,-,-,-,4.0
"Aish, James",,-,-,-,-,-,1,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,1,-,4.0
"Amiss, Jye",,,,,,,,2,,,,,,,,,,,,,,,4,-,6.0
"Banfield, Bailey",1,-,2,-,1,-,-,4,-,-,-,1,-,2,-,2,1,-,-,,1,-,-,-,15.0
"Brayshaw, Andrew",-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,1,-,5.0
"Brodie, Will",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,2.0
"Chapman, Heath",-,-,-,-,-,,,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,
"Clark, Jordan",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Colyer, Travis",-,-,1,-,-,1,-,,-,-,1,-,-,1,-,-,-,-,-,,,,,,4.0
"Cox, Brennan",-,,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Crowden, Mitch",,,,,,,,,,,,-,,-,,,,,,,,,,,
"Darcy, Sean",,-,,-,3,2,,1,-,-,1,-,-,1,1,1,-,-,-,-,2,1,-,-,13.0
"Erasmus, Neil",,,-,-,,,,-,1,-,,,,,,,,,,,,,,,1.0
"Frederick, Michael",-,-,2,1,-,-,-,,-,-,-,2,,-,1,-,1,1,2,3,2,-,-,-,15.0
"Fyfe, Nat",,,,,,,,,,,,,1,-,1,4,-,2,,,,2,,,10.0
"Hamling, Joel",,-,,,,,,,,,,,,,,,,,,,,,,,
"Henry, Liam",-,,,,,,,-,,,,,,1,,-,,-,-,-,,,,,1.0
"Hughes, Ethan",,,,,,,,,,,,-,-,-,-,-,-,,,,,,,,
"Lobb, Rory",6,1,2,1,1,4,2,,-,-,3,5,2,2,4,2,3,,-,6,1,,3,1,49.0
"Logue, Griffin",-,-,,-,,-,-,,-,-,1,2,1,-,2,-,-,1,2,2,-,,-,1,12.0
"Meek, Lloyd",-,1,-,,,,-,,,,,-,,,,,,,,,,-,,,1.0
"Mundy, David",-,,,1,-,-,1,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,4.0
"ODriscoll, Nathan",,-,-,2,-,-,-,1,,,,,,,,,,,,-,-,-,-,1,4.0
"Pearce, Alex",-,-,-,,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,
"Ryan, Luke",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Schultz, Lachie",1,-,2,1,,3,1,2,1,2,1,-,-,1,1,1,-,-,1,-,1,1,-,2,22.0
"Serong, Caleb",-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Switkowski, Sam",-,-,-,1,3,1,-,2,,-,,,-,,,,,,,,-,-,-,-,7.0
"Taberner, Matthew",,,3,1,3,-,,,,-,1,,,2,2,-,2,2,1,3,,,,,20.0
"Treacy, Josh",1,,,,,,-,1,-,,,,,,,,,,,,,,,,2.0
"Tucker, Darcy",1,-,-,,-,-,-,-,-,,-,-,-,,,,,,,1,-,-,,,2.0
"Walker, Brandon",,,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Walters, Michael",-,1,1,1,3,-,2,1,,-,-,,1,,-,1,-,-,-,1,-,2,2,1,17.0
"Wilson, Nathan",,,,,,,,,,,,,,,-,-,,,,,,,,,
"Young, Hayden",-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
Totals,10,3,15,10,14,11,8,14,3,2,9,11,6,10,13,11,8,6,8,18,7,6,12,6,221.0
Opponent,AD,SK,WC,GW,ES,CA,GE,NM,GC,CW,ME,BL,HW,CA,PA,SK,SY,RI,ME,WB,WC,GW,WB,CW,
