Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,Tot
"Alessio, Steven",-,-,-,-,-,2,-,-,1,-,1,-,-,-,-,-,-,-,1,,,-,-,-,5.0
"Barnard, Paul",,,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,3.0
"Berbakov, Peter",-,-,2,-,-,-,-,-,,,,,,,,,,,,,,,,,2.0
"Bewick, Darren",2,1,3,-,-,2,-,-,2,-,-,4,-,3,-,-,2,-,2,2,-,2,-,-,25.0
"Blumfield, Justin",-,-,-,-,1,-,-,-,-,-,-,4,-,-,-,1,-,-,-,-,-,-,-,-,6.0
"Bolton, Mark",,,,-,,,,,,,,,,,,,,,,,,-,,,
"Caracella, Blake",-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,1,-,6.0
"Denham, Sean",,,,,-,-,,,,,,,,,,,,-,2,-,-,-,,,2.0
"Doolan, Ben",,,-,,-,,,-,-,-,-,-,,,,,,,,,,,,,
"Eastaugh, Simon",,,,,-,-,-,-,,-,,,,,,,,,,,,,,,
"Fletcher, Dustin",-,-,-,-,-,1,,,-,-,1,-,-,,,,-,2,-,1,-,4,-,-,9.0
"Fraser, Mark",-,1,-,-,-,-,-,,1,,,,-,-,-,-,-,,-,-,-,-,-,-,2.0
"Grgic, Ilija",,-,-,,,,,,,,,,,,,,,,,,,,,,
"Hardwick, Damien",2,-,-,1,,,-,-,2,1,-,-,-,-,-,,,-,-,-,-,-,1,-,7.0
"Heffernan, Chris",-,1,-,-,-,-,1,,,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,5.0
"Hird, James",-,-,,,,,,,,,,,,,,,,,,,,,,,
"Jacobs, Danny",,,,,,,,,,,,,,-,,,,,,,,,,,
"Johnson, Jason",,,,,-,,,,,,,,,,,-,,,,-,1,,,,1.0
"Johnson, Mark",4,-,,,,,,,,,,-,2,-,-,-,1,-,1,-,-,-,2,-,10.0
"Lalich, Judd",1,-,,,,,,,,,,,,-,-,1,-,-,,-,-,,,,2.0
"Lloyd, Matthew",-,-,-,1,1,-,-,-,-,-,-,2,-,,,-,1,-,-,-,-,-,-,-,5.0
"Long, Michael",4,5,4,-,,,,1,-,-,2,1,-,2,3,1,4,-,,-,-,-,-,-,27.0
"Lucas, Scott",-,-,-,1,-,-,-,2,-,-,,,,,,,,,,,,,,,3.0
"McVeigh, Mark",-,,-,-,,,,,-,-,-,,-,-,-,,,,,,,,,,
"Mercuri, Mark",2,-,1,2,6,,-,-,,1,2,-,-,1,1,-,1,1,-,-,1,,-,-,19.0
"Misiti, Joe",-,-,,,,-,-,1,-,-,-,-,1,-,-,1,-,-,-,,,,-,-,3.0
"Moorcroft, Gary",,,,,-,-,1,-,-,-,-,1,,,,-,-,-,-,-,2,-,-,-,4.0
"Prior, Michael",,,,,,-,3,-,4,-,-,1,-,-,-,1,-,1,,,,,1,-,11.0
"Ramanauskas, Adam",,,,,,,,-,-,,,,,,,,,,,,,,,,
"Rioli, Dean",,,-,,-,-,-,-,-,-,-,-,-,-,,,,,-,-,-,-,-,-,
"Solomon, Dean",,,,-,-,2,1,-,1,-,-,-,-,-,-,2,-,,-,,3,-,-,2,11.0
"Somerville, Peter",,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Symons, Michael",1,-,-,-,-,-,2,1,,,,,,,-,,,-,-,-,-,-,,,4.0
"Ukovic, Andrew",-,,,2,,,,,,,,,,-,-,2,-,1,,,,,,,5.0
"Wallis, Dean",-,-,1,-,-,-,1,-,-,,-,1,-,2,-,-,-,-,-,-,-,-,-,-,5.0
"Wellman, Sean",,1,-,-,-,-,-,1,-,-,2,-,1,,-,-,4,-,1,-,1,-,-,-,11.0
"Young, Barry",5,2,3,3,,5,-,,1,1,-,-,-,-,-,-,-,,-,-,,-,-,-,20.0
Totals,21,11,14,12,10,12,9,6,12,3,8,17,4,8,4,9,13,5,7,3,11,7,5,2,213.0
Opponent,CA,KA,SY,WC,CW,RI,ME,SK,HW,AD,GE,BL,WB,FR,PA,CA,KA,SY,WC,CW,RI,ME,SY,CA,
