Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,PF,Tot
"Alessio, Steven",4,3,2,8,4,4,4,1,8,5,1,2,3,1,5,2,4,2,5,,,3,1,-,72.0
"Barnard, Paul",,,-,2,-,3,-,-,-,1,-,1,2,-,-,-,3,6,2,1,1,1,1,2,26.0
"Berbakov, Peter",2,-,1,-,-,2,1,2,,,,,,,,,,,,,,,,,8.0
"Bewick, Darren",2,5,2,2,1,1,-,5,1,3,2,2,-,3,-,5,1,1,2,4,3,3,2,-,50.0
"Blumfield, Justin",2,-,1,3,1,-,2,-,3,3,1,-,2,4,-,2,4,2,-,4,6,3,2,2,47.0
"Bolton, Mark",,,,3,,,,,,,,,,,,,,,,,,1,,,4.0
"Caracella, Blake",-,3,1,-,1,2,-,2,-,1,1,1,2,-,1,1,2,2,3,3,1,-,2,2,31.0
"Denham, Sean",,,,,4,3,,,,,,,,,,,,6,3,7,4,2,,,29.0
"Doolan, Ben",,,3,,-,,,2,2,2,1,1,,,,,,,,,,,,,11.0
"Eastaugh, Simon",,,,,2,2,4,1,,1,,,,,,,,,,,,,,,10.0
"Fletcher, Dustin",-,1,1,-,1,1,,,2,-,-,1,-,,,,1,-,-,1,-,1,-,1,11.0
"Fraser, Mark",1,1,1,4,1,1,1,,1,,,,-,-,3,3,-,,3,-,2,5,-,2,29.0
"Grgic, Ilija",,1,3,,,,,,,,,,,,,,,,,,,,,,4.0
"Hardwick, Damien",-,2,-,2,,,1,3,6,2,1,2,2,1,-,,,1,1,2,-,-,-,3,29.0
"Heffernan, Chris",3,2,4,3,3,4,4,,,1,4,3,5,1,1,-,5,4,1,4,8,3,3,3,69.0
"Hird, James",4,1,,,,,,,,,,,,,,,,,,,,,,,5.0
"Jacobs, Danny",,,,,,,,,,,,,,-,,,,,,,,,,,
"Johnson, Jason",,,,,5,,,,,,,,,,,3,,,,3,-,,,,11.0
"Johnson, Mark",1,1,,,,,,,,,,-,2,3,4,3,4,1,3,-,2,-,2,-,26.0
"Lalich, Judd",-,-,,,,,,,,,,,,-,2,-,-,1,,1,-,,,,4.0
"Lloyd, Matthew",-,-,-,1,-,-,-,1,-,1,-,-,-,,,-,-,-,-,-,1,-,-,-,4.0
"Long, Michael",2,2,4,-,,,,4,3,3,-,8,4,1,3,-,5,3,,4,1,6,1,8,62.0
"Lucas, Scott",1,-,2,1,-,-,2,-,2,-,,,,,,,,,,,,,,,8.0
"McVeigh, Mark",-,,1,1,,,,,-,-,-,,1,-,-,,,,,,,,,,3.0
"Mercuri, Mark",4,3,-,1,6,,3,6,,-,5,5,3,3,2,1,-,2,2,3,3,,-,9,61.0
"Misiti, Joe",8,4,,,,3,7,4,4,7,2,3,-,2,1,3,4,7,7,,,,2,3,71.0
"Moorcroft, Gary",,,,,1,1,4,2,2,2,2,-,,,,-,5,-,2,2,-,2,-,1,26.0
"Prior, Michael",,,,,,-,-,-,-,2,1,1,1,1,1,1,2,1,,,,,1,-,12.0
"Ramanauskas, Adam",,,,,,,,-,-,,,,,,,,,,,,,,,,
"Rioli, Dean",,,-,,1,-,1,-,6,-,1,2,-,-,,,,,1,3,3,1,3,2,24.0
"Solomon, Dean",,,,1,1,1,-,-,3,1,3,1,2,-,2,1,1,,1,,-,1,-,-,19.0
"Somerville, Peter",,,,,,,,,,,3,4,-,3,3,1,2,1,1,4,1,2,6,1,32.0
"Symons, Michael",-,3,-,2,1,1,-,1,,,,,,,-,,,2,-,1,1,1,,,13.0
"Ukovic, Andrew",-,,,1,,,,,,,,,,-,-,-,-,1,,,,,,,2.0
"Wallis, Dean",-,1,-,2,-,-,1,-,-,,-,1,2,1,-,-,1,-,-,2,-,1,-,2,14.0
"Wellman, Sean",,-,-,-,1,-,3,2,1,5,3,-,-,,3,-,1,1,-,1,1,1,1,-,24.0
"Young, Barry",1,2,4,1,,1,1,,6,4,1,2,4,3,5,1,2,,3,-,,-,7,2,50.0
Totals,35,35,30,38,34,30,39,36,50,44,32,40,35,27,36,27,47,44,40,50,38,37,34,43,901.0
Opponent,CA,KA,SY,WC,CW,RI,ME,SK,HW,AD,GE,BL,WB,FR,PA,CA,KA,SY,WC,CW,RI,ME,SY,CA,
