Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,SF,Tot
"Apeness, Michael",,,,,,,,,,,,,,,-,-,,,,,,,,,
"Ballantyne, Hayden",-,-,-,-,-,,-,-,-,1,-,-,-,-,-,2,,1,-,,-,-,-,,4.0
"Barlow, Michael",-,-,,,,,-,-,-,2,-,-,1,-,-,-,-,-,-,1,,-,-,-,4.0
"Clarke, Zac",,,,3,-,1,1,1,-,3,1,-,-,1,-,1,-,-,1,1,1,-,2,-,17.0
"Crowley, Ryan",1,-,1,-,-,-,-,-,-,2,2,-,-,-,-,-,-,-,-,-,1,-,-,-,7.0
"Crozier, Hayden",,,1,-,,1,1,-,,,,,,,,,,,-,-,-,-,-,-,3.0
"Dawson, Zac",-,-,,-,-,-,-,,-,-,-,-,-,-,-,-,1,-,1,1,1,2,1,-,7.0
"Duffield, Paul",-,1,-,-,1,-,1,1,1,-,-,-,-,1,-,-,-,1,-,-,1,-,-,1,9.0
"Duffy, Max",,,,,,,,,,,,,,,,,,,-,-,,,,,
"Fyfe, Nat",1,-,,,4,-,1,5,1,1,2,2,1,1,-,-,-,3,1,1,,,1,-,25.0
"Griffin, Jonathon",,,,,,,,,,,,,,,,,-,,,,,,,,
"Hannath, Jack",1,-,-,,,,,,,,,,,,,,,,,,,,,,1.0
"Hill, Stephen",-,1,-,-,-,-,,-,-,-,-,-,-,1,,,,-,-,-,-,-,-,1,3.0
"Ibbotson, Garrick",,,-,,,,,,,-,1,1,1,-,1,,,-,,,-,2,3,2,11.0
"Johnson, Michael",-,-,-,-,-,-,1,2,1,1,2,,,,,1,1,-,-,-,-,-,,,9.0
"Mayne, Chris",-,-,-,,-,1,1,3,-,-,1,-,-,2,-,1,-,2,2,-,1,-,3,2,19.0
"McPharlin, Luke",-,1,1,1,-,1,2,,,1,1,,,,-,,1,1,-,,,,,,10.0
"Morabito, Anthony",,,,,,,,,,,,,,,-,1,1,,,,,,,,2.0
"Mundy, David",-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Mzungu, Tendai",-,-,-,-,1,2,2,1,-,1,1,1,-,-,1,-,1,-,,-,-,-,-,-,11.0
"Neale, Lachie",-,,-,-,-,-,1,1,1,-,-,1,-,-,-,2,-,-,-,-,-,-,-,-,6.0
"Pavlich, Matthew",2,1,2,1,3,1,2,2,2,3,2,1,-,-,,3,3,-,-,4,,1,1,2,36.0
"Pearce, Clancee",,,,1,-,-,-,-,,,,,-,-,-,-,,,,,,,,,1.0
"Pearce, Danyle",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Sandilands, Aaron",4,-,4,1,1,2,5,1,2,2,3,2,2,1,1,-,,-,1,1,2,3,2,1,41.0
"Sheridan, Tom",-,-,-,,,-,,,1,-,1,-,,,,,,,,,,,,,2.0
"Silvagni, Alex",,,,,,,,-,1,,,-,1,,,,,,,2,-,,-,,4.0
"Simpson, Josh",,,,-,,,,,,,,,,,,,,,,,,,,,
"Spurr, Lee",1,1,-,-,-,-,-,-,1,1,1,-,-,-,-,-,1,-,-,1,1,-,1,-,9.0
"Suban, Nick",,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,,-,-,,1,2.0
"Sutcliffe, Cam",-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Sylvia, Colin",,,,,,,,,,,,-,-,-,-,-,-,,,,,,,,
"Taberner, Matthew",,,,1,-,,,,,,,,,-,,,1,,,2,-,4,1,-,9.0
"Walters, Michael",-,2,-,,,,,,,,,,,,,,,,,-,1,-,1,1,5.0
"de Boer, Matt",-,1,-,-,-,-,-,1,1,,,,,,,,-,-,-,,-,,,-,3.0
Totals,10,8,9,8,11,9,18,18,12,19,18,8,6,7,3,11,10,9,6,14,9,12,16,11,262.0
Opponent,CW,GC,HW,ES,SY,NM,WC,PA,GE,WB,AD,RI,BL,WC,ME,GW,SK,CA,GE,HW,BL,PA,SY,PA,
