Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,SF,Tot
"Apeness, Michael",,,,,,,,,,,,,,,-,-,,,,,,,,,
"Ballantyne, Hayden",-,1,2,1,-,,-,-,-,1,-,-,-,-,-,-,,-,-,,1,1,-,,7.0
"Barlow, Michael",4,1,,,,,1,5,1,2,1,2,-,-,2,-,1,2,2,-,,1,1,1,27.0
"Clarke, Zac",,,,-,-,-,-,1,1,-,4,2,1,-,-,2,1,2,1,-,-,1,-,-,16.0
"Crowley, Ryan",-,-,-,-,1,-,-,2,1,4,1,-,1,3,-,-,2,-,-,1,-,1,2,1,20.0
"Crozier, Hayden",,,3,-,,1,-,-,,,,,,,,,,,1,-,-,-,1,-,6.0
"Dawson, Zac",2,3,,-,-,-,1,,-,1,-,1,-,1,2,-,-,-,1,-,1,3,2,-,18.0
"Duffield, Paul",3,7,2,-,2,2,7,3,3,8,7,4,2,5,2,1,4,2,2,-,1,4,7,6,84.0
"Duffy, Max",,,,,,,,,,,,,,,,,,,-,1,,,,,1.0
"Fyfe, Nat",-,1,,,3,4,1,1,2,1,2,3,1,1,-,1,1,1,1,-,,,-,-,24.0
"Griffin, Jonathon",,,,,,,,,,,,,,,,,-,,,,,,,,
"Hannath, Jack",-,-,-,,,,,,,,,,,,,,,,,,,,,,
"Hill, Stephen",1,1,2,1,2,-,,-,1,2,-,3,1,3,,,,1,6,1,3,2,2,3,35.0
"Ibbotson, Garrick",,,-,,,,,,,3,2,2,-,1,3,,,2,,,1,6,3,4,27.0
"Johnson, Michael",5,7,7,5,3,6,3,3,2,9,1,,,,,3,4,5,4,1,4,2,,,74.0
"Mayne, Chris",-,-,-,,1,-,1,-,-,1,-,-,1,-,-,2,2,1,-,-,-,-,-,-,9.0
"McPharlin, Luke",5,-,4,3,5,8,4,,,6,3,,,,4,,4,2,2,,,,,,50.0
"Morabito, Anthony",,,,,,,,,,,,,,,-,-,1,,,,,,,,1.0
"Mundy, David",1,3,1,-,5,1,2,1,2,1,4,1,2,-,1,1,2,1,1,3,1,1,2,5,42.0
"Mzungu, Tendai",3,1,-,-,1,1,2,4,5,5,1,1,-,5,1,4,7,-,,3,2,1,4,2,53.0
"Neale, Lachie",-,,-,3,2,1,1,3,-,-,2,1,-,-,2,-,1,1,2,-,1,1,4,1,26.0
"Pavlich, Matthew",1,-,-,1,-,-,-,-,-,-,-,1,-,-,,-,1,-,-,-,,-,-,-,4.0
"Pearce, Clancee",,,,-,1,-,-,1,,,,,1,-,1,2,,,,,,,,,6.0
"Pearce, Danyle",4,1,1,-,1,1,-,-,-,2,5,-,-,1,1,-,2,-,-,1,2,-,-,-,22.0
"Sandilands, Aaron",-,1,2,-,-,-,2,1,1,1,1,1,-,-,1,1,,-,1,-,1,-,1,-,15.0
"Sheridan, Tom",2,-,-,,,1,,,1,-,-,1,,,,,,,,,,,,,5.0
"Silvagni, Alex",,,,,,,,4,-,,,4,2,,,,,,,9,3,,1,,23.0
"Simpson, Josh",,,,1,,,,,,,,,,,,,,,,,,,,,1.0
"Spurr, Lee",3,5,4,2,2,5,-,3,8,5,3,2,-,4,2,-,2,3,5,-,4,5,3,5,75.0
"Suban, Nick",,1,-,-,1,-,-,2,-,3,2,-,-,-,1,-,-,-,2,,1,-,,-,13.0
"Sutcliffe, Cam",2,5,2,1,-,2,3,2,2,4,3,2,1,2,3,2,3,2,2,2,2,6,2,3,58.0
"Sylvia, Colin",,,,,,,,,,,,-,-,-,1,-,1,,,,,,,,2.0
"Taberner, Matthew",,,,-,-,,,,,,,,,5,,,1,,,-,-,-,-,1,7.0
"Walters, Michael",-,-,-,,,,,,,,,,,,,,,,,-,1,-,-,2,3.0
"de Boer, Matt",-,1,1,2,1,-,1,-,-,,,,,,,,-,1,2,,2,,,1,12.0
Totals,36,39,31,20,31,33,29,36,30,59,42,31,13,31,27,19,40,26,35,22,31,35,35,35,766.0
Opponent,CW,GC,HW,ES,SY,NM,WC,PA,GE,WB,AD,RI,BL,WC,ME,GW,SK,CA,GE,HW,BL,PA,SY,PA,
