Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,SF,Tot
"Apeness, Michael",,,,,,,,,,,,,,,1,-,,,,,,,,,1.0
"Ballantyne, Hayden",1,1,-,1,-,,2,1,2,1,1,1,2,-,1,3,,1,2,,4,1,1,,26.0
"Barlow, Michael",-,1,,,,,-,-,2,2,-,1,1,-,-,-,-,1,-,1,,-,-,-,9.0
"Clarke, Zac",,,,1,-,-,-,1,1,2,2,-,-,2,-,-,-,-,1,-,-,-,-,-,10.0
"Crowley, Ryan",-,-,2,-,-,-,-,-,-,-,1,-,1,-,-,-,-,1,-,-,-,-,-,-,5.0
"Crozier, Hayden",,,1,1,,-,1,-,,,,,,,,,,,-,2,-,1,-,-,6.0
"Dawson, Zac",-,-,,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Duffield, Paul",-,1,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,1,-,4.0
"Duffy, Max",,,,,,,,,,,,,,,,,,,1,-,,,,,1.0
"Fyfe, Nat",1,1,,,-,-,1,-,1,1,1,1,1,-,1,-,-,-,-,-,,,-,1,10.0
"Griffin, Jonathon",,,,,,,,,,,,,,,,,-,,,,,,,,
"Hannath, Jack",-,-,1,,,,,,,,,,,,,,,,,,,,,,1.0
"Hill, Stephen",1,-,-,-,1,1,,-,1,-,1,-,-,1,,,,-,1,1,1,-,-,2,11.0
"Ibbotson, Garrick",,,-,,,,,,,-,-,-,1,-,-,,,1,,,-,-,-,1,3.0
"Johnson, Michael",-,-,-,-,-,1,-,-,-,-,-,,,,,1,-,-,-,-,-,-,,,2.0
"Mayne, Chris",2,-,-,,-,-,-,2,-,1,1,1,1,-,-,1,-,-,-,-,-,-,1,1,11.0
"McPharlin, Luke",-,-,-,-,-,-,-,,,-,-,,,,-,,-,-,-,,,,,,
"Morabito, Anthony",,,,,,,,,,,,,,,1,-,-,,,,,,,,1.0
"Mundy, David",-,-,1,-,1,1,-,2,-,-,1,-,1,-,-,-,-,1,2,-,1,-,-,1,12.0
"Mzungu, Tendai",-,-,1,-,-,-,1,1,2,-,2,-,-,1,-,-,-,-,,-,1,-,-,-,9.0
"Neale, Lachie",-,,1,-,1,-,-,-,-,1,-,-,-,2,-,-,-,-,-,-,2,1,1,1,10.0
"Pavlich, Matthew",4,1,1,1,1,1,-,1,3,-,3,-,2,-,,1,-,-,1,1,,1,1,3,26.0
"Pearce, Clancee",,,,-,-,1,1,-,,,,,-,-,-,-,,,,,,,,,2.0
"Pearce, Danyle",1,-,1,1,-,2,-,-,1,3,-,-,-,2,1,1,1,2,1,-,1,-,-,-,18.0
"Sandilands, Aaron",-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,,-,1,-,-,2,1,-,6.0
"Sheridan, Tom",-,1,-,,,-,,,-,-,-,1,,,,,,,,,,,,,2.0
"Silvagni, Alex",,,,,,,,-,-,,,-,-,,,,,,,-,-,,-,,
"Simpson, Josh",,,,-,,,,,,,,,,,,,,,,,,,,,
"Spurr, Lee",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Suban, Nick",,2,-,-,-,1,-,1,1,-,-,-,-,1,-,-,-,1,-,,1,-,,1,9.0
"Sutcliffe, Cam",-,-,-,-,-,1,-,-,-,-,1,1,-,-,1,1,-,-,-,-,-,-,-,-,5.0
"Sylvia, Colin",,,,,,,,,,,,-,1,-,1,1,-,,,,,,,,3.0
"Taberner, Matthew",,,,-,-,,,,,,,,,-,,,1,,,-,2,1,1,1,6.0
"Walters, Michael",2,5,-,,,,,,,,,,,,,,,,,-,2,-,1,3,13.0
"de Boer, Matt",-,-,-,-,-,-,-,-,-,,,,,,,,-,1,-,,-,,,1,2.0
Totals,12,13,9,5,4,9,6,9,15,11,16,6,11,10,7,9,2,9,10,5,15,7,8,16,224.0
Opponent,CW,GC,HW,ES,SY,NM,WC,PA,GE,WB,AD,RI,BL,WC,ME,GW,SK,CA,GE,HW,BL,PA,SY,PA,
