Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,SF,Tot
"Apeness, Michael",,,,,,,,,,,,,,,-,1,,,,,,,,,1.0
"Ballantyne, Hayden",3,4,4,4,3,,5,1,5,3,1,3,2,4,2,2,,3,2,,5,1,4,,61.0
"Barlow, Michael",5,4,,,,,2,1,1,3,1,2,5,3,3,4,3,3,6,2,,2,3,3,56.0
"Clarke, Zac",,,,2,-,1,-,1,3,3,-,2,6,-,3,2,1,3,1,-,2,1,1,-,32.0
"Crowley, Ryan",3,3,1,2,1,1,3,4,3,3,2,-,2,1,-,1,5,2,1,1,-,3,1,-,43.0
"Crozier, Hayden",,,2,2,,3,2,1,,,,,,,,,,,2,1,4,1,2,5,25.0
"Dawson, Zac",1,-,,-,1,-,-,,-,1,2,-,-,-,2,-,-,2,-,1,1,-,-,-,11.0
"Duffield, Paul",-,2,-,3,2,3,2,1,3,-,7,3,3,2,2,1,1,2,1,2,1,-,2,2,45.0
"Duffy, Max",,,,,,,,,,,,,,,,,,,1,-,,,,,1.0
"Fyfe, Nat",2,3,,,2,6,-,3,3,3,1,2,7,5,5,6,6,4,4,2,,,5,-,69.0
"Griffin, Jonathon",,,,,,,,,,,,,,,,,-,,,,,,,,
"Hannath, Jack",1,-,3,,,,,,,,,,,,,,,,,,,,,,4.0
"Hill, Stephen",7,10,8,4,6,4,,1,4,8,6,4,7,5,,,,3,3,6,7,2,3,7,105.0
"Ibbotson, Garrick",,,1,,,,,,,1,2,-,1,2,5,,,1,,,3,-,-,4,20.0
"Johnson, Michael",2,2,1,2,1,4,3,2,2,1,1,,,,,4,-,2,-,3,-,-,,,30.0
"Mayne, Chris",2,2,1,,2,2,2,1,-,1,1,2,1,2,-,1,2,-,-,1,2,1,2,-,28.0
"McPharlin, Luke",-,2,-,3,-,1,1,,,-,1,,,,1,,-,1,-,,,,,,10.0
"Morabito, Anthony",,,,,,,,,,,,,,,1,4,-,,,,,,,,5.0
"Mundy, David",5,6,6,1,5,3,2,4,4,-,2,5,10,5,6,4,3,4,6,6,1,2,4,3,97.0
"Mzungu, Tendai",6,7,5,5,3,3,1,2,2,2,2,-,4,1,3,2,4,-,,2,7,2,2,4,69.0
"Neale, Lachie",1,,2,1,2,2,3,2,2,4,1,1,4,1,3,3,3,3,2,2,2,3,4,3,54.0
"Pavlich, Matthew",2,3,1,4,5,3,2,-,7,3,4,1,3,2,,4,1,-,2,8,,3,3,1,62.0
"Pearce, Clancee",,,,1,-,2,-,-,,,,,-,-,1,-,,,,,,,,,4.0
"Pearce, Danyle",10,4,6,5,7,9,7,4,6,3,5,2,7,5,5,4,3,4,8,5,5,8,2,3,127.0
"Sandilands, Aaron",2,2,1,-,1,3,1,1,1,-,1,-,1,1,3,1,,2,1,-,1,-,2,-,25.0
"Sheridan, Tom",1,2,-,,,-,,,3,1,-,2,,,,,,,,,,,,,9.0
"Silvagni, Alex",,,,,,,,1,-,,,1,2,,,,,,,2,-,,-,,6.0
"Simpson, Josh",,,,2,,,,,,,,,,,,,,,,,,,,,2.0
"Spurr, Lee",2,1,-,1,-,-,1,1,-,-,3,2,-,2,3,4,1,2,1,2,1,2,2,1,32.0
"Suban, Nick",,1,1,2,-,3,1,2,4,1,4,4,6,2,7,6,4,4,2,,-,3,,4,61.0
"Sutcliffe, Cam",5,-,-,1,3,1,3,2,3,-,3,1,-,1,3,-,-,1,2,1,2,1,2,2,37.0
"Sylvia, Colin",,,,,,,,,,,,-,1,1,2,3,1,,,,,,,,8.0
"Taberner, Matthew",,,,-,2,,,,,,,,,-,,,-,,,1,6,3,-,-,12.0
"Walters, Michael",2,1,4,,,,,,,,,,,,,,,,,4,3,3,3,3,23.0
"de Boer, Matt",3,2,2,-,2,1,3,2,-,,,,,,,,4,1,1,,-,,,4,25.0
Totals,65,61,49,45,48,55,44,37,56,41,50,37,72,45,60,57,42,47,46,52,53,41,47,49,1199.0
Opponent,CW,GC,HW,ES,SY,NM,WC,PA,GE,WB,AD,RI,BL,WC,ME,GW,SK,CA,GE,HW,BL,PA,SY,PA,
