Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,SF,Tot
"Bell, Peter",,,,,,,,,,-,-,,,,,,,-,-,,,,-,,
"Besanko, Neil",-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,
"Bonney, John",-,-,-,,-,-,,,,,,,,,,,,,,,,,,,
"Breen, Barry",,,-,,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,2.0
"Colling, Gary",-,-,4,-,-,1,-,1,-,-,-,-,-,1,-,-,-,1,2,-,1,1,-,-,12.0
"Corner, Ian",,,,-,-,-,-,,-,,,,,,,-,,,,,,,-,-,
"Davies, Russell",,,,,,,,,,,,-,-,-,-,,,-,-,-,-,-,,,
"Davis, Allan",-,-,-,-,-,,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Elliott, Glenn",1,-,-,1,,-,-,1,-,-,,,,,,-,-,-,-,-,-,-,-,-,3.0
"Elliott, Robert",,,,,,,,,,-,,,,,,,,,,,,,,,
"Ellis, David",,,,-,2,-,,,,,,,,,,,,,,,,1,,,3.0
"Galt, Rod",7,13,5,5,5,8,,,-,,8,8,18,9,17,17,14,14,24,10,5,8,21,8,224.0
"George, Ian",,,,,,,,-,-,-,-,-,,,,,-,,,,,,,,
"Grambeau, Shane",1,3,6,-,-,,13,10,14,8,,,,,,,,,-,-,,,,,55.0
"Harper, Allan",,,,,,,,,,,,-,-,-,-,,,,,,,,,,
"Judson, Wayne",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Lawrence, Barry",-,-,-,-,-,,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,,-,-,2.0
"Malthouse, Mick",,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,,,,,,
"Manzie, John",-,-,-,-,,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.0
"Moran, Jeff",-,-,-,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,
"Mynott, Brian",12,18,23,18,21,24,17,8,18,15,-,19,3,,3,16,-,1,,22,18,14,15,9,294.0
"Neale, Kevin",-,-,-,-,-,-,-,-,-,-,3,-,15,9,-,1,5,6,11,-,-,-,1,-,51.0
"ODea, Jim",-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,
"Payze, Travis",-,-,,-,-,,-,-,-,-,-,-,-,1,-,-,,,,,,,,,1.0
"Perovic, Val",,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,
"Rae, Stephen",,,,-,-,,,,,,,,,,,,,,,,,,,,
"Reynolds, Russell",-,-,-,-,-,-,-,-,-,-,4,1,1,-,-,-,-,-,,,-,1,-,-,7.0
"Sarau, Jeff",,,1,,,2,5,4,2,5,1,5,,2,4,7,2,,,,3,2,2,-,47.0
"Scott, Graham",,,,,,,-,-,,,,-,,,,,,,,-,-,-,,,
"Stephens, John",-,-,-,-,-,-,,,,,-,,-,,,,-,-,-,-,-,-,,-,
"Theodore, Stephen",-,-,,,,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,2,-,-,4.0
"Trott, Stuart",-,-,-,-,-,-,-,,-,-,-,,-,-,-,-,-,,-,-,-,-,-,-,
"Young, George",-,-,,,,,,,,,,,-,-,,,,-,-,-,1,-,-,-,1.0
Totals,21,34,39,24,28,35,37,24,35,28,18,33,38,22,25,41,21,22,37,33,29,29,39,17,709.0
Opponent,ME,FI,RI,CW,SM,ES,FO,GE,HW,NM,CA,ME,FI,CW,RI,SM,ES,FO,GE,HW,NM,CA,ES,RI,
