Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,EF,SF,Tot
"Bell, Peter",,,,,,,,,,-,-,,,,,,,-,-,,,,-,,
"Besanko, Neil",-,,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,
"Bonney, John",-,-,-,,-,-,,,,,,,,,,,,,,,,,,,
"Breen, Barry",,,-,,2,3,2,1,-,2,1,2,1,-,1,2,-,2,1,1,2,2,3,-,28.0
"Colling, Gary",-,2,-,-,-,1,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,1,-,6.0
"Corner, Ian",,,,-,1,1,-,,-,,,,,,,-,,,,,,,-,-,2.0
"Davies, Russell",,,,,,,,,,,,-,1,-,-,,,-,-,1,1,1,,,4.0
"Davis, Allan",3,3,3,2,1,,2,1,3,-,1,2,3,1,4,3,1,4,1,2,3,1,4,1,49.0
"Elliott, Glenn",-,-,-,-,,-,1,1,-,-,,,,,,-,-,-,1,2,2,3,2,-,12.0
"Elliott, Robert",,,,,,,,,,-,,,,,,,,,,,,,,,
"Ellis, David",,,,-,-,-,,,,,,,,,,,,,,,,-,,,
"Galt, Rod",1,5,-,-,1,2,,,-,,2,2,1,1,-,1,2,-,3,1,1,-,2,-,25.0
"George, Ian",,,,,,,,2,-,1,-,1,,,,,-,,,,,,,,4.0
"Grambeau, Shane",-,-,2,1,-,,1,2,1,-,,,,,,,,,-,-,,,,,7.0
"Harper, Allan",,,,,,,,,,,,-,-,-,-,,,,,,,,,,
"Judson, Wayne",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Lawrence, Barry",2,4,4,1,-,,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,12.0
"Malthouse, Mick",,-,-,-,-,-,1,1,,,-,-,-,-,-,-,-,-,-,,,,,,2.0
"Manzie, John",-,-,-,2,,-,-,-,1,-,1,-,-,-,-,-,1,-,1,1,-,-,-,2,9.0
"Moran, Jeff",-,2,-,-,-,1,,4,2,1,1,-,,1,-,1,-,1,1,-,-,-,3,2,20.0
"Mynott, Brian",-,-,-,1,-,2,-,-,1,-,-,1,-,,-,-,-,-,,-,1,2,1,1,10.0
"Neale, Kevin",-,-,-,-,-,-,-,-,-,-,4,1,5,4,3,3,1,1,-,-,-,-,-,-,22.0
"ODea, Jim",-,-,-,,-,-,-,-,,,,,,,,,,,,,,,,,
"Payze, Travis",-,-,,-,1,,-,2,-,1,-,1,-,-,-,-,,,,,,,,,5.0
"Perovic, Val",,,,,,,,,,,,,-,-,-,2,1,2,-,2,-,1,-,-,8.0
"Rae, Stephen",,,,-,-,,,,,,,,,,,,,,,,,,,,
"Reynolds, Russell",1,-,-,-,3,4,3,1,2,1,-,-,1,-,-,-,-,-,,,-,-,-,-,16.0
"Sarau, Jeff",,,-,,,1,-,1,-,-,-,-,,-,1,-,-,,,,-,-,-,-,3.0
"Scott, Graham",,,,,,,-,-,,,,-,,,,,,,,-,-,-,,,
"Stephens, John",2,4,3,1,1,-,,,,,3,,-,,,,3,1,1,1,1,2,,1,24.0
"Theodore, Stephen",1,-,,,,2,-,-,-,-,-,1,1,1,1,-,-,2,-,-,-,-,-,-,9.0
"Trott, Stuart",-,-,-,-,-,1,3,,-,1,-,,2,3,-,2,-,,-,1,2,-,2,1,18.0
"Young, George",4,-,,,,,,,,,,,5,1,,,,2,2,3,3,1,6,1,28.0
Totals,14,20,12,8,10,18,13,16,11,7,13,11,20,12,11,14,10,15,11,15,16,13,24,9,323.0
Opponent,ME,FI,RI,CW,SM,ES,FO,GE,HW,NM,CA,ME,FI,CW,RI,SM,ES,FO,GE,HW,NM,CA,ES,RI,
