Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,PF,Tot
"Baker, Steven",-,-,1,,,,,1,-,-,1,-,-,-,-,-,-,-,2,-,-,3,-,-,-,8.0
"Ball, Luke",-,3,1,3,4,-,-,2,-,2,-,1,1,1,4,-,-,1,-,1,-,-,1,1,-,26.0
"Black, Heath",3,2,-,-,9,3,-,,,,-,2,3,-,3,4,5,2,1,-,3,,1,,-,41.0
"Blake, Jason",-,-,-,,,,,-,-,-,,,-,1,-,-,-,-,-,-,-,1,-,-,-,2.0
"Clarke, Raphael",,,,,,,,,,,,,,,,,-,,,,,,,,,
"Clarke, Xavier",-,-,,,-,2,4,-,5,-,,1,1,2,1,,1,3,,1,-,3,5,-,,29.0
"Dal Santo, Nick",-,-,3,3,-,1,-,-,1,1,-,-,-,1,-,4,8,3,1,7,1,4,1,3,-,42.0
"Ferguson, Matthew",,,,,,,,,,,,,,,,-,-,-,-,-,,,,,,
"Fisher, Leigh",,,,,-,-,1,1,-,,,,,,,,,,,,,,,,,2.0
"Fisher, Sam",,,,,,,-,,,,,,,,-,-,2,4,-,-,,,,,,6.0
"Gehrig, Fraser",-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,1,-,-,-,-,1.0
"Goddard, Brendon",-,-,1,1,-,1,-,-,-,-,-,1,1,1,,1,1,5,-,3,2,9,1,-,-,28.0
"Gram, Jason",,,,,,,,,,,,,,,1,-,,,,,,,,,,1.0
"Guerra, Brent",,,,-,-,-,-,-,-,1,-,-,-,-,,-,-,-,-,,,,-,-,-,1.0
"Hamill, Aaron",-,-,-,,-,,-,-,-,-,-,-,,-,1,-,,-,1,-,-,2,,,,4.0
"Harvey, Robert",-,1,-,1,1,-,2,-,,1,-,1,-,-,-,-,1,3,1,1,1,,-,-,2,16.0
"Hayes, Lenny",-,-,3,1,6,2,,,1,1,-,-,-,-,-,-,-,2,-,3,2,3,1,-,-,25.0
"Hudghton, Max",,,,,,1,1,3,-,-,-,-,2,-,-,,,,,-,2,-,1,-,-,10.0
"Jones, Austinn",6,-,4,3,3,8,7,7,2,3,2,6,2,-,-,3,6,4,2,-,2,5,3,2,5,85.0
"Knobel, Trent",-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,,-,-,-,-,-,-,1.0
"Koschitzke, Justin",-,-,-,-,1,-,,-,-,-,-,-,-,,,,,,,,2,-,-,-,-,3.0
"Maguire, Matt",-,-,1,-,-,-,-,-,-,-,2,-,,,-,,,,,,,-,1,-,-,4.0
"Milne, Stephen",1,1,-,-,1,-,1,1,-,-,-,-,3,1,-,1,-,1,,,,1,,-,-,12.0
"Montagna, Leigh",,,,-,,,,,,,-,,,,,-,-,-,-,-,1,-,,,,1.0
"Moyle, Brett",,,,-,,,,,,,,,,,,,,,,,,,,,,
"Murray, Allan",,,,,,,,,,,,,,,,,,,-,,,,-,,,
"Peckett, Justin",1,-,2,1,-,,,,,,,,,,,-,2,1,1,,,,,1,2,11.0
"Penny, Luke",1,-,-,3,,-,-,-,-,-,-,-,-,-,-,,,,,-,-,-,-,-,-,4.0
"Powell, Stephen",1,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,,,,,-,-,,-,2,5.0
"Riewoldt, Nick",-,1,2,1,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.0
"Schwarze, Troy",,,-,-,1,-,-,-,1,-,-,,-,-,-,,,,-,-,-,-,-,,,2.0
"Stone, Nick",,,,,,,,,,,,,,,,,,,-,-,,,,,,
"Thompson, Andrew",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,2,-,-,-,1,4.0
"Voss, Brett",-,2,-,2,1,-,-,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.0
Totals,14,10,18,19,27,19,19,15,10,9,6,12,13,8,10,13,26,29,9,16,19,31,15,7,12,386.0
Opponent,GE,ES,RI,AD,KA,BL,FR,CW,WC,CA,SY,WB,HW,PA,ME,RI,ES,GE,AD,KA,BL,FR,BL,SY,PA,
