Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,Tot
"Baguley, Mark",,,,,,,,,,,,,,,-,-,-,-,-,,1,1,2.0
"Bellchambers, Tom",,,1,1,2,1,2,2,2,-,1,,,,1,1,1,1,4,2,1,,23.0
"Browne, Alex",,,,,,,,,,,,,,,,,-,-,-,-,1,-,1.0
"Carlisle, Jake",,2,-,,2,-,1,1,1,1,-,4,-,2,2,-,2,3,-,-,,,21.0
"Colyer, Travis",,,,,,-,-,,1,-,,,,,,,,-,1,,,,2.0
"Crameri, Stewart",2,2,1,3,1,-,1,3,1,-,-,1,1,,,2,,,-,1,-,1,20.0
"Davey, Alwyn",,,-,-,1,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,,1.0
"DellOlio, Cory",,,,-,-,,,,,,,-,1,,1,-,1,,,,,-,3.0
"Dempsey, Courtenay",2,-,-,,,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,4.0
"Dyson, Ricky",,,-,-,-,-,-,-,-,-,-,,,-,2,-,,,,,,,2.0
"Fletcher, Dustin",1,2,-,-,1,1,1,-,,2,1,2,-,-,-,-,-,,1,-,,,12.0
"Gumbleton, Scott",,,,,,,,,,,,,,,-,1,2,-,-,,-,,3.0
"Hardingham, Kyle",-,3,-,1,2,-,3,-,,1,-,-,1,1,-,1,1,-,-,-,1,1,16.0
"Heppell, Dyson",-,-,-,-,2,1,-,-,,,1,-,-,-,-,1,-,1,-,-,-,-,6.0
"Hibberd, Michael",5,1,1,2,-,,,,,,,-,1,-,-,,,,-,1,1,1,13.0
"Hille, David",2,-,,,,,,,,,,-,1,2,2,1,1,,,,,-,9.0
"Hocking, Heath",-,,-,-,-,-,-,-,-,-,-,-,2,-,,,-,-,1,-,-,,3.0
"Hooker, Cale",1,,,1,2,1,3,-,1,,2,-,1,1,2,-,,-,,3,-,1,19.0
"Howlett, Ben",-,-,-,-,2,-,-,-,-,-,-,-,1,-,-,-,-,-,,,,-,3.0
"Hurley, Michael",3,1,-,-,,,,2,-,1,1,1,-,-,,,,3,2,1,3,-,18.0
"Jetta, Leroy",-,-,-,-,-,-,-,1,,-,-,-,1,-,1,-,-,-,-,-,1,-,4.0
"Kavanagh, Elliott",,,,,,,,,,,,,,,,,-,,,,,,
"Lee, Brendan",,,,,,,,,,,,,,,,,,,-,-,,,
"Lonergan, Sam",,-,,-,-,-,-,-,-,-,-,,1,-,,,,-,-,-,,,1.0
"Lovett-Murray, Nathan",-,1,,,,1,-,-,2,-,2,-,-,-,-,-,-,-,1,,-,,7.0
"McVeigh, Mark",1,2,,,,,,,-,,,,,,,,,,,,,,3.0
"Melksham, Jake",1,-,-,-,-,1,2,-,-,-,-,-,-,-,-,-,-,1,1,-,1,-,7.0
"Merrett, Jackson",,,,,,,,,,,,,,,,,,,,,,-,
"Monfries, Angus",-,1,-,-,-,1,-,-,-,-,-,1,,,,-,1,,-,-,1,-,5.0
"Myers, David",1,-,,,,,,,,,-,1,-,-,1,1,,,,,,-,4.0
"OBrien, Nick",,,,,,,,,,,,,,,,,,,,,-,1,1.0
"Pears, Tayte",-,-,2,-,-,,,,-,-,,,,,,,,2,,,1,-,5.0
"Reimers, Kyle",,,-,,,,,,,,,-,-,-,-,,,,,,,,
"Ryder, Paddy",1,-,3,-,2,-,4,2,2,2,1,4,-,1,,,,,,2,,,24.0
"Slattery, Henry",,,,,,,,,-,,,,,,,,,-,,,,,
"Stanton, Brent",2,1,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,,,-,-,1,6.0
"Watson, Jobe",-,1,-,1,1,-,-,1,-,-,1,1,-,-,-,1,1,-,1,-,-,1,10.0
"Winderlich, Jason",,,,,,,,,,,,,,,,,-,2,,,,,2.0
"Zaharakis, David",-,-,1,-,-,-,-,-,-,-,,,,,,,,,,-,-,-,1.0
Totals,22,17,9,9,18,7,18,12,10,7,11,15,11,7,12,9,11,14,12,10,12,8,261.0
Opponent,NM,PA,GC,CA,CW,BL,WC,RI,GW,ME,SY,FR,WB,SK,PA,GE,HW,AD,NM,CA,RI,CW,
