Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,PF,GF,Tot
"Barrass, Tom",,,,,,,,,,,,,,,,-,-,,,,-,,,,,
"Bennell, Jamie",,1,,,-,-,-,-,-,,,,,,,,,,1,2,1,,,,,5.0
"Brown, Mitch",-,,,,,,,,,,,,,,,,,,,,,,,,,
"Butler, Sam",-,,-,1,1,-,-,-,-,-,1,,1,,,,,1,-,,,-,-,1,2,8.0
"Colledge, Brant",,,,,,,,,-,,,,,,,,,,,,,,,,,
"Cripps, Jamie",1,1,-,2,1,1,1,1,1,-,3,1,2,3,1,1,-,2,1,4,1,2,1,1,1,33.0
"Darling, Jack",,,,,,,,,,,-,-,-,2,-,1,-,-,-,1,1,-,-,-,-,5.0
"Duggan, Liam",,-,-,2,1,1,1,2,1,2,1,-,1,,,,,,,,,,,,,12.0
"Ellis, Xavier",,,,,,,,,,,-,-,1,2,-,2,-,3,-,-,-,1,-,1,1,11.0
"Gaff, Andrew",1,3,3,3,4,1,3,4,3,2,4,3,1,4,2,3,4,2,1,3,1,4,6,2,3,70.0
"Hill, Josh",,,-,-,-,3,1,2,-,2,2,-,-,-,-,1,-,,2,1,-,-,-,1,2,17.0
"Hurn, Shannon",1,1,-,1,1,1,-,-,3,-,1,-,-,1,1,1,2,-,-,-,1,-,3,1,1,20.0
"Hutchings, Mark",,,,,,,3,,,,,,,2,1,4,1,5,-,5,2,4,6,2,3,38.0
"Kennedy, Josh",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,2,-,5.0
"Lamb, Tom",1,,,,,,,,,,,,,,,,,,,,,,,,,1.0
"LeCras, Mark",2,2,-,5,1,6,1,-,6,3,2,2,1,1,4,5,2,3,,2,3,-,1,-,3,55.0
"Lycett, Scott",1,1,1,2,,,,,,,,,,,,,,7,-,,,,,,,12.0
"Masten, Chris",2,-,5,2,2,1,4,2,5,4,2,-,1,-,2,3,2,3,-,,,-,,-,2,42.0
"McGinnity, Patrick",-,-,1,,-,,,,,,,,,,,,,-,3,-,-,,-,,,4.0
"McGovern, Jeremy",1,-,-,-,-,-,,1,-,-,-,-,-,-,-,,,-,,,-,-,-,-,-,2.0
"McInnes, Fraser",,,,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,
"Naitanui, Nic",3,3,2,3,3,3,3,6,7,4,6,3,6,7,2,3,4,,,6,1,4,5,6,3,93.0
"Nelson, Jackson",-,1,-,-,,-,-,2,-,-,,,,,,,,,,-,,-,,,,3.0
"Newman, Murray",,,,,,,,,,,,,,,,,,,,-,2,,,,,2.0
"Priddis, Matt",8,10,6,9,5,9,4,8,8,4,11,8,6,7,8,7,12,7,6,7,10,9,,7,7,183.0
"Rosa, Matt",1,1,-,2,,,,,,,,1,,-,-,-,-,2,6,4,1,-,2,-,2,22.0
"Schofield, Will",,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,-,-,-,1.0
"Selwood, Scott",3,,,,,,,2,4,2,4,5,2,5,-,1,4,2,,,,,5,,,39.0
"Sheed, Dom",-,6,1,3,2,-,2,,,2,-,3,8,3,1,3,3,2,3,1,4,4,1,1,2,55.0
"Sheppard, Brad",1,1,1,-,-,1,-,-,2,1,1,-,-,1,-,-,-,-,-,-,1,-,-,-,1,11.0
"Shuey, Luke",6,10,2,3,9,3,4,9,4,8,6,8,5,9,5,4,8,4,7,7,7,6,6,6,6,152.0
"Sinclair, Callum",,,,,-,1,-,2,3,3,3,1,1,-,2,3,2,,2,4,-,2,2,3,-,34.0
"Tunbridge, Simon",,2,,,,,,,,,,,,,,,,,,,,,,,,2.0
"Wellingham, Sharrod",-,3,1,1,1,1,-,1,-,-,-,-,-,-,-,-,-,-,-,1,,2,-,1,1,13.0
"Yeo, Elliot",-,-,3,5,2,1,6,1,,2,4,4,4,4,2,3,-,1,1,-,-,1,2,1,1,48.0
Totals,33,47,26,44,33,33,33,43,47,39,51,39,40,51,31,45,45,44,34,48,36,39,40,36,41,998.0
Opponent,WB,CA,FR,BL,GW,PA,GC,SK,GE,NM,ES,RI,ME,AD,CW,SY,GC,HW,FR,WB,AD,SK,HW,NM,HW,
