Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,Tot
"Angus, Geoff",,,,,,,,,,,,,,1,-,1,-,,2.0
"Arthur, Graham",1,-,1,1,3,1,-,-,3,2,1,1,2,,1,1,2,3,23.0
"Beck, Ken",,,3,4,6,-,3,3,3,4,1,3,2,3,3,1,3,2,44.0
"Blood, Michael",,,,,,,,,,,,,,,-,-,1,3,4.0
"Bremner, Ian",,-,,-,,,,,-,2,,-,,3,1,2,2,3,13.0
"Browne, Morton",4,1,,,,,,,,,,,,,,,,,5.0
"Browne, Richard",,-,,1,1,1,4,2,-,2,1,,,,,,,,12.0
"Chilton, Peter",,,,3,3,1,-,,,,,,,,,,,1,8.0
"Crimmins, Peter",,,,,3,1,1,1,1,2,1,1,4,1,-,2,3,2,23.0
"Crowe, Vin",1,,1,2,,,3,2,2,1,1,,,,,,2,2,17.0
"Dunshea, John",-,-,1,-,1,1,-,-,,,1,,4,1,-,1,-,2,12.0
"Ferguson, Neil",3,2,-,,,,2,4,1,,,,-,3,2,-,,,17.0
"Gardner, John",2,1,-,-,2,-,3,2,2,,,2,2,,,3,1,1,21.0
"Gay, Terry",5,-,3,1,3,-,3,,,-,3,4,1,1,-,,1,4,29.0
"Gordes, Norm",2,3,5,-,-,-,,-,,3,2,1,-,,,,,,16.0
"Growcott, Ross",2,,,,,,,,,,,,,,,,,,2.0
"Horkings, Ray",,,-,2,2,,,,-,,1,1,4,-,1,,3,,14.0
"Hudson, Peter",,-,4,1,1,1,-,-,1,-,1,1,-,-,-,2,4,1,17.0
"Jenkins, Dennis",,,,,,,,,,,8,1,4,2,1,1,1,4,22.0
"Johnson, Ted",2,2,5,,,,,,-,3,3,4,4,-,-,1,,,24.0
"Keddie, Bob",1,-,1,1,3,3,4,-,2,-,3,1,1,-,3,2,2,3,30.0
"Lade, Phil",,,,,,,,1,,,,,,,,,,,1.0
"Law, Ian",3,,1,2,-,,,-,,,,,,,,,,,6.0
"Leng, Dave",,,,,,,,,,,,,,,,,-,,
"Lester, Garry",,,,,,3,,,,-,5,2,2,1,3,-,1,4,21.0
"Mares, Daryl",,,,,,,,,,,,,,,,1,,,1.0
"McLean, Kevin",1,1,,,,,,,,,,,,,,,,,2.0
"Meagher, Des",3,1,4,4,4,2,4,-,4,3,,2,3,-,3,1,,2,40.0
"Olsson, Rod",-,4,4,-,-,3,2,-,2,2,-,1,1,1,-,2,1,-,23.0
"Parkin, David",2,1,1,-,4,2,1,2,5,-,1,1,1,-,,,,-,21.0
"Poole, Reg",1,6,1,1,1,2,1,-,-,,3,,-,3,-,1,2,6,28.0
"Porter, Michael",2,-,1,3,1,,4,-,,,,,,,,,,,11.0
"Reid, Bruce",,,,,,1,,,,,,,,,,,,,1.0
"Robson, Rodney",,,,,,,,,1,,,,,,,,,,1.0
"Ryan, Peter",,,,,,,,,,-,,,,,,,,,
"Scott, Don",,,,,2,5,2,,,,,8,2,7,4,4,3,,37.0
"Smith, Norman",,,,,,3,3,2,1,1,,,,,,,,,10.0
"Smith, Wes",-,-,-,-,,-,,,,1,1,-,,,,,,1,3.0
"Wilson, Ray",1,1,1,,2,,3,1,1,1,3,1,1,-,2,1,2,2,23.0
"Wynd, Phil",,,,,,,,,1,1,2,-,,-,,,,,4.0
Totals,36,23,37,26,42,30,43,20,30,28,42,35,38,27,24,27,34,46,588.0
Opponent,SM,CA,GE,SK,RI,NM,FI,ME,ES,CW,FO,SM,CA,GE,SK,RI,NM,FI,
