Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,EF,Tot
"Adams, Leigh",-,-,2,3,2,-,2,3,7,1,1,3,1,1,2,2,2,,-,,,,,32.0
"Anthony, Liam",-,1,-,1,-,2,1,,,,,-,-,-,-,-,1,1,-,-,1,1,2,11.0
"Atley, Shaun",3,1,2,3,4,4,1,-,3,2,2,5,3,1,2,3,2,2,-,1,2,1,1,48.0
"Bastinac, Ryan",-,1,-,1,2,-,-,2,2,-,-,-,2,-,-,-,1,2,4,-,3,-,-,20.0
"Black, Aaron",,,,,,,,,-,-,1,,,,,,,,,,,,,1.0
"Campbell, Matt",-,3,1,1,,,,,,,,,-,1,-,-,-,1,-,1,-,3,1,12.0
"Cunnington, Ben",-,2,3,2,1,1,3,1,-,-,1,-,,,,3,3,6,-,-,1,1,1,29.0
"Delaney, Cameron",,5,,,,,6,1,1,4,,,,,,,,,,,,,,17.0
"Delaney, Luke",,,4,4,5,12,7,4,7,3,,,11,6,,,,,,8,4,10,,85.0
"Edwards, Aaron",3,-,1,-,1,-,1,,-,3,,,,,,,,,,,,,,9.0
"Firrito, Michael",9,5,5,10,4,4,7,2,2,1,4,2,2,6,2,3,3,7,4,5,2,2,5,96.0
"Garlett, Cruize",,,,,,,,,-,-,,,,,,,,4,-,3,-,-,,7.0
"Gibson, Sam",,,,,,,,,,,-,-,-,1,-,1,-,-,2,3,1,1,2,11.0
"Goldstein, Todd",3,5,3,1,,,4,3,4,3,2,1,9,4,1,3,2,4,3,2,2,6,-,65.0
"Greenwood, Levi",,,,,-,,,-,-,1,-,,,,,,,,,,,,,1.0
"Grima, Nathan",,,,,,,,5,12,14,5,8,5,12,11,7,6,9,6,,,,5,105.0
"Hansen, Lachlan",,,,,,,,,,,,3,1,-,-,-,1,1,3,4,2,-,-,15.0
"Harper, Kieran",2,-,1,-,1,-,-,1,-,-,-,1,-,-,-,1,1,2,-,-,2,1,-,13.0
"Harvey, Brent",-,1,-,-,1,-,2,2,2,1,2,1,1,3,2,3,1,1,2,1,-,-,2,28.0
"Macmillan, Jamie",2,-,1,3,-,-,1,1,1,-,4,-,1,1,1,1,1,3,-,-,-,1,-,22.0
"McIntosh, Hamish",2,-,1,3,3,-,-,,,,,,,,,,,,,,,,,9.0
"McKenzie, Brad",,,,,,,-,-,,,,,,,,,,,,,,,,
"McMahon, Scott",8,3,3,11,,,,,,,8,4,5,6,2,4,4,6,7,10,7,4,5,97.0
"Mullett, Aaron",1,-,,,-,-,,,,,,,,,,,,1,,,,1,,3.0
"Pedersen, Cameron",,,,,,1,,3,,,,,,,,,,,,,,,,4.0
"Petrie, Drew",5,1,3,5,3,2,1,9,3,2,2,-,2,-,-,-,1,3,3,1,4,2,3,55.0
"Swallow, Andrew",1,4,-,1,2,1,-,2,3,3,-,4,1,-,2,1,1,3,2,-,3,2,1,37.0
"Tarrant, Robbie",2,,,,1,1,,,,,2,2,-,3,4,1,1,-,5,2,-,2,-,26.0
"Thomas, Lindsay",3,-,2,2,2,1,1,-,,,-,-,-,1,1,4,1,,,-,1,1,-,20.0
"Thompson, Scott",5,8,6,11,5,4,7,6,7,2,6,9,,,5,8,3,9,4,3,5,10,4,127.0
"Warren, Ben",,,,,,,,-,,,,,,,,,,,,,,,,
"Wells, Daniel",1,2,1,3,2,2,-,1,2,1,4,4,2,2,2,2,3,2,-,,,,4,40.0
"Wright, Sam",2,2,4,5,1,5,7,,-,1,1,1,1,3,-,2,1,4,1,2,4,,1,48.0
"Ziebell, Jack",,,-,5,3,-,2,3,-,1,2,-,3,1,-,,,,,2,2,1,2,27.0
Totals,52,44,43,75,43,40,53,49,56,43,47,48,50,52,37,49,39,71,46,48,46,50,39,1120.0
Opponent,ES,GW,GE,SY,GC,WC,WB,PA,BL,HW,GC,AD,SK,WC,CA,RI,ME,WB,ES,CW,FR,GW,WC,
