Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,Tot
"Ackland, Cain",1,1,3,-,1,2,2,1,1,2,3,2,-,,,2,-,2,4,2,1,1,31.0
"Anderson, Joe",,,,-,4,6,,,1,1,,,,,,,,,,,,,12.0
"Austin, Mark",,,,,,,,,,,,,,,,,,,,,,5,5.0
"Bannister, Jordan",,,,,,,,,,6,1,5,1,,-,1,3,3,-,1,-,-,21.0
"Bentick, Adam",-,2,3,-,-,-,-,1,1,2,2,1,-,2,2,1,,2,,3,2,1,25.0
"Betts, Eddie",-,-,2,1,2,2,4,2,,,,,-,2,1,,-,-,3,2,1,4,26.0
"Blackwell, Luke",,,,,,2,,3,3,3,-,-,,,,2,-,-,1,2,,,16.0
"Bower, Paul",,,,,,,1,,,,,,,8,1,5,4,3,1,3,2,3,31.0
"Carrazzo, Andrew",2,-,1,-,2,3,1,2,2,1,3,1,2,1,-,2,3,1,1,1,1,-,30.0
"Cloke, Cameron",2,2,4,1,2,1,,,,,,,,,,,,,,,,,12.0
"Fevola, Brendan",3,3,1,4,3,-,1,1,2,2,2,-,-,,1,1,3,2,-,-,,,29.0
"Fisher, Brad",2,-,-,2,,,-,-,1,1,1,1,1,2,-,2,-,1,1,1,1,,17.0
"Gibbs, Bryce",3,6,2,4,4,1,2,4,3,6,3,2,5,3,1,2,-,1,1,1,1,4,59.0
"Grigg, Shaun",,,,,,,,,,,,,,2,,,,-,2,,1,4,9.0
"Hampson, Shaun",,,,,,,,,,,,,,,,,,,,,1,-,1.0
"Hartlett, Adam",,,,,,,,,2,,,,3,6,1,,,,,,,,12.0
"Houlihan, Ryan",2,1,1,2,-,4,3,5,1,-,-,2,1,1,5,1,1,3,-,2,,-,35.0
"Jackson, Ryan",,,,,-,,,,,,,,,,,,3,2,-,3,1,4,13.0
"Jamison, Michael",,,,,,,,,,,,,,,,,,9,8,6,6,12,41.0
"Kennedy, Josh",1,3,-,1,1,-,1,,1,,,,,2,2,-,,,,,-,3,15.0
"Koutoufides, Anthony",,,,,,,-,1,-,1,2,-,2,-,1,1,-,,,,,,8.0
"Lappin, Matthew",-,-,3,4,-,1,2,-,5,-,1,-,4,3,-,-,2,,,3,,,28.0
"Murphy, Marc",-,5,1,1,-,4,1,1,2,-,1,1,1,1,1,-,1,1,2,-,3,-,27.0
"OhAilpin, Setanta",7,7,7,9,6,1,2,2,5,2,1,1,1,4,4,3,2,4,1,3,6,3,81.0
"Russell, Jordan",3,-,3,-,3,4,2,1,,,1,4,2,3,,2,1,-,1,,2,3,35.0
"Saddington, Jason",,,,,,,5,6,4,9,9,1,1,,,,8,8,6,7,1,,65.0
"Scotland, Heath",2,4,3,2,1,4,2,1,6,1,3,1,1,3,1,2,3,2,2,1,2,4,51.0
"Simpson, Kade",1,3,3,7,4,4,2,5,1,1,1,2,2,2,3,-,3,3,-,2,-,3,52.0
"Stevens, Nick",1,1,3,,,,,,,,,,,,,,,,,,,,5.0
"Thornton, Bret",3,4,2,3,3,3,,-,7,1,7,4,3,6,5,2,4,3,1,,,,61.0
"Waite, Jarrad",2,3,3,-,4,13,5,1,2,4,5,-,-,7,6,9,5,3,1,11,8,3,95.0
"Walker, Andrew",4,2,4,5,4,3,1,4,2,7,1,3,,3,5,1,,,2,6,-,2,59.0
"Whitnall, Lance",1,3,2,4,1,1,7,1,-,-,3,2,,,,,,,,3,3,-,31.0
"Wiggins, Simon",-,2,1,-,2,,,,,1,1,-,1,9,3,5,1,,,,,,26.0
"Young, Ross",,,,,,3,3,-,,,,,-,1,1,,,,,,,,8.0
Totals,40,52,52,50,47,62,47,42,52,51,51,33,31,71,44,44,47,53,38,63,43,59,1072.0
Opponent,RI,GE,ES,WC,BL,SK,CW,KA,AD,WB,PA,HW,FR,ME,SY,BL,SK,CW,PA,ES,KA,ME,
