Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,Tot
"Alvey, Mark",,,,,,,,,,,,,,,,,,,,,,2,2,,4.0
"Brown, Nathan",2,1,3,-,,-,-,-,2,-,2,-,-,-,1,-,-,-,-,-,-,2,1,,14.0
"Cameron, Leon",1,1,1,-,-,1,,,1,2,2,-,1,-,-,-,-,-,,,,,,1,11.0
"Contessa, Adam",,,,,-,1,2,1,-,1,-,-,,,,,,-,-,-,,-,,,5.0
"Cook, James",-,1,,2,1,1,-,1,1,1,-,,,1,-,1,1,2,-,1,-,1,,,15.0
"Cox, Simon",-,-,-,,,,-,,,,,,,,,,,,,,,,,,
"Croft, Matthew",-,,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,2.0
"Curley, Todd",-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,2.0
"Darcy, Luke",-,-,1,1,-,-,-,1,1,-,1,-,-,1,-,-,-,2,-,3,-,1,1,2,15.0
"Dent, Matthew",-,-,,,1,-,-,-,-,-,-,-,-,-,,,,,-,-,-,,,1,2.0
"Dimattina, Paul",-,1,-,-,1,-,-,-,-,-,-,2,-,-,-,-,-,,,,-,-,1,-,5.0
"Ellis, Craig",,1,1,-,-,-,,1,-,,-,-,-,,,,-,,-,-,-,-,-,-,3.0
"Garlick, Simon",1,-,-,-,-,-,-,-,-,-,1,1,-,1,1,-,1,-,1,-,-,,-,-,7.0
"Grant, Chris",2,1,-,1,2,1,-,2,-,1,2,2,3,3,-,1,2,1,1,1,-,-,1,2,29.0
"Hudson, Paul",-,1,1,-,3,-,3,2,-,-,-,,,1,3,1,1,1,1,2,2,2,1,1,26.0
"Hunter, Kingsley",,,,,,,,,,,,1,,,,,,,,,,,,,1.0
"Johnson, Brad",-,4,1,1,1,2,2,2,-,-,2,-,-,-,1,2,-,-,-,-,1,-,1,1,21.0
"Kolyniuk, Steven",,,,,,,,,,,,,,,,,,,,,1,3,1,1,6.0
"Kretiuk, Steven",,,,,,,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,
"Liberatore, Tony",-,-,1,-,-,-,-,-,-,-,,,,-,-,-,-,-,1,-,1,-,-,-,3.0
"Macri, Christin",,,,,,,,,,,,,,,,,,-,1,1,,,,,2.0
"Mahoney, Josh",-,-,-,-,-,-,,,,,,-,,,,,,,,,,,,,
"Martin, Michael",1,-,1,-,,,,,,,,,1,,1,-,,,,,,,,,4.0
"Montgomery, Brett",2,-,-,,-,-,-,1,1,-,-,-,-,-,1,1,-,-,-,-,2,-,-,-,8.0
"Plunkett, Jim",,,,,,,,,,,,-,-,,,,,,,,,,,,
"Powell, Stephen",,,,1,-,2,2,2,1,-,1,-,-,1,1,1,2,1,-,-,1,-,-,-,16.0
"Robbins, Matthew",,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,-,
"Romero, Jose",,,1,-,,,,,,,,,,,,,,-,-,-,-,-,-,-,1.0
"Smith, Rohan",3,-,-,-,2,-,-,-,-,1,1,1,1,2,2,4,1,-,-,1,-,-,1,2,22.0
"Southern, Daniel",-,-,-,-,-,,,,,,,,-,-,-,-,-,-,-,-,-,-,1,-,1.0
"West, Scott",-,-,-,1,2,1,-,-,-,1,-,-,-,-,-,-,-,-,,,,-,-,-,5.0
"Winmar, Nicky",-,-,-,-,-,-,1,1,,-,3,2,1,1,1,-,-,,2,2,-,-,-,,14.0
"Wynd, Scott",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,
Totals,12,11,11,7,13,9,10,14,7,8,15,10,8,11,12,11,9,7,7,11,8,11,11,11,244.0
Opponent,AD,GE,CA,SK,RI,WC,PA,ME,CW,BL,HW,FR,ES,SY,KA,AD,GE,CA,SK,RI,WC,PA,WC,BL,
