Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,Tot
"Armstrong, Steven",,,,1,1,-,2,,1,1,,,,-,1,,-,-,-,1,1,-,9.0
"Braun, Michael",1,-,-,-,-,1,-,-,1,-,-,,-,,-,,-,-,1,-,-,,4.0
"Butler, Sam",,,,,,,,,,,-,-,-,,,,,,,,-,-,
"Cox, Dean",1,1,-,-,1,-,-,-,2,2,-,-,1,1,-,-,-,-,-,-,-,-,9.0
"Davis, Ryan",,,,,,,,1,-,,-,-,,-,-,-,,,1,-,2,-,4.0
"Ebert, Brad",,-,1,,,-,-,-,1,-,,-,-,-,-,-,3,-,,-,,,5.0
"Embley, Andrew",-,-,-,,-,-,1,-,2,-,-,1,-,-,1,-,-,-,-,-,1,1,7.0
"Fletcher, Chad",1,-,-,,-,,-,-,-,-,-,,-,,,-,-,-,1,-,-,1,3.0
"Glass, Darren",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,
"Graham, Jaymie",-,-,,,,,-,-,,,-,,,-,,,,,,,,,
"Hansen, Ashley",-,1,-,-,,,,,,,,,-,4,1,2,-,2,-,,-,1,11.0
"Houlihan, Tim",,,,,,,,,-,-,-,-,-,-,-,-,,,,,,,
"Hunter, Adam",1,1,-,-,-,-,,,,,1,3,1,1,-,,,,,,,,8.0
"Hurn, Shannon",-,-,1,-,-,-,,,,,,,,,,,,,,,,,1.0
"Jones, Brett",-,-,-,-,-,-,-,-,-,-,-,-,-,,-,,,,,,,,
"Jones, Chad",,,,,1,3,1,,,,,,,,,,,,,,,,5.0
"Kennedy, Josh",,,,,,1,2,2,1,1,,,,,-,-,,,,,,,7.0
"Kerr, Daniel",-,1,-,-,1,1,,,,1,2,,-,-,-,,,,,,,,6.0
"LeCras, Mark",2,,,,,,,,,,,3,3,-,1,2,4,4,1,1,,2,23.0
"Lynch, Quinten",1,1,2,-,2,2,1,2,-,3,1,-,-,-,1,2,1,1,1,1,1,-,23.0
"Mackenzie, Eric",,,,,,,,,,,,,,,,-,-,-,-,-,-,-,
"Maister, Beau",,,,,,,,,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1.0
"Masten, Chris",,-,,-,-,-,-,-,1,,-,-,,,,,,,,,,,1.0
"McKinley, Ben",,,3,4,5,2,-,2,2,1,,,-,2,3,1,1,2,7,2,3,2,42.0
"McNamara, Jamie",,,,-,,,-,,,,,-,,-,,1,-,-,-,-,-,1,2.0
"Nicoski, Mark",-,-,-,-,-,,-,-,,,1,-,-,-,-,-,1,-,-,-,-,-,2.0
"Notte, Tony",,,,,,,,,,,,,,,,,,,,-,-,,
"Priddis, Matt",-,-,1,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2.0
"Rosa, Matt",-,,,-,-,-,1,-,-,-,,,,,,,,,,,,,1.0
"Schofield, Will",,,,,,-,1,-,-,-,,-,-,-,,,,,,,,-,1.0
"Seaby, Mark",2,-,-,-,-,,,-,,,1,-,,,,,1,1,-,-,1,-,6.0
"Selwood, Adam",-,-,-,-,2,-,1,-,-,-,1,-,-,-,-,-,-,-,2,-,-,1,7.0
"Selwood, Scott",,,-,-,,,,,,,,,,,,-,1,1,-,-,-,-,2.0
"Spangher, Matthew",,,,-,1,,,,,,,,,,,,-,,-,-,-,-,1.0
"Staker, Brent",1,1,-,-,,-,,3,1,-,2,1,,1,,-,3,-,,,,,13.0
"Stenglein, Tyson",-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Waters, Beau",2,-,1,-,-,-,-,,,1,,,,,,,,,,,,,4.0
"Wirrpanda, David",2,2,1,,2,1,-,1,2,-,2,4,-,,3,1,-,1,3,,,,25.0
Totals,14,8,10,5,16,11,10,12,14,10,11,13,5,9,11,9,15,12,17,5,9,10,236.0
Opponent,BL,AD,FR,SY,PA,WB,CA,NM,AD,CW,SY,ES,GE,HW,RI,BL,SK,FR,ES,ME,HW,GE,
