Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,Tot
"Alvey, Mark",,,,,,,,,,,,,,,,,,,,,,-,-,,
"Brown, Nathan",2,-,1,-,,-,3,-,-,-,-,1,1,-,-,-,1,1,2,1,-,1,-,,14.0
"Cameron, Leon",-,-,2,-,-,-,,,3,1,1,-,-,-,1,-,1,1,,,,,,1,11.0
"Contessa, Adam",,,,,-,-,1,-,1,-,-,-,,,,,,1,-,-,,-,,,3.0
"Cook, James",-,1,,2,3,1,-,-,2,1,-,,,-,-,3,2,-,-,-,-,-,,,15.0
"Cox, Simon",-,-,-,,,,-,,,,,,,,,,,,,,,,,,
"Croft, Matthew",-,,1,-,-,1,1,2,-,1,-,1,1,-,-,2,3,1,1,1,1,1,2,1,21.0
"Curley, Todd",-,-,1,2,-,1,-,-,-,1,-,-,-,-,-,1,1,-,-,1,-,1,2,-,11.0
"Darcy, Luke",-,1,3,-,1,-,1,-,-,-,3,-,2,3,4,2,3,6,1,-,2,2,3,3,40.0
"Dent, Matthew",-,-,,,-,-,-,-,-,-,-,2,-,-,,,,,-,-,-,,,-,2.0
"Dimattina, Paul",-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,,,,-,-,-,-,1.0
"Ellis, Craig",,2,2,-,1,-,,1,1,,-,1,2,,,,-,,-,-,1,1,-,-,12.0
"Garlick, Simon",-,-,-,-,1,1,1,-,-,-,-,-,-,2,-,-,1,-,-,-,1,,-,1,8.0
"Grant, Chris",2,5,1,1,3,2,1,1,2,1,4,-,6,5,4,5,5,3,3,4,4,3,2,5,72.0
"Hudson, Paul",1,-,1,-,-,-,3,1,-,-,1,,,1,1,1,1,1,1,1,2,1,-,1,18.0
"Hunter, Kingsley",,,,,,,,,,,,-,,,,,,,,,,,,,
"Johnson, Brad",-,1,-,-,-,1,1,-,1,-,2,-,-,1,1,-,1,1,-,2,-,1,2,-,15.0
"Kolyniuk, Steven",,,,,,,,,,,,,,,,,,,,,-,-,-,-,
"Kretiuk, Steven",,,,,,,-,1,1,-,1,,3,1,-,1,-,2,2,1,1,-,-,-,14.0
"Liberatore, Tony",-,-,-,-,-,-,-,1,-,-,,,,-,-,1,-,-,-,-,-,-,1,-,3.0
"Macri, Christin",,,,,,,,,,,,,,,,,,1,-,-,,,,,1.0
"Mahoney, Josh",2,-,1,3,-,1,,,,,,-,,,,,,,,,,,,,7.0
"Martin, Michael",-,-,-,-,,,,,,,,,-,,1,-,,,,,,,,,1.0
"Montgomery, Brett",-,1,-,,-,1,1,-,2,-,2,2,1,2,4,-,-,-,-,1,4,1,2,4,28.0
"Plunkett, Jim",,,,,,,,,,,,-,1,,,,,,,,,,,,1.0
"Powell, Stephen",,,,1,-,-,1,1,-,1,1,-,1,-,-,1,-,-,-,-,1,-,-,-,8.0
"Robbins, Matthew",,,,,,,1,-,-,-,-,1,2,-,-,-,-,-,,,,,,-,4.0
"Romero, Jose",,,-,-,,,,,,,,,,,,,,-,-,-,-,-,-,-,
"Smith, Rohan",-,1,-,-,2,-,1,3,2,1,2,-,1,2,2,1,-,-,1,3,-,1,2,2,27.0
"Southern, Daniel",2,-,-,1,3,,,,,,,,-,1,2,3,2,-,1,1,1,1,-,2,20.0
"West, Scott",-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,,,,1,-,-,3.0
"Winmar, Nicky",-,2,1,2,3,-,2,-,,-,-,1,-,2,-,-,-,,1,4,-,1,-,,19.0
"Wynd, Scott",-,-,-,1,3,-,1,1,1,-,1,1,-,-,1,-,1,-,1,-,2,,1,-,15.0
Totals,9,14,14,13,20,11,19,12,16,7,19,10,21,20,21,21,22,18,14,20,20,16,17,20,394.0
Opponent,AD,GE,CA,SK,RI,WC,PA,ME,CW,BL,HW,FR,ES,SY,KA,AD,GE,CA,SK,RI,WC,PA,WC,BL,
