Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,QF,SF,Tot
"Alvey, Mark",,,,,,,,,,,,,,,,,,,,,,-,-,,
"Brown, Nathan",2,1,-,1,,1,2,-,2,1,-,1,1,2,-,1,2,2,3,2,2,1,1,,28.0
"Cameron, Leon",1,-,4,-,-,1,,,1,-,-,-,-,2,-,1,-,-,,,,,,1,11.0
"Contessa, Adam",,,,,-,3,1,2,1,1,2,-,,,,,,-,2,1,,-,,,13.0
"Cook, James",-,-,,1,3,1,-,-,1,1,-,,,-,-,2,3,-,-,1,-,-,,,13.0
"Cox, Simon",-,1,-,,,,-,,,,,,,,,,,,,,,,,,1.0
"Croft, Matthew",-,,4,1,-,-,-,2,-,2,2,1,-,1,1,1,1,1,5,-,1,2,3,-,28.0
"Curley, Todd",1,3,1,2,2,1,-,2,4,3,2,-,4,2,2,1,1,1,-,1,4,2,1,1,41.0
"Darcy, Luke",1,1,3,-,1,-,1,2,-,1,-,3,1,3,-,-,1,2,2,1,1,5,3,2,34.0
"Dent, Matthew",1,-,,,1,-,2,1,-,1,2,1,3,-,,,,,-,-,-,,,-,12.0
"Dimattina, Paul",5,1,-,-,2,-,1,-,2,2,-,3,2,1,2,1,-,,,,2,2,6,1,33.0
"Ellis, Craig",,-,-,-,3,-,,1,-,,-,1,3,,,,-,,1,3,1,-,1,1,15.0
"Garlick, Simon",3,1,1,-,-,-,2,2,2,1,1,1,3,1,1,1,-,1,2,-,1,,5,4,33.0
"Grant, Chris",2,2,2,-,3,1,-,2,2,1,1,3,-,-,1,2,4,-,3,-,-,1,7,2,39.0
"Hudson, Paul",5,-,1,-,-,-,-,-,3,-,1,,,2,1,4,-,-,2,2,2,4,2,2,31.0
"Hunter, Kingsley",,,,,,,,,,,,-,,,,,,,,,,,,,
"Johnson, Brad",1,3,2,1,-,1,2,2,2,-,1,5,1,-,1,3,-,3,-,2,-,4,2,1,37.0
"Kolyniuk, Steven",,,,,,,,,,,,,,,,,,,,,-,1,1,-,2.0
"Kretiuk, Steven",,,,,,,-,-,-,1,3,,3,-,-,-,-,-,1,-,2,-,1,2,13.0
"Liberatore, Tony",-,3,1,-,1,2,1,-,-,-,,,,3,-,2,-,-,-,1,-,2,-,-,16.0
"Macri, Christin",,,,,,,,,,,,,,,,,,-,-,1,,,,,1.0
"Mahoney, Josh",2,3,-,1,1,-,,,,,,-,,,,,,,,,,,,,7.0
"Martin, Michael",5,-,3,1,,,,,,,,,-,,-,1,,,,,,,,,10.0
"Montgomery, Brett",2,3,3,,2,1,-,2,1,2,-,4,-,-,3,-,2,1,-,1,3,1,3,2,36.0
"Plunkett, Jim",,,,,,,,,,,,1,-,,,,,,,,,,,,1.0
"Powell, Stephen",,,,2,2,3,2,1,1,1,3,2,2,1,1,2,3,5,2,1,1,1,5,1,42.0
"Robbins, Matthew",,,,,,,-,-,1,1,-,3,3,-,1,1,4,2,,,,,,1,17.0
"Romero, Jose",,,1,2,,,,,,,,,,,,,,-,1,-,2,1,3,1,11.0
"Smith, Rohan",3,6,2,1,1,-,2,-,-,-,3,4,1,3,1,2,-,-,2,-,-,2,2,4,39.0
"Southern, Daniel",1,-,1,3,-,,,,,,,,-,3,3,-,-,1,1,1,-,-,1,1,16.0
"West, Scott",-,2,1,2,3,1,-,1,3,-,2,4,2,2,3,2,3,-,,,,2,2,2,37.0
"Winmar, Nicky",1,2,2,1,1,2,1,2,,-,2,1,1,1,-,4,-,,-,3,1,-,1,,26.0
"Wynd, Scott",1,1,-,2,1,2,-,1,2,1,1,1,3,-,1,2,1,2,3,1,3,,-,1,30.0
Totals,37,33,32,21,27,20,17,23,28,20,26,39,33,27,22,33,25,21,30,22,26,31,50,30,673.0
Opponent,AD,GE,CA,SK,RI,WC,PA,ME,CW,BL,HW,FR,ES,SY,KA,AD,GE,CA,SK,RI,WC,PA,WC,BL,
