Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R17,R16,R18,R19,R20,R21,R22,QF,SF,PF,GF,Tot
"Abbott, Paul",-,-,-,,-,-,-,-,-,-,-,-,-,,,,,,,,,,-,-,-,-,
"Ayres, Gary",-,-,-,-,,-,-,,-,-,3,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,5.0
"Brereton, Dermott",-,,,,-,-,-,-,3,-,-,1,-,1,-,-,-,-,-,3,-,-,-,-,-,-,8.0
"Buckenara, Gary",,2,,-,-,-,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,2.0
"Collins, Andrew",,,,-,,-,-,-,,,,,,,,,,,,,,-,-,-,,-,
"Condon, Anthony",,,,,,,,,,,-,,-,,,,1,,-,,,,,,,,1.0
"Curran, Peter",-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0
"Dear, Greg",-,-,-,-,-,-,-,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.0
"Dear, Paul",,,,,,,,,,,,,-,-,,,,,,-,-,-,-,-,-,-,
"DiPierdomenico, Robert",-,-,-,-,-,-,-,-,-,-,,-,-,-,3,-,-,-,-,,-,-,-,-,-,-,3.0
"Dunstall, Jason",-,-,3,-,-,-,-,3,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,,,9.0
"Eade, Rodney",-,-,-,-,-,-,-,-,-,,-,-,-,,,,,,-,-,,,-,-,,,
"Greene, Russell",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,-,-,
"Handley, Robert",,,,-,-,,,,,,,,,,,,,,,,,,,,,,
"Harding, Paul",,,,,,-,-,,,,,,,,-,-,-,-,,,,,,,,,
"Jencke, Ray",-,-,-,,-,-,-,-,-,2,-,-,-,-,-,-,3,-,3,-,-,-,-,-,-,-,8.0
"Kennedy, John",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Langford, Chris",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Lester-Smith, Rod",,,,,,,,,-,-,,,,-,-,-,-,-,-,-,-,-,,,,,
"Loveridge, Richard",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,,
"Mew, Chris",2,-,1,-,,,-,-,-,-,-,-,-,3,-,-,,,1,-,-,-,-,,-,-,7.0
"Morris, Russell",-,-,-,-,-,2,-,-,-,-,-,-,,-,1,-,2,-,-,-,-,-,-,-,-,-,5.0
"Morrissey, James",,-,-,-,-,,,-,-,-,-,-,,,,,,,,,,,,,,,
"Platten, John",-,3,2,-,-,-,-,2,-,1,2,2,1,-,-,1,-,3,-,-,3,-,-,-,-,-,20.0
"Pritchard, Darrin",,,,,,,,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,
"Russo, Peter",-,,,,-,,,-,,,,,,,,,,-,-,-,-,-,-,-,-,-,
"Schwab, Peter",-,-,-,-,-,-,,,-,-,,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,
"Symonds, Tony",-,,-,,,,-,,,,,,,,,,,,,,,,,,,,
"Tuck, Michael",3,-,-,-,-,-,3,-,2,-,-,-,-,-,-,3,-,-,-,2,1,-,-,-,-,-,14.0
"Wittman, Chris",,-,-,-,,,,,,,-,,,,,,,,,,,,,,,,
Totals,5,5,6,0,0,2,3,6,6,6,5,6,1,4,4,6,6,3,4,5,4,0,0,0,0,0,87.0
Opponent,CA,RI,CW,FO,WC,FI,SY,GE,ES,SK,NM,BB,ME,CA,RI,FO,CW,WC,FI,SY,ES,GE,SY,CA,ME,CA,
