Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,Tot
"Bandy, Daniel",,,,,,,,,,,,,,,,,,,-,-,1,2,3.0
"Bassett, Scott",,,-,1,2,1,1,-,,,,,,,,,,,,-,,1,6.0
"Birss, Shane",,,,,,,,,,,,,,,,,-,-,1,1,1,1,4.0
"Bowden, Patrick",-,-,-,-,1,1,1,-,2,-,-,-,2,1,-,-,-,-,,,,-,8.0
"Boyd, Matthew",,-,1,-,-,-,2,-,3,-,3,1,2,-,-,-,-,-,,-,,2,14.0
"Cooney, Adam",2,-,2,2,-,-,-,1,,-,-,-,-,-,,,-,-,-,1,-,1,9.0
"Croft, Matthew",,,,1,,,,-,,,,,,,,,,,,,-,,1.0
"Cross, Daniel",-,2,,,,,,,,,-,1,2,-,-,-,-,-,2,1,-,-,8.0
"Darcy, Luke",2,4,3,1,3,-,2,-,2,2,3,2,2,3,-,-,-,2,1,-,1,-,33.0
"Eagleton, Nathan",2,1,-,1,-,1,4,-,-,-,1,-,-,1,-,-,-,-,-,1,-,-,12.0
"Faulkner, Cameron",,,,,,-,-,-,-,,,-,,,,,,,,-,,,
"Garlick, Simon",1,-,-,,,,,,1,-,-,,,,,,,-,,,1,,3.0
"Giansiracusa, Daniel",1,-,1,-,2,2,2,-,2,1,3,-,-,1,-,,,,,,,,15.0
"Gilbee, Lindsay",,,,,-,1,-,1,,,,,,-,,-,-,-,-,-,-,-,2.0
"Grant, Chris",2,2,1,-,-,1,-,-,2,4,-,-,-,1,3,1,1,1,-,3,1,-,23.0
"Hahn, Mitch",-,3,-,-,-,1,1,-,-,1,-,1,2,2,-,-,-,1,-,-,-,1,13.0
"Hargrave, Ryan",2,-,,1,-,,,-,-,-,-,-,2,,,,,-,-,-,-,,5.0
"Harrison, Ben",1,-,-,1,1,-,1,-,-,-,-,-,-,2,-,1,,1,-,-,-,-,8.0
"Johnson, Brad",-,1,-,-,1,-,-,2,3,-,-,,-,-,-,1,2,-,3,1,1,-,15.0
"Koops, Steven",1,,,,,,,,-,1,1,1,-,-,1,-,-,,,,,1,6.0
"Lake, Brian",-,-,-,-,-,-,-,,,-,-,-,-,,,1,-,-,-,-,-,,1.0
"McGuinness, Kieran",,,,,,,,-,,,,,,,,,,,,,,,
"McMahon, Jordan",,,-,-,1,-,,,1,1,,-,-,-,-,1,-,1,-,,-,-,5.0
"Minson, Will",,,,,,,,,-,-,1,,,,,,,,,,-,-,1.0
"Morgan, Adam",-,-,-,,,,,,-,,,,,1,-,,,,1,,,,2.0
"Murphy, Brad",,,,,,,,,,,,,,,,,,,,-,-,1,1.0
"Murphy, Robert",-,-,-,1,-,1,-,-,1,-,-,1,-,1,-,-,-,-,2,,,,7.0
"Power, Sam",2,-,-,-,-,-,-,,,,-,-,-,2,-,-,,,,-,-,-,4.0
"Rawlings, Jade",2,1,1,-,-,-,1,1,-,1,-,-,-,-,-,-,-,-,1,,,,8.0
"Ray, Farren",,,,,,,-,,,,,,,,-,-,-,1,-,1,,,2.0
"Robbins, Matthew",-,-,-,-,1,-,1,-,1,1,2,-,1,1,-,-,-,2,2,1,1,1,15.0
"Skipper, Wayde",,,,,,,,,2,-,,,,,-,1,-,,,,,,3.0
"Smith, Rohan",-,2,-,1,-,-,1,-,-,2,-,-,2,1,-,-,1,-,1,,-,1,12.0
"Street, Peter",-,1,-,-,-,-,-,-,,,,1,2,2,-,1,-,,-,1,,,8.0
"West, Scott",-,2,2,5,-,5,1,2,1,1,-,1,1,2,1,1,2,5,2,-,2,1,37.0
Totals,18,19,11,15,12,14,18,7,21,15,14,9,18,21,5,8,6,14,16,11,9,13,294.0
Opponent,WC,CW,ME,HW,PA,KA,ES,RI,CA,SY,GE,SK,AD,FR,BL,ME,CW,WC,HW,PA,KA,ES,
