Player,R1,R2,R3,R4,R5,R6,R7,R8,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,EF,SF,PF,Tot
"Boak, Travis",-,-,-,3,-,1,1,2,-,1,,-,1,-,-,2,-,-,-,-,1,1,2,-,-,15.0
"Broadbent, Matthew",1,-,-,-,-,1,-,-,-,1,-,-,1,-,-,-,-,-,1,-,1,-,-,1,-,7.0
"Butcher, John",-,2,-,,,,,,,,,,,,,,,,,,,,,,,2.0
"Carlile, Alipate",,-,-,-,-,-,,-,-,-,1,-,1,-,,,,-,-,-,-,-,-,-,-,2.0
"Cassisi, Domenic",-,-,1,3,1,-,-,-,-,,-,-,,,-,,1,,,,,,,,,6.0
"Clurey, Tom",-,,,,,,,,,,,,,,,,,,,,,,,,,
"Cornes, Kane",-,-,-,1,-,-,2,1,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,1,7.0
"Ebert, Brad",1,1,1,1,-,1,2,-,1,-,1,2,-,1,-,-,-,1,-,-,-,2,-,-,-,15.0
"Gray, Robbie",-,1,1,3,1,1,1,1,2,-,3,2,2,1,-,2,3,1,-,-,3,-,4,-,1,33.0
"Gray, Sam",,,,-,-,-,,,,,1,,-,-,,1,,,,,,,,,,2.0
"Hartlett, Hamish",-,2,1,-,1,-,,1,-,,1,-,,-,-,1,-,-,-,-,2,-,2,-,-,11.0
"Hombsch, Jack",-,-,-,-,,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,2.0
"Impey, Jarman",-,-,-,-,-,-,-,1,-,-,-,-,,-,-,-,-,-,,,,1,,,,2.0
"Jonas, Tom",-,-,-,-,-,-,-,,,,-,-,1,-,-,-,-,-,1,-,-,1,1,-,1,5.0
"Lobbe, Matthew",-,-,-,-,-,-,1,,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,2,-,4.0
"Logan, Tom",,,,,,,,,,,,,-,,,-,,,,-,,,,,,
"Mitchell, Kane",,,,,,,,-,-,1,-,1,1,1,-,1,,,-,,,,,,,5.0
"Monfries, Angus",1,1,1,,,,1,1,-,,,2,1,-,-,,,-,1,,1,-,-,1,-,11.0
"Moore, Andrew",,,,,,,,,,1,,,,,,,,-,-,-,-,1,-,-,-,2.0
"Neade, Jake",,,,,,,,,,-,,,,,,,,,1,-,2,-,-,-,-,3.0
"Newton, Ben",,,,,,,1,,,,1,,,,,,-,-,,,,,,,,2.0
"OShea, Cameron",,,,-,-,,,,,,,,,,-,-,-,-,-,-,-,,-,-,1,1.0
"Pittard, Jasper",-,-,-,1,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,4.0
"Polec, Jared",-,1,-,1,1,-,-,-,-,1,-,,1,1,-,1,-,1,-,1,2,1,1,1,1,15.0
"Renouf, Brent",,,,,,,,-,,,,,,,,,,,,,,,,,,
"Schulz, Jay",3,-,-,1,-,1,-,1,-,-,1,-,1,-,-,-,-,-,-,-,-,1,2,2,2,15.0
"Stewart, Paul",,,,,,,1,,,1,,,,,,,-,1,,,,,,,,3.0
"Trengove, Jackson",-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,-,,-,-,-,-,-,
"Westhoff, Justin",-,-,1,3,1,-,1,1,2,1,-,1,1,-,-,-,-,1,-,2,-,1,-,1,-,17.0
"White, Matt",2,2,1,2,1,-,1,1,1,3,,-,2,-,2,-,-,,,-,1,1,-,-,-,20.0
"Wines, Ollie",-,-,1,3,-,1,-,-,1,-,1,-,1,1,-,1,1,-,-,1,-,-,3,-,1,16.0
"Wingard, Chad",1,1,1,,1,2,-,-,2,-,1,3,2,-,1,2,1,2,-,-,1,1,1,-,1,24.0
"Young, Aaron",,,,-,-,-,3,1,1,-,-,-,-,,-,1,-,,,1,,,,,,7.0
Totals,9,11,9,22,7,8,15,11,11,11,11,11,17,7,3,12,7,8,4,5,15,11,16,8,9,258.0
Opponent,CA,AD,NM,BL,WC,GE,GW,FR,HW,ME,SK,SY,WB,AD,ES,RI,ME,CW,SY,GC,CA,FR,RI,FR,HW,
