Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,SF,PF,Tot
"Armstrong, Tony",-,,-,2,2,1,-,,,,,1,,,,,,,,,,,,,,6.0
"Biggs, Shane",,,,,,,,,,,,,,,,,,,,,,-,,1,-,1.0
"Bird, Craig",,1,-,,-,-,1,-,-,-,-,-,1,1,-,-,2,-,1,-,1,-,-,1,-,9.0
"Bolton, Jude",3,3,-,1,1,2,2,1,1,-,1,1,-,1,1,1,-,1,1,1,,-,-,-,-,22.0
"Cunningham, Harry",,,,,,,,,,,,,,,,-,-,,,,,1,,-,-,1.0
"Everitt, Andrejs",,1,-,,-,,,-,-,-,-,,-,1,-,-,1,1,-,-,-,-,-,-,1,5.0
"Goodes, Adam",3,2,1,2,-,-,1,-,3,-,-,1,,,,,,,,,,,,,,13.0
"Grundy, Heath",-,1,-,1,1,1,1,-,-,1,-,-,-,2,1,-,1,-,-,1,-,-,-,-,-,11.0
"Hannebery, Dan",1,2,1,-,-,2,-,2,1,2,-,1,2,2,-,1,1,-,-,-,1,,-,2,4,25.0
"Jack, Brandon",,,,,,,,,,,-,,-,2,1,-,-,-,-,,,-,,,,3.0
"Jack, Kieren",1,2,1,1,1,-,3,-,-,-,1,-,2,-,2,-,-,-,-,1,1,1,2,-,2,21.0
"Jetta, Lewis",-,-,1,-,-,-,1,-,-,-,,,,,,,,,,,,,-,-,-,2.0
"Kennedy, Josh",1,-,-,-,2,-,1,2,-,1,1,-,-,2,-,-,-,1,-,2,-,3,2,-,-,18.0
"Lamb, Jed",,,,,,-,-,,-,,,-,1,-,-,-,-,-,,-,1,,,,,2.0
"Malceski, Nick",-,1,1,-,-,1,-,1,-,-,-,-,-,-,2,-,-,1,2,1,1,1,1,-,-,13.0
"Mattner, Martin",1,-,-,-,1,-,1,,,,,,,,,,,,,,,,,,,3.0
"McGlynn, Ben",1,2,2,1,2,-,5,3,2,-,1,1,1,-,1,,,,-,-,2,4,1,,3,32.0
"McVeigh, Jarrad",-,2,-,-,-,-,1,-,-,1,-,-,1,1,-,-,1,-,3,-,1,2,-,1,1,15.0
"Mitchell, Tom",,,,,,,,,,-,4,2,3,-,1,2,2,2,-,,-,-,1,-,,17.0
"Morton, Mitch",,,,2,,,,1,-,-,-,2,,,,,,,,,,1,,,,6.0
"Mumford, Shane",3,3,-,3,3,2,,2,-,1,-,,,-,-,1,1,1,5,1,-,3,1,-,1,31.0
"OKeefe, Ryan",3,2,4,2,2,4,-,1,2,-,2,2,1,1,1,3,2,2,1,-,1,-,1,2,1,40.0
"Parker, Luke",1,2,1,2,2,1,1,3,-,-,2,1,-,1,-,1,1,-,-,3,1,-,2,-,1,26.0
"Pyke, Mike",1,-,-,1,-,1,1,2,-,1,-,2,1,-,1,1,-,-,1,1,-,3,2,-,2,21.0
"Rampe, Dane",1,,,-,-,-,-,-,-,-,-,-,-,2,1,-,1,-,1,-,-,2,-,1,-,9.0
"Reid, Sam",1,-,1,-,1,-,-,-,-,,,,,-,,,,,,,,,,,,3.0
"Richards, Ted",-,2,-,3,1,1,-,1,-,-,1,1,-,-,-,-,2,1,2,-,2,-,-,1,3,21.0
"Richards, Xavier",,,,,,,,,,,,,-,,,,,,,,,,,,,
"Roberts-Thomson, Lewis",1,1,2,-,,,,,,,,,,,,,,,,,,,,,,4.0
"Rohan, Gary",,,,,,,,,,,,,,,,,,,,-,1,1,-,,2,4.0
"Shaw, Rhyce",2,1,,,,,,,,,,,,,,,,1,-,-,-,,,,,4.0
"Smith, Nick",1,-,1,2,-,2,1,-,-,-,-,-,2,-,2,1,4,2,-,1,-,,1,-,2,22.0
"Tippett, Kurt",,,,,,,,,,,,2,1,-,1,2,-,1,4,1,1,,-,-,,13.0
"Walsh, Tommy",,,,,,,,-,,-,,,,,,,,,,,,,,,,
"White, Jesse",,,,,,,1,,,,-,1,-,,-,-,1,-,-,-,-,2,-,-,2,7.0
Totals,25,28,16,23,19,18,21,19,9,7,13,18,16,16,15,13,20,14,21,13,14,24,14,9,25,430.0
Opponent,GW,GC,NM,GE,SK,BL,HW,FR,CW,ES,AD,PA,CA,ME,GW,WC,RI,WB,CW,SK,GE,HW,HW,CA,FR,
