Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,SF,PF,Tot
"Armstrong, Tony",2,,5,7,11,2,4,,,,,5,,,,,,,,,,,,,,36.0
"Biggs, Shane",,,,,,,,,,,,,,,,,,,,,,7,,10,9,26.0
"Bird, Craig",,3,5,,4,6,4,3,6,10,5,7,8,7,5,9,5,3,9,11,8,12,14,7,1,152.0
"Bolton, Jude",9,10,6,7,6,5,8,6,6,7,10,5,4,7,15,4,9,3,5,5,,6,8,6,7,164.0
"Cunningham, Harry",,,,,,,,,,,,,,,,2,-,,,,,4,,7,8,21.0
"Everitt, Andrejs",,7,8,,6,,,6,8,3,9,,5,7,11,4,4,4,8,14,9,9,2,5,10,139.0
"Goodes, Adam",12,6,7,2,6,4,5,14,11,4,6,4,,,,,,,,,,,,,,81.0
"Grundy, Heath",8,10,5,9,9,8,7,9,3,3,7,12,2,9,7,8,7,13,8,7,9,4,10,17,9,200.0
"Hannebery, Dan",11,6,10,16,17,18,10,15,14,16,23,7,13,14,19,23,16,13,13,11,12,,8,22,5,332.0
"Jack, Brandon",,,,,,,,,,,2,,4,3,3,8,3,2,-,,,3,,,,28.0
"Jack, Kieren",10,10,8,9,13,12,12,18,13,11,17,9,2,14,11,16,8,14,13,9,14,10,14,8,6,281.0
"Jetta, Lewis",3,1,1,1,1,5,7,6,6,3,,,,,,,,,,,,,-,2,2,38.0
"Kennedy, Josh",16,15,16,17,13,16,20,16,12,17,14,17,7,29,18,20,16,12,12,23,23,22,19,15,16,421.0
"Lamb, Jed",,,,,,2,1,,1,,,2,3,7,3,9,5,3,,7,3,,,,,46.0
"Malceski, Nick",3,6,2,4,5,5,1,8,13,5,9,5,4,4,4,6,2,6,5,6,2,4,6,3,5,123.0
"Mattner, Martin",3,2,4,5,5,5,3,,,,,,,,,,,,,,,,,,,27.0
"McGlynn, Ben",5,4,5,6,4,2,3,4,5,5,1,5,1,6,1,,,,1,2,6,10,3,,9,88.0
"McVeigh, Jarrad",9,9,13,12,15,14,8,12,15,11,10,12,4,11,14,8,7,13,13,10,17,8,7,18,14,284.0
"Mitchell, Tom",,,,,,,,,,6,13,7,11,15,9,9,13,13,9,,14,8,7,2,,136.0
"Morton, Mitch",,,,5,,,,4,4,7,6,5,,,,,,,,,,2,,,,33.0
"Mumford, Shane",5,9,11,3,6,13,,3,6,10,6,,,11,6,6,17,7,4,10,9,9,3,15,9,178.0
"OKeefe, Ryan",8,8,12,15,6,17,10,9,12,7,10,6,9,13,15,12,15,8,8,9,4,17,11,19,7,267.0
"Parker, Luke",6,13,10,7,14,13,12,9,14,12,13,8,11,7,9,8,6,8,5,17,9,10,17,10,11,259.0
"Pyke, Mike",5,7,7,4,3,4,5,11,8,8,15,2,5,3,1,7,5,10,8,6,8,5,5,3,8,153.0
"Rampe, Dane",2,,,1,6,5,3,4,5,1,7,6,2,8,8,4,6,4,-,4,4,2,1,4,8,95.0
"Reid, Sam",4,6,3,7,6,4,5,5,4,,,,,3,,,,,,,,,,,,47.0
"Richards, Ted",13,3,4,9,6,5,4,9,8,1,4,6,4,7,5,5,13,4,4,3,8,6,4,11,10,156.0
"Richards, Xavier",,,,,,,,,,,,,-,,,,,,,,,,,,,
"Roberts-Thomson, Lewis",3,6,3,2,,,,,,,,,,,,,,,,,,,,,,14.0
"Rohan, Gary",,,,,,,,,,,,,,,,,,,,1,2,2,1,,1,7.0
"Shaw, Rhyce",8,1,,,,,,,,,,,,,,,,3,5,5,-,,,,,22.0
"Smith, Nick",9,9,7,5,5,9,9,10,7,5,6,6,5,8,6,9,7,8,3,7,3,,8,8,8,167.0
"Tippett, Kurt",,,,,,,,,,,,1,6,5,2,4,7,5,3,5,2,,4,-,,44.0
"Walsh, Tommy",,,,,,,,2,,1,,,,,,,,,,,,,,,,3.0
"White, Jesse",,,,,,,4,,,,3,-,4,,4,7,4,4,7,5,6,6,7,12,8,81.0
Totals,154,151,152,153,167,174,145,183,181,153,196,137,114,198,176,188,175,160,143,177,172,166,159,204,171,4149.0
Opponent,GW,GC,NM,GE,SK,BL,HW,FR,CW,ES,AD,PA,CA,ME,GW,WC,RI,WB,CW,SK,GE,HW,HW,CA,FR,
