Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,SF,PF,Tot
"Armstrong, Tony",-,,1,-,-,-,-,,,,,-,,,,,,,,,,,,,,1.0
"Biggs, Shane",,,,,,,,,,,,,,,,,,,,,,-,,-,-,
"Bird, Craig",,-,-,,-,-,-,-,-,-,-,-,-,-,3,1,1,-,-,-,-,-,-,-,-,5.0
"Bolton, Jude",1,-,-,-,3,3,1,1,1,-,-,-,2,-,-,-,-,1,2,1,,-,-,1,-,17.0
"Cunningham, Harry",,,,,,,,,,,,,,,,-,-,,,,,-,,1,-,1.0
"Everitt, Andrejs",,1,-,,-,,,-,-,-,1,,-,1,-,-,-,-,-,-,-,-,-,-,-,3.0
"Goodes, Adam",1,1,-,2,-,1,-,1,2,1,-,-,,,,,,,,,,,,,,9.0
"Grundy, Heath",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1.0
"Hannebery, Dan",1,1,2,-,-,1,-,-,1,-,1,-,2,1,-,-,1,-,1,-,1,,2,-,1,16.0
"Jack, Brandon",,,,,,,,,,,-,,1,1,3,-,-,-,-,,,-,,,,5.0
"Jack, Kieren",-,-,-,1,1,-,-,1,1,2,2,-,2,1,1,2,-,-,-,-,-,-,-,-,-,14.0
"Jetta, Lewis",-,-,-,-,-,-,-,-,2,1,,,,,,,,,,,,,-,-,-,3.0
"Kennedy, Josh",-,-,1,-,-,-,1,-,-,1,1,-,1,-,2,3,-,1,-,1,1,1,2,-,-,16.0
"Lamb, Jed",,,,,,-,1,,1,,,-,-,1,-,1,1,-,,1,-,,,,,6.0
"Malceski, Nick",-,-,1,-,-,1,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,4.0
"Mattner, Martin",-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,
"McGlynn, Ben",1,3,1,-,1,2,3,-,-,1,-,-,1,-,-,,,,-,3,-,-,-,,-,16.0
"McVeigh, Jarrad",-,1,1,-,1,-,-,-,-,-,-,-,-,2,-,1,1,-,-,-,-,-,-,-,-,7.0
"Mitchell, Tom",,,,,,,,,,2,2,1,1,2,1,1,2,1,1,,2,-,1,-,,17.0
"Morton, Mitch",,,,-,,,,-,2,1,2,-,,,,,,,,,,-,,,,5.0
"Mumford, Shane",3,-,-,-,2,-,,-,-,-,1,,,1,1,-,-,-,-,-,-,-,-,-,-,8.0
"OKeefe, Ryan",1,1,-,-,2,-,-,-,-,-,-,-,-,-,2,-,1,-,-,1,1,-,-,1,1,11.0
"Parker, Luke",-,-,-,-,-,1,-,-,-,1,-,-,1,1,1,1,1,-,-,-,-,-,1,2,2,12.0
"Pyke, Mike",-,-,-,-,1,1,1,-,-,-,-,-,-,1,2,-,-,-,-,-,-,1,1,-,-,8.0
"Rampe, Dane",-,,,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,2.0
"Reid, Sam",-,-,2,-,-,1,1,-,-,,,,,-,,,,,,,,,,,,4.0
"Richards, Ted",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Richards, Xavier",,,,,,,,,,,,,-,,,,,,,,,,,,,
"Roberts-Thomson, Lewis",-,-,-,1,,,,,,,,,,,,,,,,,,,,,,1.0
"Rohan, Gary",,,,,,,,,,,,,,,,,,,,-,-,-,-,,1,1.0
"Shaw, Rhyce",-,-,,,,,,,,,,,,,,,,-,1,-,-,,,,,1.0
"Smith, Nick",-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,1.0
"Tippett, Kurt",,,,,,,,,,,,2,2,4,5,-,2,-,2,1,1,,-,1,,20.0
"Walsh, Tommy",,,,,,,,-,,-,,,,,,,,,,,,,,,,
"White, Jesse",,,,,,,1,,,,1,-,1,,-,-,1,2,2,-,-,1,1,-,2,12.0
Totals,8,8,9,4,11,11,9,3,10,12,11,4,14,17,21,10,11,6,9,9,6,3,8,6,7,227.0
Opponent,GW,GC,NM,GE,SK,BL,HW,FR,CW,ES,AD,PA,CA,ME,GW,WC,RI,WB,CW,SK,GE,HW,HW,CA,FR,
