Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,SF,PF,Tot
"Armstrong, Tony",-,,-,-,-,-,-,,,,,-,,,,,,,,,,,,,,
"Biggs, Shane",,,,,,,,,,,,,,,,,,,,,,-,,-,1,1.0
"Bird, Craig",,-,-,,-,-,-,2,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,4.0
"Bolton, Jude",-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,1,-,-,,-,-,-,-,3.0
"Cunningham, Harry",,,,,,,,,,,,,,,,2,-,,,,,-,,-,-,2.0
"Everitt, Andrejs",,-,-,,-,,,-,-,-,3,,2,1,3,1,2,1,3,-,-,-,1,4,3,24.0
"Goodes, Adam",1,-,-,1,-,2,-,-,1,-,-,-,,,,,,,,,,,,,,5.0
"Grundy, Heath",1,-,-,-,-,-,-,-,1,-,2,-,-,-,1,-,-,-,-,-,1,-,1,-,-,7.0
"Hannebery, Dan",-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,1,1,1,-,-,-,,-,-,-,5.0
"Jack, Brandon",,,,,,,,,,,-,,-,-,-,-,-,-,-,,,-,,,,
"Jack, Kieren",-,-,-,1,-,2,-,-,-,-,-,-,-,-,-,1,1,1,-,1,-,-,1,-,-,8.0
"Jetta, Lewis",-,-,1,-,-,7,1,1,2,-,,,,,,,,,,,,,-,3,-,15.0
"Kennedy, Josh",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,1,-,-,3.0
"Lamb, Jed",,,,,,-,-,,-,,,1,-,-,1,1,-,2,,-,-,,,,,5.0
"Malceski, Nick",1,-,3,10,-,2,2,2,4,1,8,1,1,6,3,1,-,-,2,2,3,-,1,-,-,53.0
"Mattner, Martin",-,-,-,2,-,-,4,,,,,,,,,,,,,,,,,,,6.0
"McGlynn, Ben",1,-,-,2,-,-,-,1,-,1,-,-,-,1,1,,,,-,-,1,-,-,,-,8.0
"McVeigh, Jarrad",-,1,-,2,-,-,1,2,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,-,1,9.0
"Mitchell, Tom",,,,,,,,,,-,2,-,-,1,-,-,-,2,-,,-,-,-,-,,5.0
"Morton, Mitch",,,,-,,,,-,-,-,-,-,,,,,,,,,,-,,,,
"Mumford, Shane",-,-,-,-,-,-,,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,-,-,
"OKeefe, Ryan",-,-,1,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,4.0
"Parker, Luke",-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,2.0
"Pyke, Mike",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
"Rampe, Dane",-,,,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,1,1,-,1,6.0
"Reid, Sam",1,-,-,-,-,-,-,-,2,,,,,-,,,,,,,,,,,,3.0
"Richards, Ted",-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,1,-,1,-,-,-,4.0
"Richards, Xavier",,,,,,,,,,,,,-,,,,,,,,,,,,,
"Roberts-Thomson, Lewis",-,-,-,-,,,,,,,,,,,,,,,,,,,,,,
"Rohan, Gary",,,,,,,,,,,,,,,,,,,,1,-,-,-,,-,1.0
"Shaw, Rhyce",2,3,,,,,,,,,,,,,,,,3,2,2,-,,,,,12.0
"Smith, Nick",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,,-,-,-,2.0
"Tippett, Kurt",,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,,-,-,,
"Walsh, Tommy",,,,,,,,-,,-,,,,,,,,,,,,,,,,
"White, Jesse",,,,,,,2,,,,-,-,-,,-,-,-,-,-,1,1,-,-,1,1,6.0
Totals,7,4,5,19,0,13,10,10,11,2,17,2,3,12,12,12,4,12,7,9,7,4,6,8,7,203.0
Opponent,GW,GC,NM,GE,SK,BL,HW,FR,CW,ES,AD,PA,CA,ME,GW,WC,RI,WB,CW,SK,GE,HW,HW,CA,FR,
