Player,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,QF,SF,PF,Tot
"Armstrong, Tony",2,,2,1,-,-,-,,,,,2,,,,,,,,,,,,,,7.0
"Biggs, Shane",,,,,,,,,,,,,,,,,,,,,,1,,3,4,8.0
"Bird, Craig",,2,-,,2,2,2,-,1,3,1,2,3,3,1,2,3,1,3,1,2,4,3,1,3,45.0
"Bolton, Jude",3,5,1,5,2,3,1,3,4,1,-,6,2,2,3,1,5,2,-,5,,1,2,2,-,59.0
"Cunningham, Harry",,,,,,,,,,,,,,,,-,1,,,,,-,,-,-,1.0
"Everitt, Andrejs",,2,-,,1,,,1,-,4,1,,2,3,1,2,1,-,2,2,3,-,1,2,-,28.0
"Goodes, Adam",4,3,3,2,4,1,1,4,-,2,2,1,,,,,,,,,,,,,,27.0
"Grundy, Heath",1,4,-,3,1,3,2,1,3,-,2,7,2,4,-,2,2,1,4,1,1,2,1,4,-,51.0
"Hannebery, Dan",4,4,1,5,3,2,5,4,4,3,3,3,3,-,4,3,3,1,2,4,1,,3,2,2,69.0
"Jack, Brandon",,,,,,,,,,,2,,2,1,5,2,-,-,3,,,3,,,,18.0
"Jack, Kieren",2,2,1,1,4,2,3,3,6,3,2,7,3,1,2,4,1,2,1,3,5,1,1,4,2,66.0
"Jetta, Lewis",1,2,3,-,-,1,3,1,2,1,,,,,,,,,,,,,-,-,3,17.0
"Kennedy, Josh",-,3,2,4,4,3,2,1,3,3,1,4,3,2,6,5,2,3,3,3,3,1,1,1,1,64.0
"Lamb, Jed",,,,,,-,-,,1,,,2,-,3,2,1,1,-,,1,4,,,,,15.0
"Malceski, Nick",2,-,3,6,4,4,2,4,7,3,3,4,2,6,3,1,2,2,5,4,5,3,1,3,2,81.0
"Mattner, Martin",-,1,1,2,3,2,2,,,,,,,,,,,,,,,,,,,11.0
"McGlynn, Ben",3,2,2,4,4,1,1,1,5,3,2,1,-,1,2,,,,-,3,2,5,1,,4,47.0
"McVeigh, Jarrad",3,1,1,5,-,4,2,3,-,5,2,4,2,-,1,1,3,2,2,1,4,2,2,2,4,56.0
"Mitchell, Tom",,,,,,,,,,1,3,3,2,4,1,2,1,4,3,,5,1,1,2,,33.0
"Morton, Mitch",,,,1,,,,1,1,2,1,1,,,,,,,,,,-,,,,7.0
"Mumford, Shane",6,4,5,4,2,2,,1,3,1,1,,,1,-,1,2,1,-,-,5,-,3,2,2,46.0
"OKeefe, Ryan",3,6,6,2,-,2,1,5,-,3,3,4,4,1,3,5,1,3,1,3,-,3,3,1,6,69.0
"Parker, Luke",3,5,5,5,3,3,3,2,2,2,1,3,2,-,3,2,2,3,6,1,5,1,2,2,4,70.0
"Pyke, Mike",3,2,3,2,1,3,3,-,2,3,2,1,3,4,-,1,2,2,-,2,2,1,2,5,1,50.0
"Rampe, Dane",1,,,2,3,2,1,1,1,1,2,1,5,1,1,3,4,1,1,1,2,3,3,4,1,45.0
"Reid, Sam",2,3,3,4,1,3,-,4,3,,,,,-,,,,,,,,,,,,23.0
"Richards, Ted",2,2,1,5,-,2,1,3,1,2,-,3,2,2,2,-,-,1,5,5,1,-,3,1,-,44.0
"Richards, Xavier",,,,,,,,,,,,,-,,,,,,,,,,,,,
"Roberts-Thomson, Lewis",1,4,1,-,,,,,,,,,,,,,,,,,,,,,,6.0
"Rohan, Gary",,,,,,,,,,,,,,,,,,,,1,1,1,-,,1,4.0
"Shaw, Rhyce",5,-,,,,,,,,,,,,,,,,2,1,5,1,,,,,14.0
"Smith, Nick",-,4,-,-,-,-,1,-,3,-,-,1,-,-,1,1,1,-,-,1,4,,-,3,3,23.0
"Tippett, Kurt",,,,,,,,,,,,2,3,-,4,2,-,-,-,4,-,,2,-,,17.0
"Walsh, Tommy",,,,,,,,2,,2,,,,,,,,,,,,,,,,4.0
"White, Jesse",,,,,,,3,,,,2,1,-,,-,-,3,-,3,-,2,1,4,-,3,22.0
Totals,51,61,44,63,42,45,39,45,52,48,36,63,45,39,45,41,40,31,45,51,58,34,39,44,46,1147.0
Opponent,GW,GC,NM,GE,SK,BL,HW,FR,CW,ES,AD,PA,CA,ME,GW,WC,RI,WB,CW,SK,GE,HW,HW,CA,FR,
